bootstrap_id,target_sample_type,target_electoral_group,n,prop_bootstrap
291,voter,CONSERVATIVE,129,0.129
291,voter,LEFT,68,0.068
291,voter,MODERATE,169,0.169
292,abstention,ABSTENTION,506,0.506
292,voter,AUTHORITARIAN,128,0.128
292,voter,CONSERVATIVE,129,0.129
292,voter,LEFT,68,0.068
292,voter,MODERATE,169,0.169
293,abstention,ABSTENTION,506,0.506
293,voter,AUTHORITARIAN,128,0.128
293,voter,CONSERVATIVE,129,0.129
293,voter,LEFT,68,0.068
293,voter,MODERATE,169,0.169
294,abstention,ABSTENTION,506,0.506
294,voter,AUTHORITARIAN,128,0.128
294,voter,CONSERVATIVE,129,0.129
294,voter,LEFT,68,0.068
294,voter,MODERATE,169,0.169
295,abstention,ABSTENTION,506,0.506
295,voter,AUTHORITARIAN,128,0.128
295,voter,CONSERVATIVE,129,0.129
295,voter,LEFT,68,0.068
295,voter,MODERATE,169,0.169
296,abstention,ABSTENTION,506,0.506
296,voter,AUTHORITARIAN,128,0.128
296,voter,CONSERVATIVE,129,0.129
296,voter,LEFT,68,0.068
296,voter,MODERATE,169,0.169
297,abstention,ABSTENTION,506,0.506
297,voter,AUTHORITARIAN,128,0.128
297,voter,CONSERVATIVE,129,0.129
297,voter,LEFT,68,0.068
297,voter,MODERATE,169,0.169
298,abstention,ABSTENTION,506,0.506
298,voter,AUTHORITARIAN,128,0.128
298,voter,CONSERVATIVE,129,0.129
298,voter,LEFT,68,0.068
298,voter,MODERATE,169,0.169
299,abstention,ABSTENTION,506,0.506
299,voter,AUTHORITARIAN,128,0.128
299,voter,CONSERVATIVE,129,0.129
299,voter,LEFT,68,0.068
299,voter,MODERATE,169,0.169
300,abstention,ABSTENTION,506,0.506
300,voter,AUTHORITARIAN,128,0.128
300,voter,CONSERVATIVE,129,0.129
300,voter,LEFT,68,0.068
300,voter,MODERATE,169,0.169
301,abstention,ABSTENTION,506,0.506
301,voter,AUTHORITARIAN,128,0.128
301,voter,CONSERVATIVE,129,0.129
301,voter,LEFT,68,0.068
301,voter,MODERATE,169,0.169
302,abstention,ABSTENTION,506,0.506
302,voter,AUTHORITARIAN,128,0.128
302,voter,CONSERVATIVE,129,0.129
302,voter,LEFT,68,0.068
302,voter,MODERATE,169,0.169
303,abstention,ABSTENTION,506,0.506
303,voter,AUTHORITARIAN,128,0.128
303,voter,CONSERVATIVE,129,0.129
303,voter,LEFT,68,0.068
303,voter,MODERATE,169,0.169
304,abstention,ABSTENTION,506,0.506
304,voter,AUTHORITARIAN,128,0.128
304,voter,CONSERVATIVE,129,0.129
304,voter,LEFT,68,0.068
304,voter,MODERATE,169,0.169
305,abstention,ABSTENTION,506,0.506
305,voter,AUTHORITARIAN,128,0.128
305,voter,CONSERVATIVE,129,0.129
305,voter,LEFT,68,0.068
305,voter,MODERATE,169,0.169
306,abstention,ABSTENTION,506,0.506
306,voter,AUTHORITARIAN,128,0.128
306,voter,CONSERVATIVE,129,0.129
306,voter,LEFT,68,0.068
306,voter,MODERATE,169,0.169
307,abstention,ABSTENTION,506,0.506
307,voter,AUTHORITARIAN,128,0.128
307,voter,CONSERVATIVE,129,0.129
307,voter,LEFT,68,0.068
307,voter,MODERATE,169,0.169
308,abstention,ABSTENTION,506,0.506
308,voter,AUTHORITARIAN,128,0.128
308,voter,CONSERVATIVE,129,0.129
308,voter,LEFT,68,0.068
308,voter,MODERATE,169,0.169
309,abstention,ABSTENTION,506,0.506
309,voter,AUTHORITARIAN,128,0.128
309,voter,CONSERVATIVE,129,0.129
309,voter,LEFT,68,0.068
309,voter,MODERATE,169,0.169
310,abstention,ABSTENTION,506,0.506
310,voter,AUTHORITARIAN,128,0.128
310,voter,CONSERVATIVE,129,0.129
310,voter,LEFT,68,0.068
310,voter,MODERATE,169,0.169
311,abstention,ABSTENTION,506,0.506
311,voter,AUTHORITARIAN,128,0.128
311,voter,CONSERVATIVE,129,0.129
311,voter,LEFT,68,0.068
311,voter,MODERATE,169,0.169
312,abstention,ABSTENTION,506,0.506
312,voter,AUTHORITARIAN,128,0.128
312,voter,CONSERVATIVE,129,0.129
312,voter,LEFT,68,0.068
312,voter,MODERATE,169,0.169
313,abstention,ABSTENTION,506,0.506
313,voter,AUTHORITARIAN,128,0.128
313,voter,CONSERVATIVE,129,0.129
313,voter,LEFT,68,0.068
313,voter,MODERATE,169,0.169
314,abstention,ABSTENTION,506,0.506
314,voter,AUTHORITARIAN,128,0.128
314,voter,CONSERVATIVE,129,0.129
314,voter,LEFT,68,0.068
314,voter,MODERATE,169,0.169
315,abstention,ABSTENTION,506,0.506
315,voter,AUTHORITARIAN,128,0.128
315,voter,CONSERVATIVE,129,0.129
315,voter,LEFT,68,0.068
315,voter,MODERATE,169,0.169
316,abstention,ABSTENTION,506,0.506
316,voter,AUTHORITARIAN,128,0.128
316,voter,CONSERVATIVE,129,0.129
316,voter,LEFT,68,0.068
316,voter,MODERATE,169,0.169
317,abstention,ABSTENTION,506,0.506
317,voter,AUTHORITARIAN,128,0.128
317,voter,CONSERVATIVE,129,0.129
317,voter,LEFT,68,0.068
317,voter,MODERATE,169,0.169
318,abstention,ABSTENTION,506,0.506
318,voter,AUTHORITARIAN,128,0.128
318,voter,CONSERVATIVE,129,0.129
318,voter,LEFT,68,0.068
318,voter,MODERATE,169,0.169
319,abstention,ABSTENTION,506,0.506
319,voter,AUTHORITARIAN,128,0.128
319,voter,CONSERVATIVE,129,0.129
319,voter,LEFT,68,0.068
319,voter,MODERATE,169,0.169
320,abstention,ABSTENTION,506,0.506
320,voter,AUTHORITARIAN,128,0.128
320,voter,CONSERVATIVE,129,0.129
320,voter,LEFT,68,0.068
320,voter,MODERATE,169,0.169
321,abstention,ABSTENTION,506,0.506
321,voter,AUTHORITARIAN,128,0.128
321,voter,CONSERVATIVE,129,0.129
321,voter,LEFT,68,0.068
321,voter,MODERATE,169,0.169
322,abstention,ABSTENTION,506,0.506
322,voter,AUTHORITARIAN,128,0.128
322,voter,CONSERVATIVE,129,0.129
322,voter,LEFT,68,0.068
322,voter,MODERATE,169,0.169
323,abstention,ABSTENTION,506,0.506
323,voter,AUTHORITARIAN,128,0.128
323,voter,CONSERVATIVE,129,0.129
323,voter,LEFT,68,0.068
323,voter,MODERATE,169,0.169
324,abstention,ABSTENTION,506,0.506
324,voter,AUTHORITARIAN,128,0.128
324,voter,CONSERVATIVE,129,0.129
324,voter,LEFT,68,0.068
324,voter,MODERATE,169,0.169
325,abstention,ABSTENTION,506,0.506
325,voter,AUTHORITARIAN,128,0.128
325,voter,CONSERVATIVE,129,0.129
325,voter,LEFT,68,0.068
325,voter,MODERATE,169,0.169
326,abstention,ABSTENTION,506,0.506
326,voter,AUTHORITARIAN,128,0.128
326,voter,CONSERVATIVE,129,0.129
326,voter,LEFT,68,0.068
326,voter,MODERATE,169,0.169
327,abstention,ABSTENTION,506,0.506
327,voter,AUTHORITARIAN,128,0.128
327,voter,CONSERVATIVE,129,0.129
327,voter,LEFT,68,0.068
327,voter,MODERATE,169,0.169
328,abstention,ABSTENTION,506,0.506
328,voter,AUTHORITARIAN,128,0.128
328,voter,CONSERVATIVE,129,0.129
328,voter,LEFT,68,0.068
328,voter,MODERATE,169,0.169
329,abstention,ABSTENTION,506,0.506
329,voter,AUTHORITARIAN,128,0.128
329,voter,CONSERVATIVE,129,0.129
329,voter,LEFT,68,0.068
329,voter,MODERATE,169,0.169
330,abstention,ABSTENTION,506,0.506
330,voter,AUTHORITARIAN,128,0.128
330,voter,CONSERVATIVE,129,0.129
330,voter,LEFT,68,0.068
330,voter,MODERATE,169,0.169
331,abstention,ABSTENTION,506,0.506
331,voter,AUTHORITARIAN,128,0.128
331,voter,CONSERVATIVE,129,0.129
331,voter,LEFT,68,0.068
331,voter,MODERATE,169,0.169
332,abstention,ABSTENTION,506,0.506
332,voter,AUTHORITARIAN,128,0.128
332,voter,CONSERVATIVE,129,0.129
332,voter,LEFT,68,0.068
332,voter,MODERATE,169,0.169
333,abstention,ABSTENTION,506,0.506
333,voter,AUTHORITARIAN,128,0.128
333,voter,CONSERVATIVE,129,0.129
333,voter,LEFT,68,0.068
333,voter,MODERATE,169,0.169
334,abstention,ABSTENTION,506,0.506
334,voter,AUTHORITARIAN,128,0.128
334,voter,CONSERVATIVE,129,0.129
334,voter,LEFT,68,0.068
334,voter,MODERATE,169,0.169
335,abstention,ABSTENTION,506,0.506
335,voter,AUTHORITARIAN,128,0.128
335,voter,CONSERVATIVE,129,0.129
335,voter,LEFT,68,0.068
335,voter,MODERATE,169,0.169
336,abstention,ABSTENTION,506,0.506
336,voter,AUTHORITARIAN,128,0.128
336,voter,CONSERVATIVE,129,0.129
336,voter,LEFT,68,0.068
336,voter,MODERATE,169,0.169
337,abstention,ABSTENTION,506,0.506
337,voter,AUTHORITARIAN,128,0.128
337,voter,CONSERVATIVE,129,0.129
337,voter,LEFT,68,0.068
337,voter,MODERATE,169,0.169
338,abstention,ABSTENTION,506,0.506
338,voter,AUTHORITARIAN,128,0.128
338,voter,CONSERVATIVE,129,0.129
338,voter,LEFT,68,0.068
338,voter,MODERATE,169,0.169
339,abstention,ABSTENTION,506,0.506
339,voter,AUTHORITARIAN,128,0.128
339,voter,CONSERVATIVE,129,0.129
339,voter,LEFT,68,0.068
339,voter,MODERATE,169,0.169
340,abstention,ABSTENTION,506,0.506
340,voter,AUTHORITARIAN,128,0.128
340,voter,CONSERVATIVE,129,0.129
340,voter,LEFT,68,0.068
340,voter,MODERATE,169,0.169
341,abstention,ABSTENTION,506,0.506
341,voter,AUTHORITARIAN,128,0.128
341,voter,CONSERVATIVE,129,0.129
341,voter,LEFT,68,0.068
341,voter,MODERATE,169,0.169
342,abstention,ABSTENTION,506,0.506
342,voter,AUTHORITARIAN,128,0.128
342,voter,CONSERVATIVE,129,0.129
342,voter,LEFT,68,0.068
342,voter,MODERATE,169,0.169
343,abstention,ABSTENTION,506,0.506
343,voter,AUTHORITARIAN,128,0.128
343,voter,CONSERVATIVE,129,0.129
343,voter,LEFT,68,0.068
343,voter,MODERATE,169,0.169
344,abstention,ABSTENTION,506,0.506
344,voter,AUTHORITARIAN,128,0.128
344,voter,CONSERVATIVE,129,0.129
344,voter,LEFT,68,0.068
344,voter,MODERATE,169,0.169
345,abstention,ABSTENTION,506,0.506
345,voter,AUTHORITARIAN,128,0.128
345,voter,CONSERVATIVE,129,0.129
345,voter,LEFT,68,0.068
345,voter,MODERATE,169,0.169
346,abstention,ABSTENTION,506,0.506
346,voter,AUTHORITARIAN,128,0.128
346,voter,CONSERVATIVE,129,0.129
346,voter,LEFT,68,0.068
346,voter,MODERATE,169,0.169
347,abstention,ABSTENTION,506,0.506
347,voter,AUTHORITARIAN,128,0.128
347,voter,CONSERVATIVE,129,0.129
347,voter,LEFT,68,0.068
347,voter,MODERATE,169,0.169
348,abstention,ABSTENTION,506,0.506
348,voter,AUTHORITARIAN,128,0.128
348,voter,CONSERVATIVE,129,0.129
348,voter,LEFT,68,0.068
348,voter,MODERATE,169,0.169
349,abstention,ABSTENTION,506,0.506
349,voter,AUTHORITARIAN,128,0.128
349,voter,CONSERVATIVE,129,0.129
349,voter,LEFT,68,0.068
349,voter,MODERATE,169,0.169
350,abstention,ABSTENTION,506,0.506
350,voter,AUTHORITARIAN,128,0.128
350,voter,CONSERVATIVE,129,0.129
350,voter,LEFT,68,0.068
350,voter,MODERATE,169,0.169
351,abstention,ABSTENTION,506,0.506
351,voter,AUTHORITARIAN,128,0.128
351,voter,CONSERVATIVE,129,0.129
351,voter,LEFT,68,0.068
351,voter,MODERATE,169,0.169
352,abstention,ABSTENTION,506,0.506
352,voter,AUTHORITARIAN,128,0.128
352,voter,CONSERVATIVE,129,0.129
352,voter,LEFT,68,0.068
352,voter,MODERATE,169,0.169
353,abstention,ABSTENTION,506,0.506
353,voter,AUTHORITARIAN,128,0.128
353,voter,CONSERVATIVE,129,0.129
353,voter,LEFT,68,0.068
353,voter,MODERATE,169,0.169
354,abstention,ABSTENTION,506,0.506
354,voter,AUTHORITARIAN,128,0.128
354,voter,CONSERVATIVE,129,0.129
354,voter,LEFT,68,0.068
354,voter,MODERATE,169,0.169
355,abstention,ABSTENTION,506,0.506
355,voter,AUTHORITARIAN,128,0.128
355,voter,CONSERVATIVE,129,0.129
355,voter,LEFT,68,0.068
355,voter,MODERATE,169,0.169
356,abstention,ABSTENTION,506,0.506
356,voter,AUTHORITARIAN,128,0.128
356,voter,CONSERVATIVE,129,0.129
356,voter,LEFT,68,0.068
356,voter,MODERATE,169,0.169
357,abstention,ABSTENTION,506,0.506
357,voter,AUTHORITARIAN,128,0.128
357,voter,CONSERVATIVE,129,0.129
357,voter,LEFT,68,0.068
357,voter,MODERATE,169,0.169
358,abstention,ABSTENTION,506,0.506
358,voter,AUTHORITARIAN,128,0.128
358,voter,CONSERVATIVE,129,0.129
358,voter,LEFT,68,0.068
358,voter,MODERATE,169,0.169
359,abstention,ABSTENTION,506,0.506
359,voter,AUTHORITARIAN,128,0.128
359,voter,CONSERVATIVE,129,0.129
359,voter,LEFT,68,0.068
359,voter,MODERATE,169,0.169
360,abstention,ABSTENTION,506,0.506
360,voter,AUTHORITARIAN,128,0.128
360,voter,CONSERVATIVE,129,0.129
360,voter,LEFT,68,0.068
360,voter,MODERATE,169,0.169
361,abstention,ABSTENTION,506,0.506
361,voter,AUTHORITARIAN,128,0.128
361,voter,CONSERVATIVE,129,0.129
361,voter,LEFT,68,0.068
361,voter,MODERATE,169,0.169
362,abstention,ABSTENTION,506,0.506
362,voter,AUTHORITARIAN,128,0.128
362,voter,CONSERVATIVE,129,0.129
362,voter,LEFT,68,0.068
362,voter,MODERATE,169,0.169
363,abstention,ABSTENTION,506,0.506
363,voter,AUTHORITARIAN,128,0.128
363,voter,CONSERVATIVE,129,0.129
363,voter,LEFT,68,0.068
363,voter,MODERATE,169,0.169
364,abstention,ABSTENTION,506,0.506
364,voter,AUTHORITARIAN,128,0.128
364,voter,CONSERVATIVE,129,0.129
364,voter,LEFT,68,0.068
364,voter,MODERATE,169,0.169
365,abstention,ABSTENTION,506,0.506
365,voter,AUTHORITARIAN,128,0.128
365,voter,CONSERVATIVE,129,0.129
365,voter,LEFT,68,0.068
365,voter,MODERATE,169,0.169
366,abstention,ABSTENTION,506,0.506
366,voter,AUTHORITARIAN,128,0.128
366,voter,CONSERVATIVE,129,0.129
366,voter,LEFT,68,0.068
366,voter,MODERATE,169,0.169
367,abstention,ABSTENTION,506,0.506
367,voter,AUTHORITARIAN,128,0.128
367,voter,CONSERVATIVE,129,0.129
367,voter,LEFT,68,0.068
367,voter,MODERATE,169,0.169
368,abstention,ABSTENTION,506,0.506
368,voter,AUTHORITARIAN,128,0.128
368,voter,CONSERVATIVE,129,0.129
368,voter,LEFT,68,0.068
368,voter,MODERATE,169,0.169
369,abstention,ABSTENTION,506,0.506
369,voter,AUTHORITARIAN,128,0.128
369,voter,CONSERVATIVE,129,0.129
369,voter,LEFT,68,0.068
369,voter,MODERATE,169,0.169
370,abstention,ABSTENTION,506,0.506
370,voter,AUTHORITARIAN,128,0.128
370,voter,CONSERVATIVE,129,0.129
370,voter,LEFT,68,0.068
370,voter,MODERATE,169,0.169
371,abstention,ABSTENTION,506,0.506
371,voter,AUTHORITARIAN,128,0.128
371,voter,CONSERVATIVE,129,0.129
371,voter,LEFT,68,0.068
371,voter,MODERATE,169,0.169
372,abstention,ABSTENTION,506,0.506
372,voter,AUTHORITARIAN,128,0.128
372,voter,CONSERVATIVE,129,0.129
372,voter,LEFT,68,0.068
372,voter,MODERATE,169,0.169
373,abstention,ABSTENTION,506,0.506
373,voter,AUTHORITARIAN,128,0.128
373,voter,CONSERVATIVE,129,0.129
373,voter,LEFT,68,0.068
373,voter,MODERATE,169,0.169
374,abstention,ABSTENTION,506,0.506
374,voter,AUTHORITARIAN,128,0.128
374,voter,CONSERVATIVE,129,0.129
374,voter,LEFT,68,0.068
374,voter,MODERATE,169,0.169
375,abstention,ABSTENTION,506,0.506
375,voter,AUTHORITARIAN,128,0.128
375,voter,CONSERVATIVE,129,0.129
375,voter,LEFT,68,0.068
375,voter,MODERATE,169,0.169
376,abstention,ABSTENTION,506,0.506
376,voter,AUTHORITARIAN,128,0.128
376,voter,CONSERVATIVE,129,0.129
376,voter,LEFT,68,0.068
376,voter,MODERATE,169,0.169
377,abstention,ABSTENTION,506,0.506
377,voter,AUTHORITARIAN,128,0.128
377,voter,CONSERVATIVE,129,0.129
377,voter,LEFT,68,0.068
377,voter,MODERATE,169,0.169
378,abstention,ABSTENTION,506,0.506
378,voter,AUTHORITARIAN,128,0.128
378,voter,CONSERVATIVE,129,0.129
378,voter,LEFT,68,0.068
378,voter,MODERATE,169,0.169
379,abstention,ABSTENTION,506,0.506
379,voter,AUTHORITARIAN,128,0.128
379,voter,CONSERVATIVE,129,0.129
379,voter,LEFT,68,0.068
379,voter,MODERATE,169,0.169
380,abstention,ABSTENTION,506,0.506
380,voter,AUTHORITARIAN,128,0.128
380,voter,CONSERVATIVE,129,0.129
380,voter,LEFT,68,0.068
380,voter,MODERATE,169,0.169
381,abstention,ABSTENTION,506,0.506
381,voter,AUTHORITARIAN,128,0.128
381,voter,CONSERVATIVE,129,0.129
381,voter,LEFT,68,0.068
381,voter,MODERATE,169,0.169
382,abstention,ABSTENTION,506,0.506
382,voter,AUTHORITARIAN,128,0.128
382,voter,CONSERVATIVE,129,0.129
382,voter,LEFT,68,0.068
382,voter,MODERATE,169,0.169
383,abstention,ABSTENTION,506,0.506
383,voter,AUTHORITARIAN,128,0.128
383,voter,CONSERVATIVE,129,0.129
383,voter,LEFT,68,0.068
383,voter,MODERATE,169,0.169
384,abstention,ABSTENTION,506,0.506
384,voter,AUTHORITARIAN,128,0.128
384,voter,CONSERVATIVE,129,0.129
384,voter,LEFT,68,0.068
384,voter,MODERATE,169,0.169
385,abstention,ABSTENTION,506,0.506
385,voter,AUTHORITARIAN,128,0.128
385,voter,CONSERVATIVE,129,0.129
385,voter,LEFT,68,0.068
385,voter,MODERATE,169,0.169
386,abstention,ABSTENTION,506,0.506
386,voter,AUTHORITARIAN,128,0.128
386,voter,CONSERVATIVE,129,0.129
386,voter,LEFT,68,0.068
386,voter,MODERATE,169,0.169
387,abstention,ABSTENTION,506,0.506
387,voter,AUTHORITARIAN,128,0.128
387,voter,CONSERVATIVE,129,0.129
387,voter,LEFT,68,0.068
387,voter,MODERATE,169,0.169
388,abstention,ABSTENTION,506,0.506
388,voter,AUTHORITARIAN,128,0.128
388,voter,CONSERVATIVE,129,0.129
388,voter,LEFT,68,0.068
388,voter,MODERATE,169,0.169
389,abstention,ABSTENTION,506,0.506
389,voter,AUTHORITARIAN,128,0.128
389,voter,CONSERVATIVE,129,0.129
389,voter,LEFT,68,0.068
389,voter,MODERATE,169,0.169
390,abstention,ABSTENTION,506,0.506
390,voter,AUTHORITARIAN,128,0.128
390,voter,CONSERVATIVE,129,0.129
390,voter,LEFT,68,0.068
390,voter,MODERATE,169,0.169
391,abstention,ABSTENTION,506,0.506
391,voter,AUTHORITARIAN,128,0.128
391,voter,CONSERVATIVE,129,0.129
391,voter,LEFT,68,0.068
391,voter,MODERATE,169,0.169
392,abstention,ABSTENTION,506,0.506
392,voter,AUTHORITARIAN,128,0.128
392,voter,CONSERVATIVE,129,0.129
392,voter,LEFT,68,0.068
392,voter,MODERATE,169,0.169
393,abstention,ABSTENTION,506,0.506
393,voter,AUTHORITARIAN,128,0.128
393,voter,CONSERVATIVE,129,0.129
393,voter,LEFT,68,0.068
393,voter,MODERATE,169,0.169
394,abstention,ABSTENTION,506,0.506
394,voter,AUTHORITARIAN,128,0.128
394,voter,CONSERVATIVE,129,0.129
394,voter,LEFT,68,0.068
394,voter,MODERATE,169,0.169
395,abstention,ABSTENTION,506,0.506
395,voter,AUTHORITARIAN,128,0.128
395,voter,CONSERVATIVE,129,0.129
395,voter,LEFT,68,0.068
395,voter,MODERATE,169,0.169
396,abstention,ABSTENTION,506,0.506
396,voter,AUTHORITARIAN,128,0.128
396,voter,CONSERVATIVE,129,0.129
396,voter,LEFT,68,0.068
396,voter,MODERATE,169,0.169
397,abstention,ABSTENTION,506,0.506
397,voter,AUTHORITARIAN,128,0.128
397,voter,CONSERVATIVE,129,0.129
397,voter,LEFT,68,0.068
397,voter,MODERATE,169,0.169
398,abstention,ABSTENTION,506,0.506
398,voter,AUTHORITARIAN,128,0.128
398,voter,CONSERVATIVE,129,0.129
398,voter,LEFT,68,0.068
398,voter,MODERATE,169,0.169
399,abstention,ABSTENTION,506,0.506
399,voter,AUTHORITARIAN,128,0.128
399,voter,CONSERVATIVE,129,0.129
399,voter,LEFT,68,0.068
399,voter,MODERATE,169,0.169
400,abstention,ABSTENTION,506,0.506
400,voter,AUTHORITARIAN,128,0.128
400,voter,CONSERVATIVE,129,0.129
400,voter,LEFT,68,0.068
400,voter,MODERATE,169,0.169
401,abstention,ABSTENTION,506,0.506
401,voter,AUTHORITARIAN,128,0.128
401,voter,CONSERVATIVE,129,0.129
401,voter,LEFT,68,0.068
401,voter,MODERATE,169,0.169
402,abstention,ABSTENTION,506,0.506
402,voter,AUTHORITARIAN,128,0.128
402,voter,CONSERVATIVE,129,0.129
402,voter,LEFT,68,0.068
402,voter,MODERATE,169,0.169
403,abstention,ABSTENTION,506,0.506
403,voter,AUTHORITARIAN,128,0.128
403,voter,CONSERVATIVE,129,0.129
403,voter,LEFT,68,0.068
403,voter,MODERATE,169,0.169
404,abstention,ABSTENTION,506,0.506
404,voter,AUTHORITARIAN,128,0.128
404,voter,CONSERVATIVE,129,0.129
404,voter,LEFT,68,0.068
404,voter,MODERATE,169,0.169
405,abstention,ABSTENTION,506,0.506
405,voter,AUTHORITARIAN,128,0.128
405,voter,CONSERVATIVE,129,0.129
405,voter,LEFT,68,0.068
405,voter,MODERATE,169,0.169
406,abstention,ABSTENTION,506,0.506
406,voter,AUTHORITARIAN,128,0.128
406,voter,CONSERVATIVE,129,0.129
406,voter,LEFT,68,0.068
406,voter,MODERATE,169,0.169
407,abstention,ABSTENTION,506,0.506
407,voter,AUTHORITARIAN,128,0.128
407,voter,CONSERVATIVE,129,0.129
407,voter,LEFT,68,0.068
407,voter,MODERATE,169,0.169
408,abstention,ABSTENTION,506,0.506
408,voter,AUTHORITARIAN,128,0.128
408,voter,CONSERVATIVE,129,0.129
408,voter,LEFT,68,0.068
408,voter,MODERATE,169,0.169
409,abstention,ABSTENTION,506,0.506
409,voter,AUTHORITARIAN,128,0.128
409,voter,CONSERVATIVE,129,0.129
409,voter,LEFT,68,0.068
409,voter,MODERATE,169,0.169
410,abstention,ABSTENTION,506,0.506
410,voter,AUTHORITARIAN,128,0.128
410,voter,CONSERVATIVE,129,0.129
410,voter,LEFT,68,0.068
410,voter,MODERATE,169,0.169
411,abstention,ABSTENTION,506,0.506
411,voter,AUTHORITARIAN,128,0.128
411,voter,CONSERVATIVE,129,0.129
411,voter,LEFT,68,0.068
411,voter,MODERATE,169,0.169
412,abstention,ABSTENTION,506,0.506
412,voter,AUTHORITARIAN,128,0.128
412,voter,CONSERVATIVE,129,0.129
412,voter,LEFT,68,0.068
412,voter,MODERATE,169,0.169
413,abstention,ABSTENTION,506,0.506
413,voter,AUTHORITARIAN,128,0.128
413,voter,CONSERVATIVE,129,0.129
413,voter,LEFT,68,0.068
413,voter,MODERATE,169,0.169
414,abstention,ABSTENTION,506,0.506
414,voter,AUTHORITARIAN,128,0.128
414,voter,CONSERVATIVE,129,0.129
414,voter,LEFT,68,0.068
414,voter,MODERATE,169,0.169
415,abstention,ABSTENTION,506,0.506
415,voter,AUTHORITARIAN,128,0.128
415,voter,CONSERVATIVE,129,0.129
415,voter,LEFT,68,0.068
415,voter,MODERATE,169,0.169
416,abstention,ABSTENTION,506,0.506
416,voter,AUTHORITARIAN,128,0.128
416,voter,CONSERVATIVE,129,0.129
416,voter,LEFT,68,0.068
416,voter,MODERATE,169,0.169
417,abstention,ABSTENTION,506,0.506
417,voter,AUTHORITARIAN,128,0.128
417,voter,CONSERVATIVE,129,0.129
417,voter,LEFT,68,0.068
417,voter,MODERATE,169,0.169
418,abstention,ABSTENTION,506,0.506
418,voter,AUTHORITARIAN,128,0.128
418,voter,CONSERVATIVE,129,0.129
418,voter,LEFT,68,0.068
418,voter,MODERATE,169,0.169
419,abstention,ABSTENTION,506,0.506
419,voter,AUTHORITARIAN,128,0.128
419,voter,CONSERVATIVE,129,0.129
419,voter,LEFT,68,0.068
419,voter,MODERATE,169,0.169
420,abstention,ABSTENTION,506,0.506
420,voter,AUTHORITARIAN,128,0.128
420,voter,CONSERVATIVE,129,0.129
420,voter,LEFT,68,0.068
420,voter,MODERATE,169,0.169
421,abstention,ABSTENTION,506,0.506
421,voter,AUTHORITARIAN,128,0.128
421,voter,CONSERVATIVE,129,0.129
421,voter,LEFT,68,0.068
421,voter,MODERATE,169,0.169
422,abstention,ABSTENTION,506,0.506
422,voter,AUTHORITARIAN,128,0.128
422,voter,CONSERVATIVE,129,0.129
422,voter,LEFT,68,0.068
422,voter,MODERATE,169,0.169
423,abstention,ABSTENTION,506,0.506
423,voter,AUTHORITARIAN,128,0.128
423,voter,CONSERVATIVE,129,0.129
423,voter,LEFT,68,0.068
423,voter,MODERATE,169,0.169
424,abstention,ABSTENTION,506,0.506
424,voter,AUTHORITARIAN,128,0.128
424,voter,CONSERVATIVE,129,0.129
424,voter,LEFT,68,0.068
424,voter,MODERATE,169,0.169
425,abstention,ABSTENTION,506,0.506
425,voter,AUTHORITARIAN,128,0.128
425,voter,CONSERVATIVE,129,0.129
425,voter,LEFT,68,0.068
425,voter,MODERATE,169,0.169
426,abstention,ABSTENTION,506,0.506
426,voter,AUTHORITARIAN,128,0.128
426,voter,CONSERVATIVE,129,0.129
426,voter,LEFT,68,0.068
426,voter,MODERATE,169,0.169
427,abstention,ABSTENTION,506,0.506
427,voter,AUTHORITARIAN,128,0.128
427,voter,CONSERVATIVE,129,0.129
427,voter,LEFT,68,0.068
427,voter,MODERATE,169,0.169
428,abstention,ABSTENTION,506,0.506
428,voter,AUTHORITARIAN,128,0.128
428,voter,CONSERVATIVE,129,0.129
428,voter,LEFT,68,0.068
428,voter,MODERATE,169,0.169
429,abstention,ABSTENTION,506,0.506
429,voter,AUTHORITARIAN,128,0.128
429,voter,CONSERVATIVE,129,0.129
429,voter,LEFT,68,0.068
429,voter,MODERATE,169,0.169
430,abstention,ABSTENTION,506,0.506
430,voter,AUTHORITARIAN,128,0.128
430,voter,CONSERVATIVE,129,0.129
430,voter,LEFT,68,0.068
430,voter,MODERATE,169,0.169
431,abstention,ABSTENTION,506,0.506
431,voter,AUTHORITARIAN,128,0.128
431,voter,CONSERVATIVE,129,0.129
431,voter,LEFT,68,0.068
431,voter,MODERATE,169,0.169
432,abstention,ABSTENTION,506,0.506
432,voter,AUTHORITARIAN,128,0.128
432,voter,CONSERVATIVE,129,0.129
432,voter,LEFT,68,0.068
432,voter,MODERATE,169,0.169
433,abstention,ABSTENTION,506,0.506
433,voter,AUTHORITARIAN,128,0.128
433,voter,CONSERVATIVE,129,0.129
433,voter,LEFT,68,0.068
433,voter,MODERATE,169,0.169
434,abstention,ABSTENTION,506,0.506
434,voter,AUTHORITARIAN,128,0.128
434,voter,CONSERVATIVE,129,0.129
434,voter,LEFT,68,0.068
434,voter,MODERATE,169,0.169
435,abstention,ABSTENTION,506,0.506
435,voter,AUTHORITARIAN,128,0.128
435,voter,CONSERVATIVE,129,0.129
435,voter,LEFT,68,0.068
435,voter,MODERATE,169,0.169
436,abstention,ABSTENTION,506,0.506
436,voter,AUTHORITARIAN,128,0.128
436,voter,CONSERVATIVE,129,0.129
436,voter,LEFT,68,0.068
