"pattern","freq","best_archetype_all","best_dist_all","best_sim_jaccard_all"
"pattern_9898",1,"Careful",10,0.5
"pattern_9901",1,"Uninterested",5,0.705882352941177
"pattern_9905",1,"Homo.Economicus",7,0.611111111111111
"pattern_9908",1,"Careful",5,0.666666666666667
"pattern_9910",1,"Careful",12,0.428571428571429
"pattern_9915",1,"Cluster8",2,0.875
"pattern_9917",1,"Careful",10,0.5
"pattern_9921",1,"Careful",8,0.578947368421053
"pattern_9927",1,"Uninterested",6,0.666666666666667
"pattern_9928",1,"Early.Adopter",8,0.555555555555556
"pattern_9930",1,"Fearful",11,0.388888888888889
"pattern_9934",1,"Uninterested",6,0.647058823529412
"pattern_9935",1,"Uninterested",7,0.611111111111111
"pattern_9938",1,"Careful",8,0.578947368421053
"pattern_9941",1,"Careful",12,0.428571428571429
"pattern_9944",1,"Careful",5,0.705882352941177
"pattern_9948",1,"Fearful",5,0.705882352941177
"pattern_9952",1,"Careful",4,0.764705882352941
"pattern_9956",1,"Homo.Economicus",10,0.5
"pattern_9957",1,"Careful",10,0.5
"pattern_9961",1,"Early.Adopter",12,0.428571428571429
"pattern_9965",1,"Influencer",8,0.578947368421053
"pattern_9966",1,"Careful",8,0.578947368421053
"pattern_9968",1,"Careful",6,0.666666666666667
"pattern_9969",1,"Careful",12,0.428571428571429
"pattern_9972",1,"Homo.Economicus",8,0.578947368421053
"pattern_9975",1,"Careful",8,0.578947368421053
"pattern_9977",1,"Uninterested",7,0.533333333333333
"pattern_9983",1,"Careful",10,0.5
"pattern_9993",1,"Influencer",10,0.333333333333333
"pattern_9995",1,"Careful",6,0.666666666666667
"pattern_9996",1,"Stubborn",8,0.578947368421053
"pattern_10000",1,"Careful",10,0.5
"pattern_10008",1,"Careful",11,0.3125
"pattern_10018",1,"Careful",6,0.666666666666667
"pattern_10022",1,"Influencer",14,0.363636363636364
"pattern_10024",1,"Careful",8,0.578947368421053
"pattern_10030",1,"Careful",10,0.411764705882353
"pattern_10035",1,"Careful",10,0.5
"pattern_10037",1,"Uninterested",10,0.5
"pattern_10039",1,"Careful",8,0.578947368421053
"pattern_10040",1,"Homo.Economicus",5,0.705882352941177
"pattern_10041",1,"Fearful",5,0.705882352941177
"pattern_10043",1,"Influencer",6,0.6
"pattern_10045",1,"Careful",8,0.578947368421053
"pattern_10050",1,"Careful",10,0.5
"pattern_10053",1,"Early.Adopter",10,0.5
"pattern_10054",1,"Homo.Economicus",6,0.666666666666667
"pattern_10057",1,"Careful",12,0.428571428571429
"pattern_10060",1,"Influencer",14,0.125
"pattern_10062",1,"Careful",8,0.578947368421053
"pattern_10063",1,"Careful",10,0.5
"pattern_10066",1,"Early.Adopter",8,0.5
"pattern_10069",1,"Careful",6,0.666666666666667
"pattern_10080",1,"Careful",10,0.5
"pattern_10087",1,"Fearful",7,0.588235294117647
"pattern_10089",1,"Careful",8,0.578947368421053
"pattern_10095",1,"Fearful",9,0.470588235294118
"pattern_10096",1,"Fearful",10,0.444444444444444
"pattern_10100",1,"Influencer",13,0.1875
"pattern_10101",1,"Careful",8,0.578947368421053
"pattern_10105",1,"Careful",6,0.6
"pattern_10106",1,"Careful",10,0.5
"pattern_10109",1,"Fearful",8,0.466666666666667
"pattern_10113",1,"Careful",6,0.666666666666667
"pattern_10119",1,"Careful",10,0.5
"pattern_10121",1,"Homo.Economicus",4,0.764705882352941
"pattern_10122",1,"Fearful",9,0.4375
"pattern_10123",1,"Uninterested",9,0.526315789473684
"pattern_10135",1,"Careful",6,0.625
"pattern_10137",1,"Careful",10,0.5
"pattern_10138",1,"Cluster8",6,0.666666666666667
"pattern_10140",1,"Influencer",11,0.388888888888889
"pattern_10143",1,"Stubborn",8,0.578947368421053
"pattern_10149",1,"Influencer",8,0.529411764705882
"pattern_10150",1,"Fearful",7,0.611111111111111
"pattern_10151",1,"Stubborn",7,0.588235294117647
"pattern_10152",1,"Careful",10,0.5
"pattern_10158",1,"Homo.Economicus",10,0.5
"pattern_10167",1,"Uninterested",15,0.166666666666667
"pattern_10168",1,"Careful",8,0.578947368421053
"pattern_10169",1,"Careful",10,0.5
"pattern_10173",1,"Careful",8,0.578947368421053
"pattern_10175",1,"Careful",5,0.705882352941177
"pattern_10180",1,"Influencer",10,0.5
"pattern_10181",1,"Influencer",7,0.611111111111111
"pattern_10184",1,"Fearful",10,0.411764705882353
"pattern_10186",1,"Fearful",11,0.3125
"pattern_10190",1,"Fearful",7,0.5625
"pattern_10192",1,"Homo.Economicus",5,0.705882352941177
"pattern_10196",1,"Uninterested",4,0.75
"pattern_10199",1,"Careful",12,0.428571428571429
"pattern_10203",1,"Cluster8",8,0.578947368421053
"pattern_10204",1,"Careful",10,0.5
"pattern_10205",1,"Fearful",8,0.529411764705882
"pattern_10209",1,"Early.Adopter",11,0.3125
"pattern_10219",1,"Careful",12,0.428571428571429
"pattern_10223",1,"Careful",10,0.5
"pattern_10226",1,"Early.Adopter",7,0.533333333333333
"pattern_10229",1,"Uninterested",9,0.526315789473684
"pattern_10233",1,"Fearful",5,0.705882352941177
"pattern_10235",1,"Careful",6,0.666666666666667
"pattern_10237",1,"Uninterested",9,0.470588235294118
"pattern_10238",1,"Cluster8",8,0.466666666666667
"pattern_10239",1,"Careful",10,0.5
"pattern_10242",1,"Uninterested",8,0.555555555555556
"pattern_10244",1,"Homo.Economicus",8,0.555555555555556
"pattern_10249",1,"Careful",10,0.5
"pattern_10250",1,"Fearful",6,0.666666666666667
"pattern_10252",1,"Homo.Economicus",5,0.705882352941177
"pattern_10254",1,"Early.Adopter",10,0.5
"pattern_10257",1,"Cluster8",4,0.75
"pattern_10258",1,"Careful",8,0.578947368421053
"pattern_10260",1,"Uninterested",10,0.375
"pattern_10263",1,"Careful",10,0.5
"pattern_10265",1,"Uninterested",4,0.75
"pattern_10266",1,"Careful",8,0.578947368421053
"pattern_10268",1,"Homo.Economicus",5,0.6875
"pattern_10271",1,"Careful",6,0.666666666666667
"pattern_10272",1,"Early.Adopter",10,0.5
"pattern_10277",1,"Cluster8",6,0.666666666666667
"pattern_10278",1,"Careful",10,0.5
"pattern_10279",1,"Homo.Economicus",8,0.578947368421053
"pattern_10284",1,"Influencer",9,0.4375
"pattern_10285",1,"Careful",6,0.666666666666667
"pattern_10287",1,"Fearful",9,0.4375
"pattern_10289",1,"Careful",10,0.5
"pattern_10293",1,"Careful",8,0.578947368421053
"pattern_10296",1,"Careful",8,0.578947368421053
"pattern_10299",1,"Careful",8,0.578947368421053
"pattern_10300",1,"Fearful",10,0.5
"pattern_10303",1,"Uninterested",8,0.578947368421053
"pattern_10305",1,"Careful",6,0.666666666666667
"pattern_10310",1,"Cluster8",11,0.266666666666667
"pattern_10311",1,"Uninterested",7,0.611111111111111
"pattern_10313",1,"Careful",8,0.578947368421053
"pattern_10315",1,"Careful",10,0.5
"pattern_10316",1,"Stubborn",9,0.4375
"pattern_10317",1,"Careful",12,0.4
"pattern_10318",1,"Careful",6,0.666666666666667
"pattern_10322",1,"Fearful",4,0.764705882352941
"pattern_10326",1,"Careful",10,0.5
"pattern_10327",1,"Uninterested",8,0.555555555555556
"pattern_10330",1,"Fearful",10,0.375
"pattern_10331",1,"Early.Adopter",13,0.380952380952381
"pattern_10338",1,"Careful",6,0.666666666666667
"pattern_10339",1,"Careful",8,0.578947368421053
"pattern_10342",1,"Careful",8,0.578947368421053
"pattern_10348",1,"Uninterested",5,0.6875
"pattern_10349",1,"Careful",10,0.5
"pattern_10352",1,"Homo.Economicus",6,0.666666666666667
"pattern_10353",1,"Careful",8,0.529411764705882
"pattern_10354",1,"Careful",10,0.5
"pattern_10356",1,"Fearful",9,0.5
"pattern_10357",1,"Careful",10,0.5
"pattern_10359",1,"Fearful",8,0.555555555555556
"pattern_10360",1,"Careful",10,0.411764705882353
"pattern_10362",1,"Careful",8,0.578947368421053
"pattern_10365",1,"Careful",6,0.666666666666667
"pattern_10369",1,"Careful",8,0.578947368421053
"pattern_10371",1,"Careful",6,0.666666666666667
"pattern_10372",1,"Careful",12,0.428571428571429
"pattern_10375",1,"Influencer",13,0.380952380952381
"pattern_10376",1,"Cluster8",12,0.294117647058824
"pattern_10377",1,"Uninterested",7,0.588235294117647
"pattern_10379",1,"Careful",6,0.666666666666667
"pattern_10383",1,"Careful",8,0.578947368421053
"pattern_10385",1,"Early.Adopter",8,0.529411764705882
"pattern_10386",1,"Careful",6,0.666666666666667
"pattern_10389",1,"Influencer",10,0.5
"pattern_10392",1,"Careful",10,0.5
"pattern_10398",1,"Careful",5,0.666666666666667
"pattern_10400",1,"Uninterested",9,0.5
"pattern_10401",1,"Homo.Economicus",7,0.5625
"pattern_10403",1,"Careful",10,0.5
"pattern_10405",1,"Fearful",4,0.764705882352941
"pattern_10407",1,"Fearful",7,0.5625
"pattern_10409",1,"Influencer",10,0.5
"pattern_10411",1,"Early.Adopter",14,0.363636363636364
"pattern_10414",1,"Careful",8,0.578947368421053
"pattern_10415",1,"Fearful",4,0.733333333333333
"pattern_10418",1,"Careful",10,0.5
"pattern_10425",1,"Fearful",9,0.470588235294118
"pattern_10426",1,"Homo.Economicus",7,0.588235294117647
"pattern_10430",1,"Fearful",7,0.533333333333333
"pattern_10432",1,"Careful",14,0.363636363636364
"pattern_10433",1,"Early.Adopter",7,0.533333333333333
"pattern_10436",1,"Uninterested",3,0.8125
"pattern_10441",1,"Careful",10,0.5
"pattern_10442",1,"Stubborn",5,0.705882352941177
"pattern_10444",1,"Careful",10,0.5
"pattern_10446",1,"Careful",6,0.666666666666667
"pattern_10447",1,"Careful",6,0.647058823529412
"pattern_10449",1,"Uninterested",7,0.533333333333333
"pattern_10453",1,"Careful",7,0.588235294117647
"pattern_10461",1,"Careful",7,0.588235294117647
"pattern_10462",1,"Fearful",10,0.5
"pattern_10463",1,"Careful",14,0.363636363636364
"pattern_10464",1,"Careful",10,0.5
"pattern_10467",1,"Careful",12,0.428571428571429
"pattern_10468",1,"Uninterested",6,0.625
"pattern_10469",1,"Careful",8,0.5
"pattern_10470",1,"Careful",10,0.5
"pattern_10474",1,"Careful",10,0.5
"pattern_10475",1,"Careful",8,0.555555555555556
"pattern_10480",1,"Careful",6,0.666666666666667
"pattern_10481",1,"Stubborn",5,0.666666666666667
"pattern_10482",1,"Careful",6,0.666666666666667
"pattern_10484",1,"Careful",10,0.5
"pattern_10485",1,"Uninterested",7,0.588235294117647
"pattern_10490",1,"Fearful",6,0.666666666666667
"pattern_10494",1,"Careful",10,0.5
"pattern_10497",1,"Fearful",6,0.666666666666667
"pattern_10498",1,"Uninterested",7,0.611111111111111
"pattern_10500",1,"Fearful",7,0.5625
"pattern_10502",1,"Careful",9,0.526315789473684
"pattern_10503",1,"Careful",4,0.764705882352941
"pattern_10509",1,"Careful",8,0.578947368421053
"pattern_10512",1,"Careful",9,0.470588235294118
"pattern_10515",1,"Early.Adopter",8,0.529411764705882
"pattern_10518",1,"Careful",6,0.666666666666667
"pattern_10521",1,"Fearful",9,0.4
"pattern_10529",1,"Fearful",9,0.5
"pattern_10532",1,"Uninterested",7,0.588235294117647
"pattern_10535",1,"Careful",6,0.666666666666667
"pattern_10538",1,"Fearful",4,0.764705882352941
"pattern_10540",1,"Cluster8",6,0.666666666666667
"pattern_10545",1,"Uninterested",6,0.625
"pattern_10547",1,"Careful",8,0.578947368421053
"pattern_10548",1,"Influencer",8,0.466666666666667
"pattern_10549",1,"Uninterested",6,0.625
"pattern_10556",1,"Uninterested",7,0.611111111111111
"pattern_10557",1,"Careful",8,0.578947368421053
"pattern_10561",1,"Fearful",8,0.529411764705882
"pattern_10562",1,"Uninterested",9,0.526315789473684
"pattern_10565",1,"Fearful",6,0.666666666666667
"pattern_10566",1,"Early.Adopter",8,0.578947368421053
"pattern_10567",1,"Careful",8,0.578947368421053
"pattern_10569",1,"Careful",8,0.578947368421053
"pattern_10572",1,"Careful",9,0.4
"pattern_10573",1,"Stubborn",6,0.647058823529412
"pattern_10574",1,"Careful",6,0.666666666666667
"pattern_10579",1,"Careful",12,0.428571428571429
"pattern_10580",1,"Careful",7,0.611111111111111
"pattern_10581",1,"Uninterested",8,0.578947368421053
"pattern_10582",1,"Careful",10,0.5
"pattern_10584",1,"Cluster8",3,0.8125
"pattern_10586",1,"Influencer",10,0.444444444444444
"pattern_10590",1,"Careful",6,0.666666666666667
"pattern_10592",1,"Cluster8",6,0.625
"pattern_10593",1,"Uninterested",6,0.625
"pattern_10594",1,"Careful",6,0.666666666666667
"pattern_10595",1,"Influencer",10,0.411764705882353
"pattern_10599",1,"Careful",4,0.764705882352941
"pattern_10602",1,"Fearful",6,0.666666666666667
"pattern_10603",1,"Homo.Economicus",6,0.625
"pattern_10604",1,"Careful",4,0.764705882352941
"pattern_10607",1,"Careful",12,0.428571428571429
"pattern_10610",1,"Careful",8,0.578947368421053
"pattern_10613",1,"Stubborn",7,0.588235294117647
"pattern_10619",1,"Uninterested",12,0.428571428571429
"pattern_10620",1,"Careful",10,0.5
"pattern_10627",1,"Careful",8,0.578947368421053
"pattern_10631",1,"Fearful",6,0.625
"pattern_10636",1,"Careful",10,0.5
"pattern_10641",1,"Stubborn",8,0.578947368421053
"pattern_10646",1,"Uninterested",9,0.470588235294118
"pattern_10647",1,"Influencer",9,0.4375
"pattern_10651",1,"Influencer",9,0.526315789473684
"pattern_10653",1,"Stubborn",8,0.5
"pattern_10654",1,"Fearful",14,0.3
"pattern_10664",1,"Influencer",14,0.363636363636364
"pattern_10667",1,"Uninterested",8,0.578947368421053
"pattern_10669",1,"Early.Adopter",9,0.4375
"pattern_10670",1,"Fearful",6,0.666666666666667
"pattern_10673",1,"Careful",10,0.5
"pattern_10674",1,"Careful",10,0.5
"pattern_10675",1,"Careful",10,0.5
"pattern_10676",1,"Careful",11,0.421052631578947
"pattern_10684",1,"Careful",8,0.578947368421053
"pattern_10685",1,"Homo.Economicus",5,0.705882352941177
"pattern_10686",1,"Careful",6,0.666666666666667
"pattern_10690",1,"Careful",10,0.5
"pattern_10692",1,"Careful",4,0.764705882352941
"pattern_10694",1,"Careful",8,0.578947368421053
"pattern_10696",1,"Fearful",6,0.647058823529412
"pattern_10697",1,"Careful",12,0.428571428571429
"pattern_10698",1,"Careful",8,0.5
"pattern_10700",1,"Early.Adopter",7,0.5625
"pattern_10702",1,"Careful",10,0.5
"pattern_10704",1,"Uninterested",8,0.555555555555556
"pattern_10708",1,"Careful",10,0.5
"pattern_10712",1,"Fearful",13,0.133333333333333
"pattern_10716",1,"Careful",6,0.647058823529412
"pattern_10717",1,"Careful",8,0.578947368421053
"pattern_10719",1,"Careful",6,0.666666666666667
"pattern_10721",1,"Fearful",4,0.764705882352941
"pattern_10722",1,"Early.Adopter",8,0.5
"pattern_10726",1,"Fearful",8,0.578947368421053
"pattern_10728",1,"Fearful",8,0.578947368421053
"pattern_10731",1,"Careful",7,0.611111111111111
"pattern_10735",1,"Careful",14,0.363636363636364
"pattern_10736",1,"Influencer",10,0.5
"pattern_10737",1,"Careful",6,0.666666666666667
"pattern_10740",1,"Careful",10,0.5
"pattern_10742",1,"Uninterested",9,0.470588235294118
"pattern_10743",1,"Uninterested",9,0.526315789473684
"pattern_10746",1,"Fearful",9,0.5
"pattern_10747",1,"Careful",10,0.411764705882353
"pattern_10748",1,"Influencer",6,0.6
"pattern_10749",1,"Influencer",8,0.578947368421053
"pattern_10752",1,"Careful",8,0.578947368421053
"pattern_10755",1,"Careful",10,0.5
"pattern_10758",1,"Fearful",8,0.578947368421053
"pattern_10759",1,"Careful",8,0.578947368421053
"pattern_10761",1,"Careful",8,0.555555555555556
"pattern_10767",1,"Careful",8,0.578947368421053
"pattern_10770",1,"Careful",12,0.428571428571429
"pattern_10774",1,"Careful",12,0.428571428571429
"pattern_10778",1,"Fearful",9,0.4375
"pattern_10785",1,"Early.Adopter",7,0.588235294117647
"pattern_10787",1,"Fearful",9,0.526315789473684
"pattern_10790",1,"Fearful",8,0.466666666666667
"pattern_10793",1,"Stubborn",7,0.588235294117647
"pattern_10799",1,"Careful",8,0.466666666666667
"pattern_10806",1,"Fearful",8,0.466666666666667
"pattern_10810",1,"Careful",10,0.5
"pattern_10814",1,"Careful",8,0.578947368421053
"pattern_10817",1,"Uninterested",10,0.5
"pattern_10818",1,"Careful",6,0.666666666666667
"pattern_10819",1,"Homo.Economicus",5,0.705882352941177
"pattern_10820",1,"Careful",12,0.428571428571429
"pattern_10821",1,"Fearful",9,0.526315789473684
"pattern_10827",1,"Early.Adopter",10,0.5
"pattern_10828",1,"Careful",8,0.578947368421053
"pattern_10829",1,"Homo.Economicus",7,0.588235294117647
"pattern_10830",1,"Early.Adopter",8,0.5
"pattern_10833",1,"Uninterested",6,0.666666666666667
"pattern_10834",1,"Early.Adopter",7,0.533333333333333
"pattern_10835",1,"Early.Adopter",14,0.363636363636364
"pattern_10836",1,"Influencer",12,0.428571428571429
"pattern_10841",1,"Careful",8,0.578947368421053
"pattern_10843",1,"Influencer",10,0.5
"pattern_10847",1,"Uninterested",6,0.666666666666667
"pattern_10848",1,"Careful",10,0.5
"pattern_10849",1,"Uninterested",8,0.578947368421053
"pattern_10850",1,"Cluster8",5,0.705882352941177
"pattern_10851",1,"Careful",10,0.5
"pattern_10859",1,"Early.Adopter",9,0.526315789473684
"pattern_10861",1,"Careful",12,0.428571428571429
"pattern_10862",1,"Influencer",13,0.31578947368421
"pattern_10865",1,"Careful",8,0.578947368421053
"pattern_10866",1,"Careful",8,0.578947368421053
"pattern_10867",1,"Influencer",10,0.444444444444444
"pattern_10869",1,"Careful",12,0.294117647058824
"pattern_10873",1,"Careful",7,0.588235294117647
"pattern_10875",1,"Careful",8,0.578947368421053
"pattern_10876",1,"Fearful",8,0.529411764705882
"pattern_10878",1,"Uninterested",10,0.5
"pattern_10880",1,"Homo.Economicus",10,0.5
"pattern_10881",1,"Careful",8,0.578947368421053
"pattern_10882",1,"Careful",10,0.5
"pattern_10883",1,"Cluster8",14,0.176470588235294
"pattern_10885",1,"Fearful",9,0.4375
"pattern_10887",1,"Homo.Economicus",9,0.5
"pattern_10888",1,"Uninterested",8,0.578947368421053
"pattern_10890",1,"Early.Adopter",13,0.277777777777778
"pattern_10891",1,"Homo.Economicus",7,0.611111111111111
"pattern_10892",1,"Careful",12,0.428571428571429
"pattern_10893",1,"Homo.Economicus",8,0.578947368421053
"pattern_10901",1,"Uninterested",7,0.611111111111111
"pattern_10902",1,"Fearful",9,0.470588235294118
"pattern_10903",1,"Careful",6,0.666666666666667
"pattern_10906",1,"Careful",8,0.578947368421053
"pattern_10907",1,"Careful",10,0.5
"pattern_10911",1,"Uninterested",8,0.578947368421053
"pattern_10913",1,"Homo.Economicus",7,0.588235294117647
"pattern_10916",1,"Early.Adopter",7,0.588235294117647
"pattern_10918",1,"Careful",8,0.578947368421053
"pattern_10923",1,"Careful",7,0.5625
"pattern_10924",1,"Careful",10,0.5
"pattern_10926",1,"Fearful",8,0.466666666666667
"pattern_10928",1,"Stubborn",6,0.666666666666667
"pattern_10929",1,"Careful",6,0.666666666666667
"pattern_10932",1,"Uninterested",8,0.578947368421053
"pattern_10934",1,"Homo.Economicus",9,0.4375
"pattern_10937",1,"Influencer",11,0.352941176470588
"pattern_10938",1,"Influencer",6,0.647058823529412
"pattern_10939",1,"Careful",10,0.5
"pattern_10940",1,"Cluster8",10,0.333333333333333
"pattern_10941",1,"Early.Adopter",7,0.588235294117647
"pattern_10942",1,"Careful",12,0.428571428571429
"pattern_10947",1,"Careful",9,0.470588235294118
"pattern_10950",1,"Careful",12,0.428571428571429
"pattern_10951",1,"Early.Adopter",4,0.75
"pattern_10952",1,"Careful",8,0.578947368421053
"pattern_10953",1,"Careful",8,0.466666666666667
"pattern_10956",1,"Cluster8",6,0.666666666666667
"pattern_10957",1,"Careful",8,0.578947368421053
"pattern_10959",1,"Careful",10,0.5
"pattern_10960",1,"Uninterested",8,0.529411764705882
"pattern_10963",1,"Influencer",6,0.666666666666667
"pattern_10965",1,"Fearful",10,0.473684210526316
"pattern_10966",1,"Careful",7,0.611111111111111
"pattern_10967",1,"Careful",10,0.5
"pattern_10968",1,"Careful",6,0.666666666666667
"pattern_10971",1,"Careful",11,0.45
"pattern_10972",1,"Cluster8",5,0.705882352941177
"pattern_10973",1,"Stubborn",5,0.705882352941177
"pattern_10979",1,"Careful",10,0.5
"pattern_10981",1,"Fearful",8,0.578947368421053
"pattern_10985",1,"Careful",10,0.5
"pattern_10986",1,"Careful",12,0.428571428571429
"pattern_10987",1,"Careful",10,0.5
"pattern_10989",1,"Homo.Economicus",6,0.666666666666667
"pattern_10993",1,"Fearful",9,0.526315789473684
"pattern_10997",1,"Uninterested",10,0.5
"pattern_11004",1,"Careful",12,0.4
"pattern_11008",1,"Careful",8,0.578947368421053
"pattern_11010",1,"Fearful",7,0.588235294117647
"pattern_11011",1,"Uninterested",7,0.588235294117647
"pattern_11013",1,"Careful",8,0.578947368421053
"pattern_11018",1,"Careful",10,0.5
"pattern_11020",1,"Careful",8,0.578947368421053
"pattern_11024",1,"Early.Adopter",9,0.5
"pattern_11026",1,"Careful",12,0.428571428571429
"pattern_11027",1,"Stubborn",4,0.764705882352941
"pattern_11028",1,"Careful",8,0.578947368421053
"pattern_11030",1,"Careful",12,0.428571428571429
"pattern_11037",1,"Careful",6,0.666666666666667
"pattern_11040",1,"Careful",10,0.5
"pattern_11041",1,"Influencer",9,0.5
"pattern_11042",1,"Early.Adopter",12,0.428571428571429
"pattern_11043",1,"Careful",6,0.666666666666667
"pattern_11045",1,"Early.Adopter",8,0.5
"pattern_11047",1,"Fearful",6,0.666666666666667
"pattern_11048",1,"Careful",6,0.666666666666667
"pattern_11049",1,"Careful",6,0.666666666666667
"pattern_11053",1,"Fearful",8,0.529411764705882
"pattern_11054",1,"Fearful",6,0.666666666666667
"pattern_11055",1,"Careful",9,0.5
"pattern_11058",1,"Influencer",12,0.428571428571429
"pattern_11060",1,"Careful",12,0.428571428571429
"pattern_11063",1,"Influencer",11,0.352941176470588
"pattern_11065",1,"Careful",12,0.428571428571429
"pattern_11066",1,"Careful",8,0.578947368421053
"pattern_11067",1,"Homo.Economicus",8,0.5
"pattern_11068",1,"Homo.Economicus",5,0.705882352941177
"pattern_11069",1,"Uninterested",8,0.578947368421053
"pattern_11070",1,"Uninterested",6,0.666666666666667
"pattern_11074",1,"Careful",11,0.352941176470588
"pattern_11076",1,"Careful",9,0.470588235294118
"pattern_11079",1,"Early.Adopter",8,0.555555555555556
"pattern_11081",1,"Influencer",8,0.555555555555556
"pattern_11082",1,"Early.Adopter",9,0.470588235294118
"pattern_11084",1,"Influencer",8,0.529411764705882
"pattern_11085",1,"Early.Adopter",8,0.578947368421053
"pattern_11088",1,"Careful",8,0.578947368421053
"pattern_11089",1,"Careful",8,0.578947368421053
"pattern_11093",1,"Cluster8",6,0.625
"pattern_11100",1,"Stubborn",5,0.6875
"pattern_11101",1,"Careful",8,0.555555555555556
"pattern_11105",1,"Careful",12,0.428571428571429
"pattern_11107",1,"Careful",8,0.578947368421053
"pattern_11108",1,"Early.Adopter",8,0.555555555555556
"pattern_11109",1,"Careful",6,0.666666666666667
"pattern_11113",1,"Homo.Economicus",11,0.45
"pattern_11120",1,"Careful",8,0.578947368421053
"pattern_11121",1,"Careful",14,0.363636363636364
"pattern_11123",1,"Uninterested",6,0.666666666666667
"pattern_11125",1,"Uninterested",8,0.578947368421053
"pattern_11127",1,"Careful",8,0.555555555555556
"pattern_11132",1,"Early.Adopter",7,0.588235294117647
"pattern_11133",1,"Fearful",4,0.764705882352941
"pattern_11137",1,"Homo.Economicus",6,0.625
"pattern_11138",1,"Careful",8,0.578947368421053
"pattern_11139",1,"Careful",6,0.666666666666667
"pattern_11142",1,"Careful",10,0.5
"pattern_11144",1,"Fearful",11,0.388888888888889
"pattern_11152",1,"Careful",7,0.611111111111111
"pattern_11154",1,"Careful",10,0.5
"pattern_11155",1,"Influencer",11,0.3125
"pattern_11156",1,"Fearful",8,0.555555555555556
"pattern_11158",1,"Careful",7,0.611111111111111
"pattern_11159",1,"Uninterested",6,0.666666666666667
"pattern_11162",1,"Careful",8,0.578947368421053
"pattern_11164",1,"Careful",9,0.4
"pattern_11165",1,"Careful",8,0.578947368421053
"pattern_11168",1,"Stubborn",7,0.5625
"pattern_11170",1,"Careful",12,0.428571428571429
"pattern_11173",1,"Careful",6,0.666666666666667
"pattern_11178",1,"Cluster8",6,0.666666666666667
"pattern_11181",1,"Careful",6,0.666666666666667
"pattern_11182",1,"Homo.Economicus",8,0.578947368421053
"pattern_11183",1,"Influencer",14,0.333333333333333
"pattern_11185",1,"Careful",6,0.666666666666667
"pattern_11189",1,"Careful",8,0.578947368421053
"pattern_11195",1,"Cluster8",6,0.625
"pattern_11198",1,"Uninterested",7,0.611111111111111
"pattern_11199",1,"Careful",10,0.5
"pattern_11202",1,"Careful",8,0.578947368421053
"pattern_11204",1,"Careful",12,0.428571428571429
"pattern_11205",1,"Careful",10,0.5
"pattern_11208",1,"Careful",8,0.578947368421053
"pattern_11209",1,"Homo.Economicus",6,0.625
"pattern_11215",1,"Careful",10,0.5
"pattern_11224",1,"Early.Adopter",9,0.5
"pattern_11226",1,"Stubborn",9,0.526315789473684
"pattern_11227",1,"Uninterested",3,0.8
"pattern_11229",1,"Influencer",10,0.411764705882353
"pattern_11234",1,"Careful",10,0.5
"pattern_11238",1,"Cluster8",8,0.5
"pattern_11244",1,"Homo.Economicus",9,0.4
"pattern_11246",1,"Homo.Economicus",6,0.625
"pattern_11247",1,"Careful",4,0.764705882352941
"pattern_11250",1,"Homo.Economicus",8,0.555555555555556
"pattern_11251",1,"Homo.Economicus",9,0.4
"pattern_11252",1,"Influencer",9,0.4375
"pattern_11254",1,"Early.Adopter",6,0.6
"pattern_11256",1,"Careful",6,0.666666666666667
"pattern_11258",1,"Careful",10,0.5
"pattern_11261",1,"Homo.Economicus",5,0.666666666666667
"pattern_11263",1,"Early.Adopter",12,0.2
"pattern_11265",1,"Careful",10,0.5
"pattern_11266",1,"Careful",13,0.35
"pattern_11267",1,"Careful",8,0.578947368421053
"pattern_11270",1,"Stubborn",6,0.6
"pattern_11275",1,"Stubborn",8,0.5
"pattern_11277",1,"Fearful",7,0.588235294117647
"pattern_11280",1,"Careful",6,0.666666666666667
"pattern_11284",1,"Fearful",6,0.666666666666667
"pattern_11286",1,"Careful",6,0.666666666666667
"pattern_11288",1,"Careful",10,0.5
"pattern_11289",1,"Careful",8,0.578947368421053
"pattern_11292",1,"Stubborn",10,0.5
"pattern_11294",1,"Early.Adopter",10,0.473684210526316
"pattern_11295",1,"Careful",8,0.578947368421053
"pattern_11297",1,"Careful",10,0.5
"pattern_11299",1,"Fearful",10,0.411764705882353
"pattern_11302",1,"Careful",8,0.578947368421053
"pattern_11304",1,"Influencer",5,0.666666666666667
"pattern_11306",1,"Early.Adopter",15,0.0625
"pattern_11311",1,"Careful",8,0.578947368421053
"pattern_11312",1,"Stubborn",6,0.666666666666667
"pattern_11317",1,"Careful",8,0.5
"pattern_11322",1,"Cluster8",6,0.666666666666667
"pattern_11323",1,"Careful",10,0.5
"pattern_11326",1,"Uninterested",6,0.647058823529412
"pattern_11327",1,"Careful",10,0.5
"pattern_11328",1,"Fearful",12,0.25
"pattern_11331",1,"Careful",10,0.5
"pattern_11332",1,"Careful",8,0.578947368421053
"pattern_11335",1,"Influencer",8,0.578947368421053
"pattern_11337",1,"Careful",6,0.666666666666667
"pattern_11342",1,"Careful",14,0.363636363636364
"pattern_11343",1,"Fearful",7,0.533333333333333
"pattern_11344",1,"Careful",6,0.666666666666667
"pattern_11347",1,"Careful",8,0.578947368421053
"pattern_11351",1,"Careful",4,0.75
"pattern_11353",1,"Fearful",9,0.4
