"pattern","freq","best_archetype_within_K","best_dist_within_K","best_sim_jaccard_within_K"
"pattern_67787",2,"Homo.Economicus",7,0.611111111111111
"pattern_67814",2,"Fearful",10,0.473684210526316
"pattern_67822",2,"Homo.Economicus",10,0.5
"pattern_67834",2,"Fearful",6,0.666666666666667
"pattern_67841",2,"Stubborn",10,0.5
"pattern_67842",2,"Fearful",7,0.611111111111111
"pattern_67844",2,"Careful",6,0.666666666666667
"pattern_67845",2,"Careful",10,0.5
"pattern_67847",2,"Careful",10,0.5
"pattern_67853",2,"Careful",10,0.5
"pattern_67862",2,"Fearful",11,0.3125
"pattern_67871",2,"Homo.Economicus",15,0.210526315789474
"pattern_67872",2,"Stubborn",13,0.235294117647059
"pattern_67889",2,"Fearful",12,0.333333333333333
"pattern_67891",2,"Stubborn",10,0.5
"pattern_67895",2,"Homo.Economicus",10,0.5
"pattern_67897",2,"Homo.Economicus",7,0.611111111111111
"pattern_67902",2,"Homo.Economicus",4,0.764705882352941
"pattern_67904",2,"Careful",10,0.5
"pattern_67911",2,"Fearful",8,0.5
"pattern_67919",2,"Careful",10,0.5
"pattern_67925",2,"Fearful",8,0.529411764705882
"pattern_67943",2,"Homo.Economicus",9,0.4375
"pattern_67947",2,"Careful",6,0.666666666666667
"pattern_67956",2,"Homo.Economicus",9,0.526315789473684
"pattern_67964",2,"Careful",8,0.578947368421053
"pattern_67976",2,"Homo.Economicus",8,0.578947368421053
"pattern_67978",2,"Fearful",14,0.363636363636364
"pattern_67985",2,"Fearful",5,0.705882352941177
"pattern_67990",2,"Fearful",6,0.666666666666667
"pattern_67998",2,"Careful",12,0.428571428571429
"pattern_68000",2,"Stubborn",13,0.235294117647059
"pattern_68002",2,"Fearful",4,0.75
"pattern_68004",2,"Fearful",10,0.411764705882353
"pattern_68021",2,"Fearful",15,0.25
"pattern_68049",2,"Homo.Economicus",14,0.333333333333333
"pattern_68059",2,"Careful",6,0.666666666666667
"pattern_68060",2,"Homo.Economicus",10,0.444444444444444
"pattern_68062",2,"Stubborn",10,0.5
"pattern_68065",2,"Careful",4,0.764705882352941
"pattern_68067",2,"Careful",10,0.5
"pattern_68070",2,"Stubborn",8,0.578947368421053
"pattern_68072",2,"Homo.Economicus",7,0.588235294117647
"pattern_68075",2,"Stubborn",6,0.666666666666667
"pattern_68079",2,"Careful",10,0.5
"pattern_68080",2,"Stubborn",8,0.578947368421053
"pattern_68081",2,"Careful",10,0.375
"pattern_68094",2,"Careful",8,0.578947368421053
"pattern_68110",2,"Careful",10,0.5
"pattern_68119",2,"Homo.Economicus",9,0.5
"pattern_68127",2,"Stubborn",12,0.428571428571429
"pattern_68129",2,"Stubborn",8,0.578947368421053
"pattern_68133",2,"Careful",8,0.578947368421053
"pattern_68134",2,"Homo.Economicus",11,0.388888888888889
"pattern_68140",2,"Fearful",14,0.363636363636364
"pattern_68154",2,"Fearful",8,0.529411764705882
"pattern_68157",2,"Fearful",6,0.6
"pattern_68171",2,"Homo.Economicus",6,0.625
"pattern_68174",2,"Careful",10,0.5
"pattern_68180",2,"Careful",6,0.666666666666667
"pattern_68196",2,"Careful",6,0.666666666666667
"pattern_68198",2,"Stubborn",12,0.428571428571429
"pattern_68200",2,"Fearful",5,0.705882352941177
"pattern_68206",2,"Homo.Economicus",8,0.578947368421053
"pattern_68211",2,"Stubborn",10,0.5
"pattern_68220",2,"Stubborn",7,0.588235294117647
"pattern_68233",2,"Stubborn",8,0.5
"pattern_68234",2,"Homo.Economicus",6,0.647058823529412
"pattern_68239",2,"Stubborn",13,0.277777777777778
"pattern_68240",2,"Stubborn",7,0.5625
"pattern_68253",2,"Fearful",10,0.5
"pattern_68265",2,"Stubborn",12,0.428571428571429
"pattern_68268",2,"Fearful",9,0.470588235294118
"pattern_68274",2,"Fearful",11,0.421052631578947
"pattern_68278",2,"Careful",8,0.578947368421053
"pattern_68284",2,"Fearful",8,0.529411764705882
"pattern_68285",2,"Careful",8,0.578947368421053
"pattern_68288",2,"Homo.Economicus",9,0.470588235294118
"pattern_68289",2,"Stubborn",6,0.666666666666667
"pattern_68296",2,"Fearful",16,0.272727272727273
"pattern_68299",2,"Careful",6,0.666666666666667
"pattern_68314",2,"Fearful",6,0.625
"pattern_68316",2,"Careful",12,0.428571428571429
"pattern_68321",2,"Fearful",5,0.6875
"pattern_68339",2,"Fearful",6,0.666666666666667
"pattern_68348",2,"Stubborn",10,0.411764705882353
"pattern_68352",2,"Careful",8,0.578947368421053
"pattern_68354",2,"Careful",10,0.5
"pattern_68361",2,"Homo.Economicus",9,0.5
"pattern_68364",2,"Careful",6,0.666666666666667
"pattern_68366",2,"Stubborn",6,0.666666666666667
"pattern_68368",2,"Careful",10,0.5
"pattern_68374",2,"Fearful",17,0.105263157894737
"pattern_68377",2,"Careful",8,0.578947368421053
"pattern_68379",2,"Careful",10,0.5
"pattern_68385",2,"Homo.Economicus",6,0.647058823529412
"pattern_68388",2,"Careful",8,0.578947368421053
"pattern_68400",2,"Homo.Economicus",6,0.647058823529412
"pattern_68403",2,"Fearful",8,0.466666666666667
"pattern_68416",2,"Fearful",8,0.555555555555556
"pattern_68423",2,"Fearful",4,0.75
"pattern_68425",2,"Stubborn",10,0.333333333333333
"pattern_68430",2,"Homo.Economicus",10,0.411764705882353
"pattern_68431",2,"Careful",8,0.578947368421053
"pattern_68440",2,"Fearful",9,0.470588235294118
"pattern_68444",2,"Homo.Economicus",5,0.6875
"pattern_68457",2,"Careful",10,0.5
"pattern_68461",2,"Careful",8,0.578947368421053
"pattern_68463",2,"Stubborn",11,0.388888888888889
"pattern_68471",2,"Fearful",10,0.5
"pattern_68480",2,"Fearful",16,0.304347826086957
"pattern_68482",2,"Careful",8,0.578947368421053
"pattern_68495",2,"Stubborn",10,0.5
"pattern_68498",2,"Careful",8,0.578947368421053
"pattern_68511",2,"Homo.Economicus",8,0.555555555555556
"pattern_68523",2,"Fearful",7,0.5625
"pattern_68525",2,"Fearful",6,0.666666666666667
"pattern_68544",2,"Careful",8,0.578947368421053
"pattern_68545",2,"Homo.Economicus",4,0.764705882352941
"pattern_68547",2,"Careful",8,0.578947368421053
"pattern_68549",2,"Careful",6,0.666666666666667
"pattern_68553",2,"Careful",10,0.5
"pattern_68565",2,"Careful",10,0.5
"pattern_68568",2,"Stubborn",8,0.578947368421053
"pattern_68573",2,"Homo.Economicus",14,0.263157894736842
"pattern_68574",2,"Stubborn",18,0.25
"pattern_68581",2,"Careful",8,0.578947368421053
"pattern_68587",2,"Homo.Economicus",5,0.666666666666667
"pattern_68593",2,"Stubborn",8,0.578947368421053
"pattern_68595",2,"Careful",8,0.578947368421053
"pattern_68597",2,"Careful",10,0.5
"pattern_68598",2,"Careful",7,0.611111111111111
"pattern_68599",2,"Stubborn",12,0.25
"pattern_68604",2,"Homo.Economicus",10,0.444444444444444
"pattern_68618",2,"Stubborn",9,0.4375
"pattern_68624",2,"Fearful",13,0.35
"pattern_68627",2,"Stubborn",10,0.5
"pattern_68630",2,"Careful",6,0.625
"pattern_68637",2,"Careful",6,0.666666666666667
"pattern_68642",2,"Careful",13,0.31578947368421
"pattern_68654",2,"Fearful",7,0.611111111111111
"pattern_68659",2,"Fearful",10,0.5
"pattern_68675",2,"Fearful",16,0.157894736842105
"pattern_68680",2,"Careful",6,0.666666666666667
"pattern_68681",2,"Careful",10,0.5
"pattern_68682",2,"Homo.Economicus",15,0.25
"pattern_68683",2,"Careful",10,0.5
"pattern_68684",2,"Homo.Economicus",10,0.5
"pattern_68687",2,"Careful",10,0.5
"pattern_68689",2,"Fearful",10,0.5
"pattern_68691",2,"Stubborn",17,0.260869565217391
"pattern_68699",2,"Homo.Economicus",9,0.526315789473684
"pattern_68700",2,"Fearful",17,0.0555555555555556
"pattern_68705",2,"Homo.Economicus",8,0.578947368421053
"pattern_68709",2,"Fearful",10,0.411764705882353
"pattern_68710",2,"Homo.Economicus",5,0.705882352941177
"pattern_68714",2,"Fearful",10,0.5
"pattern_68716",2,"Careful",12,0.428571428571429
"pattern_68718",2,"Fearful",7,0.5625
"pattern_68720",2,"Homo.Economicus",6,0.647058823529412
"pattern_68722",2,"Careful",6,0.6
"pattern_68727",2,"Fearful",8,0.578947368421053
"pattern_68732",2,"Homo.Economicus",11,0.421052631578947
"pattern_68734",2,"Careful",8,0.578947368421053
"pattern_68744",2,"Homo.Economicus",8,0.578947368421053
"pattern_68751",2,"Careful",10,0.5
"pattern_68756",2,"Fearful",7,0.533333333333333
"pattern_68761",2,"Careful",8,0.578947368421053
"pattern_68767",2,"Stubborn",10,0.5
"pattern_68769",2,"Fearful",9,0.470588235294118
"pattern_68772",2,"Careful",6,0.666666666666667
"pattern_68774",2,"Homo.Economicus",8,0.555555555555556
"pattern_68783",2,"Careful",6,0.666666666666667
"pattern_68784",2,"Homo.Economicus",11,0.45
"pattern_68786",2,"Fearful",11,0.45
"pattern_68787",2,"Careful",5,0.6875
"pattern_68792",2,"Homo.Economicus",8,0.529411764705882
"pattern_68794",2,"Stubborn",9,0.470588235294118
"pattern_68795",2,"Stubborn",10,0.5
"pattern_68796",2,"Fearful",5,0.6875
"pattern_68800",2,"Careful",4,0.764705882352941
"pattern_68807",2,"Careful",12,0.428571428571429
"pattern_68808",2,"Fearful",9,0.4375
"pattern_68826",2,"Fearful",9,0.526315789473684
"pattern_68831",2,"Careful",6,0.666666666666667
"pattern_68838",2,"Stubborn",10,0.411764705882353
"pattern_68840",2,"Careful",6,0.666666666666667
"pattern_68841",2,"Stubborn",14,0.363636363636364
"pattern_68849",2,"Fearful",16,0.304347826086957
"pattern_68856",2,"Homo.Economicus",10,0.5
"pattern_68859",2,"Homo.Economicus",3,0.8125
"pattern_68860",2,"Stubborn",8,0.578947368421053
"pattern_68869",2,"Stubborn",10,0.5
"pattern_68870",2,"Fearful",19,0.136363636363636
"pattern_68871",2,"Fearful",9,0.470588235294118
"pattern_68873",2,"Homo.Economicus",15,0.318181818181818
"pattern_68878",2,"Fearful",6,0.666666666666667
"pattern_68881",2,"Careful",10,0.5
"pattern_68886",2,"Careful",12,0.428571428571429
"pattern_68890",2,"Careful",9,0.4375
"pattern_68894",2,"Homo.Economicus",7,0.611111111111111
"pattern_68903",2,"Careful",6,0.666666666666667
"pattern_68908",2,"Homo.Economicus",11,0.388888888888889
"pattern_68913",2,"Careful",6,0.666666666666667
"pattern_68915",2,"Careful",10,0.5
"pattern_68916",2,"Fearful",6,0.666666666666667
"pattern_68929",2,"Fearful",9,0.5
"pattern_68939",2,"Careful",8,0.578947368421053
"pattern_68941",2,"Careful",6,0.666666666666667
"pattern_68949",2,"Fearful",10,0.5
"pattern_68950",2,"Careful",8,0.578947368421053
"pattern_68962",2,"Careful",10,0.5
"pattern_68965",2,"Stubborn",12,0.428571428571429
"pattern_68970",2,"Careful",6,0.666666666666667
"pattern_68973",2,"Stubborn",10,0.5
"pattern_68991",2,"Stubborn",7,0.588235294117647
"pattern_68993",2,"Careful",4,0.764705882352941
"pattern_68996",2,"Homo.Economicus",11,0.45
"pattern_69003",2,"Careful",6,0.666666666666667
"pattern_69005",2,"Careful",8,0.5
"pattern_69010",2,"Homo.Economicus",14,0.263157894736842
"pattern_69013",2,"Fearful",13,0.31578947368421
"pattern_69015",2,"Careful",4,0.764705882352941
"pattern_69038",2,"Fearful",17,0.15
"pattern_69042",2,"Fearful",7,0.5625
"pattern_69051",2,"Homo.Economicus",9,0.470588235294118
"pattern_69066",2,"Homo.Economicus",7,0.611111111111111
"pattern_69068",2,"Homo.Economicus",7,0.5625
"pattern_69073",2,"Homo.Economicus",8,0.555555555555556
"pattern_69075",2,"Careful",10,0.5
"pattern_69083",2,"Stubborn",10,0.444444444444444
"pattern_69087",2,"Careful",6,0.666666666666667
"pattern_69088",2,"Stubborn",6,0.666666666666667
"pattern_69094",2,"Fearful",7,0.588235294117647
"pattern_69099",2,"Homo.Economicus",8,0.555555555555556
"pattern_69106",2,"Fearful",14,0.3
"pattern_69108",2,"Homo.Economicus",12,0.428571428571429
"pattern_69109",2,"Careful",6,0.666666666666667
"pattern_69111",2,"Stubborn",12,0.428571428571429
"pattern_69128",2,"Careful",8,0.529411764705882
"pattern_69133",2,"Homo.Economicus",7,0.588235294117647
"pattern_69136",2,"Stubborn",8,0.555555555555556
"pattern_69143",2,"Fearful",11,0.388888888888889
"pattern_69144",2,"Careful",4,0.764705882352941
"pattern_69145",2,"Homo.Economicus",7,0.611111111111111
"pattern_69147",2,"Careful",12,0.428571428571429
"pattern_69148",2,"Careful",8,0.578947368421053
"pattern_69149",2,"Stubborn",8,0.578947368421053
"pattern_69151",2,"Careful",5,0.6875
"pattern_69152",2,"Homo.Economicus",12,0.428571428571429
"pattern_69158",2,"Careful",10,0.5
"pattern_69167",2,"Fearful",10,0.411764705882353
"pattern_69170",2,"Careful",6,0.666666666666667
"pattern_69180",2,"Fearful",8,0.555555555555556
"pattern_69194",2,"Careful",6,0.647058823529412
"pattern_69200",2,"Stubborn",8,0.578947368421053
"pattern_69204",2,"Careful",6,0.666666666666667
"pattern_69213",2,"Stubborn",9,0.470588235294118
"pattern_69222",2,"Fearful",11,0.388888888888889
"pattern_69223",2,"Careful",8,0.529411764705882
"pattern_69228",2,"Stubborn",10,0.5
"pattern_69229",2,"Fearful",7,0.611111111111111
"pattern_69231",2,"Fearful",8,0.578947368421053
"pattern_69235",2,"Careful",8,0.578947368421053
"pattern_69238",2,"Fearful",9,0.526315789473684
"pattern_69241",2,"Stubborn",10,0.5
"pattern_69245",2,"Fearful",7,0.611111111111111
"pattern_69253",2,"Homo.Economicus",5,0.6875
"pattern_69255",2,"Fearful",14,0.333333333333333
"pattern_69259",2,"Stubborn",6,0.666666666666667
"pattern_69271",2,"Fearful",14,0.333333333333333
"pattern_69272",2,"Careful",8,0.578947368421053
"pattern_69278",2,"Careful",8,0.578947368421053
"pattern_69292",2,"Careful",10,0.5
"pattern_69300",2,"Fearful",8,0.578947368421053
"pattern_69306",2,"Careful",8,0.578947368421053
"pattern_69318",2,"Careful",10,0.5
"pattern_69328",2,"Homo.Economicus",10,0.5
"pattern_69330",2,"Careful",4,0.75
"pattern_69333",2,"Careful",6,0.647058823529412
"pattern_69336",2,"Careful",8,0.578947368421053
"pattern_69340",2,"Careful",4,0.764705882352941
"pattern_69343",2,"Careful",6,0.666666666666667
"pattern_69347",2,"Fearful",6,0.647058823529412
"pattern_69354",2,"Careful",8,0.578947368421053
"pattern_69355",2,"Fearful",10,0.5
"pattern_69358",2,"Careful",8,0.578947368421053
"pattern_69367",2,"Fearful",13,0.235294117647059
"pattern_69370",2,"Fearful",10,0.5
"pattern_69371",2,"Homo.Economicus",13,0.31578947368421
"pattern_69376",2,"Homo.Economicus",9,0.526315789473684
"pattern_69377",2,"Stubborn",12,0.428571428571429
"pattern_69378",2,"Fearful",6,0.647058823529412
"pattern_69393",2,"Careful",8,0.578947368421053
"pattern_69423",2,"Stubborn",7,0.611111111111111
"pattern_69425",2,"Careful",10,0.5
"pattern_69426",2,"Homo.Economicus",14,0.363636363636364
"pattern_69428",2,"Careful",8,0.578947368421053
"pattern_69430",2,"Careful",9,0.4375
"pattern_69439",2,"Fearful",14,0.125
"pattern_69443",2,"Careful",6,0.666666666666667
"pattern_69448",2,"Careful",6,0.647058823529412
"pattern_69454",2,"Careful",8,0.578947368421053
"pattern_69456",2,"Homo.Economicus",10,0.411764705882353
"pattern_69465",2,"Careful",10,0.5
"pattern_69471",2,"Fearful",8,0.578947368421053
"pattern_69474",2,"Stubborn",11,0.352941176470588
"pattern_69475",2,"Fearful",13,0.31578947368421
"pattern_69478",2,"Careful",6,0.666666666666667
"pattern_69486",2,"Fearful",4,0.764705882352941
"pattern_69492",2,"Careful",10,0.5
"pattern_69496",2,"Fearful",13,0.35
"pattern_69502",2,"Stubborn",4,0.75
"pattern_69507",2,"Fearful",10,0.5
"pattern_69512",2,"Stubborn",10,0.5
"pattern_69513",2,"Stubborn",12,0.428571428571429
"pattern_69518",2,"Fearful",13,0.277777777777778
"pattern_69522",2,"Homo.Economicus",17,0.19047619047619
"pattern_69525",2,"Fearful",9,0.5
"pattern_69526",2,"Stubborn",6,0.6
"pattern_69535",2,"Fearful",8,0.529411764705882
"pattern_69540",2,"Careful",8,0.578947368421053
"pattern_69547",2,"Fearful",10,0.5
"pattern_69560",2,"Fearful",6,0.625
"pattern_69567",2,"Careful",8,0.578947368421053
"pattern_69568",2,"Careful",6,0.666666666666667
"pattern_69579",2,"Fearful",6,0.666666666666667
"pattern_69581",2,"Fearful",15,0.0625
"pattern_69587",2,"Fearful",12,0.368421052631579
"pattern_69589",2,"Homo.Economicus",8,0.578947368421053
"pattern_69595",2,"Stubborn",4,0.764705882352941
"pattern_69597",2,"Careful",10,0.333333333333333
"pattern_69598",2,"Stubborn",10,0.5
"pattern_69607",2,"Stubborn",8,0.578947368421053
"pattern_69611",2,"Careful",6,0.666666666666667
"pattern_69616",2,"Fearful",10,0.473684210526316
"pattern_69622",2,"Careful",5,0.666666666666667
"pattern_69630",2,"Homo.Economicus",12,0.428571428571429
"pattern_69632",2,"Fearful",14,0.333333333333333
"pattern_69638",2,"Stubborn",10,0.444444444444444
"pattern_69648",2,"Fearful",8,0.578947368421053
"pattern_69649",2,"Careful",10,0.5
"pattern_69654",2,"Stubborn",12,0.428571428571429
"pattern_69659",2,"Careful",10,0.5
"pattern_69664",2,"Stubborn",8,0.578947368421053
"pattern_69666",2,"Careful",10,0.5
"pattern_69667",2,"Homo.Economicus",9,0.526315789473684
"pattern_69672",2,"Homo.Economicus",11,0.45
"pattern_69682",2,"Fearful",9,0.5
"pattern_69683",2,"Fearful",9,0.4
"pattern_69701",2,"Fearful",7,0.611111111111111
"pattern_69708",2,"Stubborn",8,0.578947368421053
"pattern_69709",2,"Careful",8,0.578947368421053
"pattern_69712",2,"Stubborn",10,0.5
"pattern_69716",2,"Stubborn",8,0.578947368421053
"pattern_69717",2,"Fearful",6,0.666666666666667
"pattern_69726",2,"Homo.Economicus",8,0.578947368421053
"pattern_69732",2,"Stubborn",8,0.578947368421053
"pattern_69747",2,"Careful",10,0.5
"pattern_69760",2,"Careful",10,0.5
"pattern_69766",2,"Careful",10,0.5
"pattern_69776",2,"Homo.Economicus",7,0.611111111111111
"pattern_69777",2,"Stubborn",8,0.555555555555556
"pattern_69782",2,"Careful",4,0.764705882352941
"pattern_69791",2,"Homo.Economicus",13,0.35
"pattern_69794",2,"Careful",8,0.578947368421053
"pattern_69798",2,"Careful",8,0.578947368421053
"pattern_69806",2,"Homo.Economicus",10,0.5
"pattern_69808",2,"Careful",6,0.666666666666667
"pattern_69812",2,"Homo.Economicus",10,0.473684210526316
"pattern_69815",2,"Fearful",7,0.611111111111111
"pattern_69822",2,"Fearful",11,0.388888888888889
"pattern_69823",2,"Stubborn",14,0.363636363636364
"pattern_69826",2,"Stubborn",10,0.375
"pattern_69831",2,"Homo.Economicus",12,0.428571428571429
"pattern_69833",2,"Fearful",6,0.666666666666667
"pattern_69834",2,"Careful",8,0.578947368421053
"pattern_69843",2,"Homo.Economicus",8,0.578947368421053
"pattern_69845",2,"Fearful",12,0.428571428571429
"pattern_69847",2,"Fearful",5,0.6875
"pattern_69853",2,"Fearful",9,0.5
"pattern_69854",2,"Careful",6,0.666666666666667
"pattern_69858",2,"Stubborn",8,0.578947368421053
"pattern_69859",2,"Stubborn",12,0.428571428571429
"pattern_69867",2,"Homo.Economicus",12,0.428571428571429
"pattern_69870",2,"Fearful",6,0.666666666666667
"pattern_69872",2,"Careful",8,0.578947368421053
"pattern_69874",2,"Careful",2,0.875
"pattern_69880",2,"Homo.Economicus",11,0.45
"pattern_69886",2,"Careful",6,0.666666666666667
"pattern_69887",2,"Careful",10,0.5
"pattern_69889",2,"Fearful",6,0.666666666666667
"pattern_69890",2,"Stubborn",9,0.5
"pattern_69897",2,"Fearful",10,0.5
"pattern_69904",2,"Fearful",11,0.421052631578947
"pattern_69907",2,"Careful",8,0.578947368421053
"pattern_69910",2,"Careful",8,0.578947368421053
"pattern_69912",2,"Stubborn",10,0.375
"pattern_69919",2,"Fearful",8,0.578947368421053
"pattern_69922",2,"Careful",8,0.578947368421053
"pattern_69925",2,"Careful",10,0.5
"pattern_69936",2,"Careful",10,0.5
"pattern_69940",2,"Careful",10,0.5
"pattern_69949",2,"Careful",10,0.5
"pattern_69955",2,"Homo.Economicus",7,0.533333333333333
"pattern_69956",2,"Careful",10,0.5
"pattern_69957",2,"Stubborn",6,0.666666666666667
"pattern_69959",2,"Careful",10,0.5
"pattern_69961",2,"Careful",10,0.5
"pattern_69965",2,"Careful",10,0.5
"pattern_69973",2,"Careful",8,0.578947368421053
"pattern_69978",2,"Homo.Economicus",13,0.277777777777778
"pattern_69981",2,"Careful",10,0.5
"pattern_69984",2,"Fearful",14,0.222222222222222
"pattern_69986",2,"Homo.Economicus",6,0.647058823529412
"pattern_69987",2,"Fearful",8,0.578947368421053
"pattern_69988",2,"Fearful",12,0.333333333333333
"pattern_69994",2,"Careful",8,0.578947368421053
"pattern_69995",2,"Stubborn",8,0.578947368421053
"pattern_70012",2,"Careful",9,0.470588235294118
"pattern_70021",2,"Fearful",9,0.470588235294118
"pattern_70024",2,"Homo.Economicus",13,0.31578947368421
"pattern_70032",2,"Stubborn",10,0.5
"pattern_70033",2,"Careful",8,0.578947368421053
"pattern_70038",2,"Homo.Economicus",3,0.8125
"pattern_70050",2,"Careful",10,0.5
"pattern_70051",2,"Careful",10,0.5
"pattern_70055",2,"Stubborn",10,0.5
"pattern_70057",2,"Homo.Economicus",10,0.375
"pattern_70058",2,"Careful",8,0.578947368421053
"pattern_70061",2,"Careful",8,0.578947368421053
"pattern_70066",2,"Fearful",9,0.470588235294118
"pattern_70071",2,"Fearful",10,0.411764705882353
"pattern_70077",2,"Careful",10,0.5
"pattern_70081",2,"Stubborn",8,0.466666666666667
"pattern_70083",2,"Careful",10,0.5
"pattern_70089",2,"Homo.Economicus",4,0.764705882352941
"pattern_70097",2,"Fearful",8,0.555555555555556
"pattern_70099",2,"Homo.Economicus",15,0.285714285714286
"pattern_70102",2,"Careful",10,0.5
"pattern_70112",2,"Fearful",8,0.578947368421053
"pattern_70123",2,"Careful",6,0.666666666666667
"pattern_70124",2,"Homo.Economicus",11,0.388888888888889
"pattern_70125",2,"Stubborn",8,0.529411764705882
"pattern_70127",2,"Fearful",10,0.5
"pattern_70137",2,"Stubborn",7,0.588235294117647
"pattern_70138",2,"Careful",12,0.428571428571429
"pattern_70140",2,"Homo.Economicus",8,0.555555555555556
"pattern_70147",2,"Stubborn",5,0.705882352941177
"pattern_70149",2,"Careful",11,0.388888888888889
"pattern_70152",2,"Careful",10,0.5
"pattern_70157",2,"Stubborn",8,0.578947368421053
"pattern_70158",2,"Homo.Economicus",7,0.611111111111111
"pattern_70166",2,"Careful",8,0.578947368421053
"pattern_70171",2,"Careful",6,0.666666666666667
"pattern_70192",2,"Stubborn",13,0.235294117647059
"pattern_70196",2,"Fearful",8,0.578947368421053
"pattern_70207",2,"Careful",8,0.578947368421053
"pattern_70209",2,"Careful",8,0.578947368421053
"pattern_70230",2,"Fearful",9,0.470588235294118
"pattern_70234",2,"Homo.Economicus",10,0.411764705882353
"pattern_70244",2,"Stubborn",12,0.428571428571429
"pattern_70246",2,"Careful",10,0.5
"pattern_70254",2,"Fearful",10,0.473684210526316
"pattern_70255",2,"Careful",6,0.666666666666667
"pattern_70259",2,"Fearful",13,0.277777777777778
"pattern_70268",2,"Careful",6,0.666666666666667
"pattern_70271",2,"Careful",12,0.428571428571429
"pattern_70276",2,"Fearful",8,0.578947368421053
"pattern_70279",2,"Stubborn",10,0.5
"pattern_70280",2,"Stubborn",10,0.473684210526316
"pattern_70281",2,"Homo.Economicus",6,0.647058823529412
"pattern_70297",2,"Careful",10,0.5
"pattern_70298",2,"Careful",8,0.578947368421053
"pattern_70302",2,"Careful",4,0.75
"pattern_70304",2,"Careful",10,0.5
"pattern_70309",2,"Homo.Economicus",10,0.411764705882353
"pattern_70310",2,"Careful",8,0.578947368421053
"pattern_70313",2,"Careful",6,0.6
"pattern_70317",2,"Fearful",6,0.647058823529412
"pattern_70324",2,"Homo.Economicus",8,0.578947368421053
"pattern_70327",2,"Careful",10,0.5
"pattern_70344",2,"Fearful",8,0.578947368421053
"pattern_70346",2,"Fearful",10,0.444444444444444
"pattern_70347",2,"Careful",8,0.578947368421053
"pattern_70351",2,"Fearful",14,0.363636363636364
"pattern_70359",2,"Careful",10,0.5
"pattern_70368",2,"Careful",6,0.666666666666667
"pattern_70372",2,"Homo.Economicus",17,0.0555555555555556
"pattern_70386",2,"Fearful",10,0.375
"pattern_70387",2,"Fearful",16,0.238095238095238
"pattern_70395",2,"Fearful",8,0.466666666666667
"pattern_70399",2,"Fearful",6,0.666666666666667
"pattern_70405",2,"Careful",8,0.578947368421053
"pattern_70408",2,"Homo.Economicus",7,0.588235294117647
"pattern_70421",2,"Homo.Economicus",9,0.470588235294118
"pattern_70423",2,"Stubborn",10,0.5
"pattern_70425",2,"Homo.Economicus",8,0.578947368421053
"pattern_70430",2,"Fearful",9,0.4375
"pattern_70436",2,"Stubborn",8,0.5
"pattern_70437",2,"Stubborn",8,0.578947368421053
"pattern_70442",2,"Careful",8,0.578947368421053
"pattern_70457",2,"Careful",8,0.578947368421053
"pattern_70458",2,"Fearful",11,0.352941176470588
"pattern_70460",2,"Homo.Economicus",8,0.578947368421053
"pattern_70461",2,"Homo.Economicus",6,0.666666666666667
"pattern_70464",2,"Fearful",6,0.666666666666667
"pattern_70481",2,"Fearful",13,0.380952380952381
"pattern_70487",2,"Homo.Economicus",10,0.5
"pattern_70501",2,"Homo.Economicus",6,0.625
"pattern_70519",2,"Homo.Economicus",9,0.4
"pattern_70533",2,"Careful",10,0.5
"pattern_70535",2,"Careful",6,0.666666666666667
"pattern_70538",2,"Careful",10,0.5
"pattern_70545",2,"Homo.Economicus",6,0.666666666666667
"pattern_70546",2,"Stubborn",10,0.5
"pattern_70549",2,"Homo.Economicus",5,0.6875
"pattern_70550",2,"Careful",8,0.578947368421053
"pattern_70552",2,"Fearful",13,0.277777777777778
"pattern_70554",2,"Stubborn",8,0.529411764705882
"pattern_70556",2,"Stubborn",10,0.5
"pattern_70560",2,"Careful",9,0.5
"pattern_70564",2,"Careful",6,0.666666666666667
"pattern_70569",2,"Fearful",18,0.25
"pattern_70574",2,"Careful",6,0.666666666666667
"pattern_70576",2,"Careful",6,0.625
"pattern_70577",2,"Fearful",11,0.352941176470588
"pattern_70578",2,"Careful",8,0.578947368421053
"pattern_70588",2,"Careful",10,0.5
"pattern_70590",2,"Careful",8,0.578947368421053
"pattern_70592",2,"Stubborn",6,0.666666666666667
"pattern_70599",2,"Homo.Economicus",10,0.473684210526316
"pattern_70606",2,"Careful",12,0.428571428571429
"pattern_70608",2,"Homo.Economicus",7,0.5625
"pattern_70609",2,"Fearful",15,0.285714285714286
"pattern_70612",2,"Stubborn",12,0.428571428571429
"pattern_70616",2,"Fearful",8,0.578947368421053
"pattern_70625",2,"Careful",10,0.5
"pattern_70626",2,"Homo.Economicus",10,0.473684210526316
"pattern_70645",2,"Careful",9,0.4375
"pattern_70646",2,"Fearful",9,0.470588235294118
"pattern_70648",2,"Careful",8,0.578947368421053
"pattern_70652",2,"Careful",8,0.578947368421053
"pattern_70665",2,"Stubborn",5,0.666666666666667
"pattern_70669",2,"Careful",8,0.578947368421053
"pattern_70675",2,"Careful",8,0.578947368421053
"pattern_70676",2,"Homo.Economicus",7,0.611111111111111
"pattern_70678",2,"Homo.Economicus",10,0.5
"pattern_70686",2,"Stubborn",10,0.5
"pattern_70688",2,"Fearful",15,0.0625
"pattern_70689",2,"Fearful",10,0.473684210526316
