row_id,participant_id,decision_id,technology,original_archetype,macro_archetype_5,adoption_stage,response_style_latent,FINANCIAL,SECURITY,COMPETENCE,AUTONOMY,PHYSIOLOGICAL,RELATEDNESS,STIMULATION,POPULARITY,MEANING
5818,synthetic_2744,1,elevator,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,3.8380019194918,56.88,50.175,73.06,50.725,49.599999999999994,60.86,66.83333333333333,70.3,45.95
5819,synthetic_2744,2,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.8380019194918,58.08,53.4,55.58,58.875,33.45,60.5,51.56666666666666,79.80000000000001,65.3
5820,synthetic_2744,3,envelope_renovation,Early_Adopter,G2_EarlyAdopter_Influencer,Done,3.8380019194918,63.800000000000004,50.575,69.3,51.475,56.55,62.66,51.03333333333333,51.7,52.6
5821,synthetic_2745,1,micro_efficiency_measures,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-2.5283357436298837,35.9,34.8,69.3,51.425,47.2,47.14,32.9,26.049999999999997,63.15
5822,synthetic_2745,2,electric_vehicle,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-2.5283357436298837,57.06,45.15,63.980000000000004,61.9,24.85,54.160000000000004,54.233333333333334,41,66.85
5823,synthetic_2745,3,cooling_system,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-2.5283357436298837,53.28,47.3,65.64,43.625,40.75,47.6,42.43333333333334,60.75,52.849999999999994
5824,synthetic_2746,1,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Knowledge,-0.49226989606949706,61.7,56.474999999999994,57.48,37.225,49.9,41.6,37.166666666666664,33.65,47.15
5825,synthetic_2746,2,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Considering,-0.49226989606949706,40.86,76.475,62.96,42.7,33.75,39.32,33.4,49.45,45.7
5826,synthetic_2746,3,electricity_tariff_change,Homo_Economicus,G4_HomoEconomicus,Done,-0.49226989606949706,56.04,51.1,47.94,62.05,40.35,38.5,47.9,43.650000000000006,46
5827,synthetic_2747,1,balcony_solar_kits,Early_Adopter,G2_EarlyAdopter_Influencer,Done,9.083132867208818,65.8,70.025,74.14,66.3,51.45,62.04,60.166666666666664,56.75,67
5828,synthetic_2747,2,elevator,Early_Adopter,G2_EarlyAdopter_Influencer,Done,9.083132867208818,58.26,59.675,83.32,73.525,53.8,60.160000000000004,60.233333333333334,86.45,53.400000000000006
5829,synthetic_2747,3,heat_recovery_mechanical_ventilation,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,9.083132867208818,65.53999999999999,65.975,76.3,54.3,56.05,56.18,58.2,69.8,62.95
5830,synthetic_2748,1,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-5.135665702519401,47.06,41.475,61.160000000000004,43.275,45.95,43.519999999999996,51.4,44.6,48.5
5831,synthetic_2748,2,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-5.135665702519401,38.8,47.75,61.18,54.625,32.65,42.04,48.1,56.3,48.2
5832,synthetic_2748,3,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-5.135665702519401,46.94,48.225,56.26,44.45,50.65,36.480000000000004,48.6,42.95,53.45
5833,synthetic_2749,1,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Done,1.269005689441024,61.92,53.55,55.46,62.075,34.05,48.68,45.1,60.05,62.45
5834,synthetic_2749,2,heat_recovery_mechanical_ventilation,Early_Adopter,G2_EarlyAdopter_Influencer,Done,1.269005689441024,62.92,44.275,58.44,63.8,44.45,49.42,53.13333333333333,74.7,62.2
5835,synthetic_2749,3,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,1.269005689441024,47.5,55.849999999999994,71.02,54.2,44.65,48,59.93333333333333,65.3,49.9
5836,synthetic_275,1,energy_community,Homo_Economicus,G4_HomoEconomicus,Considering,-1.604942398051212,45.16,68.275,60.12,48.975,37.2,37.88,35.46666666666667,48.1,46.3
5837,synthetic_275,2,energy_storage_systems,Homo_Economicus,G4_HomoEconomicus,Knowledge,-1.604942398051212,63.18,56.975,48.239999999999995,31.375,46.95,34.08,24.366666666666667,43.4,32.1
5838,synthetic_275,3,energy_storage_systems,Homo_Economicus,G4_HomoEconomicus,Knowledge,-1.604942398051212,52.1,63.375,62.14,31.4,46.3,46.22,32.56666666666666,34.85,39.35
5839,synthetic_2750,1,heat_pump_heating_system,Fearful,G3_Fearful_Careful,Knowledge,1.642602056924379,44.56,78.375,61.800000000000004,26.3,52.5,47.26,33.36666666666667,59.2,49.400000000000006
5840,synthetic_2750,2,electric_vehicle,Fearful,G3_Fearful_Careful,Considering,1.642602056924379,55.88,68.95,70.48,41.45,38,55.68,37.4,48.85,46.9
5841,synthetic_2750,3,rooftop_solar_pv,Fearful,G3_Fearful_Careful,Considering,1.642602056924379,52.9,64.625,65.76,58.325,42.05,55.26,36.1,47.45,43.4
5842,synthetic_2751,1,electricity_tariff_change,Homo_Economicus,G4_HomoEconomicus,Considering,-1.7955619995533836,57.24,63.425,56.879999999999995,43.825,36,40.22,46.03333333333334,49.75,31.049999999999997
5843,synthetic_2751,2,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Considering,-1.7955619995533836,53.38,73.25,55.04,49.675,39.7,40.18,47.266666666666666,32.35,43.3
5844,synthetic_2751,3,energy_community,Homo_Economicus,G4_HomoEconomicus,Considering,-1.7955619995533836,50.9,77.6,68.42,41.65,31.65,32.98,42.266666666666666,48.2,43.25
5845,synthetic_2752,1,cooling_system,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-2.83870425211495,38.8,48.275,55.620000000000005,40.65,54.55,44.96,70,55.599999999999994,36.6
5846,synthetic_2752,2,envelope_renovation,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-2.83870425211495,57.04,48.95,65.03999999999999,56.125,31.5,50.92,42.733333333333334,55.85,48.5
5847,synthetic_2752,3,electricity_tariff_change,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-2.83870425211495,47.88,35.525,62.76,61.375,35.75,43.48,47.96666666666667,51.7,48.900000000000006
5848,synthetic_2753,1,energy_community,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-5.828816244162179,44.58,44.1,64.5,63.875,21.85,46.08,46.5,45.85,53.7
5849,synthetic_2753,2,domestic_hot_water_system,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-5.828816244162179,47.62,43.925,44.92,34.3,43.3,52.14,58.43333333333334,48.7,35.85
5850,synthetic_2753,3,energy_community,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-5.828816244162179,40.44,50.1,50.24,64.1,24.1,43.58,40.53333333333333,67.45,51.05
5851,synthetic_2754,1,smart_home_devices,Fearful,G3_Fearful_Careful,Knowledge,-5.670385800016123,56.839999999999996,74.05,56.44,43.3,46.95,46.6,28.433333333333334,49.400000000000006,49.35
5852,synthetic_2754,2,fossil_fuel_or_biomass_heating_system,Fearful,G3_Fearful_Careful,Considering,-5.670385800016123,55.96,49.475,68.74,29.35,27.2,40.22,32,31,45.35
5853,synthetic_2754,3,electricity_tariff_change,Fearful,G3_Fearful_Careful,Considering,-5.670385800016123,52.36,55.325,71.36,28.875,42.65,46.76,45.6,31.55,41.45
5854,synthetic_2755,1,electric_vehicle,Influencer,G2_EarlyAdopter_Influencer,Done,-1.0560827620828703,51.42,55.625,67.52,57.2,45.099999999999994,53.519999999999996,56.733333333333334,64.8,72.9
5855,synthetic_2755,2,micro_efficiency_measures,Influencer,G2_EarlyAdopter_Influencer,Knowledge,-1.0560827620828703,51.9,54.349999999999994,67.16,46.3,54.15,44.6,53.16666666666667,53.3,48.95
5856,synthetic_2755,3,heat_recovery_mechanical_ventilation,Influencer,G2_EarlyAdopter_Influencer,Considering,-1.0560827620828703,47.2,51.275,63.18,60.4,43.95,63.199999999999996,53.53333333333333,40.45,56
5857,synthetic_2756,1,domestic_hot_water_system,Careful,G3_Fearful_Careful,Considering,5.011147236183186,63.04,69.625,77.4,46.8,49.8,60.42,46.833333333333336,45.85,46.349999999999994
5858,synthetic_2756,2,energy_community,Careful,G3_Fearful_Careful,Considering,5.011147236183186,63.86,66.85,79.12,41.225,51.95,58.62,52.233333333333334,43.6,55.349999999999994
5859,synthetic_2756,3,domestic_hot_water_system,Careful,G3_Fearful_Careful,Done,5.011147236183186,51.6,68,63.74,76.125,38.8,52.42,49.06666666666667,39,47.849999999999994
5860,synthetic_2757,1,electricity_tariff_change,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.2148307363945134,62.339999999999996,56.35,63.04,70.3,56.05,59.52,46.1,55,60.099999999999994
5861,synthetic_2757,2,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.2148307363945134,59.04,51.95,58.48,55.7,45.5,50.06,47.86666666666667,63.599999999999994,66.65
5862,synthetic_2757,3,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,0.2148307363945134,53.88,59.425000000000004,65.58,47.725,36.2,53.88,60.93333333333333,51.3,48.75
5863,synthetic_2758,1,elevator,Uninterested,G5_Uninterested,Knowledge,6.182878828497853,47.74,71.775,61.12,46.35,83.9,54.66,37.33333333333333,46.3,41.85
5864,synthetic_2758,2,energy_storage_systems,Uninterested,G5_Uninterested,Knowledge,6.182878828497853,58.72,51.675,54.06,41.325,73.6,52.22,37.46666666666667,44.55,49.25
5865,synthetic_2758,3,energy_efficient_appliances,Uninterested,G5_Uninterested,Knowledge,6.182878828497853,56.6,68.725,63.879999999999995,55.775,83.25,58.34,46.1,54.05,43.400000000000006
5866,synthetic_2759,1,energy_community,Homo_Economicus,G4_HomoEconomicus,Considering,-2.4089451550583423,55.98,67.325,58.800000000000004,46.625,48.5,46.64,30.466666666666665,47.4,40.2
5867,synthetic_2759,2,domestic_hot_water_system,Homo_Economicus,G4_HomoEconomicus,Knowledge,-2.4089451550583423,66.66,65.35,56.14,37.475,39.400000000000006,48.52,37.96666666666667,44.55,34.05
5868,synthetic_2759,3,cooling_system,Homo_Economicus,G4_HomoEconomicus,Knowledge,-2.4089451550583423,61.519999999999996,57.025,64.3,31.675,31,39.38,33.833333333333336,41.3,39.85
5869,synthetic_276,1,energy_efficient_appliances,Homo_Economicus,G4_HomoEconomicus,Done,5.603505910531646,60.22,56.925,57.7,50.925,57.55,39.82,48.9,39.65,49.5
5870,synthetic_276,2,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Knowledge,5.603505910531646,71.52,70.175,69.67999999999999,43.9,56.85,50.64,37.36666666666667,47.900000000000006,49.55
5871,synthetic_276,3,envelope_renovation,Homo_Economicus,G4_HomoEconomicus,Considering,5.603505910531646,70.22,74.6,61.620000000000005,46.575,39.5,40.1,48.733333333333334,43.65,51
5872,synthetic_2760,1,electricity_tariff_change,Careful,G3_Fearful_Careful,Done,2.314410400925243,53.36,73.325,63.040000000000006,66.925,37.95,46.78,45.36666666666667,36.75,43.25
5873,synthetic_2760,2,energy_storage_systems,Careful,G3_Fearful_Careful,Considering,2.314410400925243,56.38,66.675,66.52,47.025,36.3,60.18,39.233333333333334,54.3,46.599999999999994
5874,synthetic_2760,3,balcony_solar_kits,Careful,G3_Fearful_Careful,Considering,2.314410400925243,50.32,70.075,77.28,38.95,34.9,53.419999999999995,58.166666666666664,28.05,48.4
5875,synthetic_2761,1,cooling_system,Activist,G1_Activist_Stubborn_Sentient,Done,0.4975944233434208,42.42,48.375,63.64,66.225,37.5,54.84,61.1,48.75,57.8
5876,synthetic_2761,2,balcony_solar_kits,Activist,G1_Activist_Stubborn_Sentient,Done,0.4975944233434208,47.5,56.375,49.72,59.125,39.5,55.54,48.13333333333333,47.35,64.6
5877,synthetic_2761,3,electric_vehicle,Activist,G1_Activist_Stubborn_Sentient,Considering,0.4975944233434208,45.480000000000004,47.2,64.22,54.625,40.6,56.12,45.8,40.1,54.35
5878,synthetic_2762,1,elevator,Influencer,G2_EarlyAdopter_Influencer,Considering,1.4506003636889235,61.56,50.975,59.46,54.85,45.25,58.78,63.46666666666666,54.8,47.7
5879,synthetic_2762,2,energy_efficient_appliances,Influencer,G2_EarlyAdopter_Influencer,Done,1.4506003636889235,52.6,50.925,62.32,58.175,62.35,59.66,58.266666666666666,55.05,67.25
5880,synthetic_2762,3,envelope_renovation,Influencer,G2_EarlyAdopter_Influencer,Considering,1.4506003636889235,59.98,56.75,67.66,63.775,36.150000000000006,56.879999999999995,60.2,59,35.45
5881,synthetic_2763,1,smart_home_devices,Activist,G1_Activist_Stubborn_Sentient,Considering,0.8216061516356903,45.54,48.875,70.02,59.325,39.2,46.9,33.56666666666667,46.95,45
5882,synthetic_2763,2,cooling_system,Activist,G1_Activist_Stubborn_Sentient,Considering,0.8216061516356903,54.92,55.825,64.92,53.9,35.85,52.1,46.1,51.25,64.15
5883,synthetic_2763,3,cooling_system,Activist,G1_Activist_Stubborn_Sentient,Done,0.8216061516356903,48.92,54.925,48.26,68.14999999999999,29.450000000000003,54.7,55.266666666666666,49.849999999999994,66.1
5884,synthetic_2764,1,heat_recovery_mechanical_ventilation,Careful,G3_Fearful_Careful,Knowledge,3.110910294482654,64.96,82.325,60.4,28.575,62.2,57.58,44.233333333333334,43.150000000000006,52.3
5885,synthetic_2764,2,cooling_system,Careful,G3_Fearful_Careful,Considering,3.110910294482654,55.2,64.825,70.48,36.7,45.6,53.96,29.53333333333333,52.15,49.7
5886,synthetic_2764,3,balcony_solar_kits,Careful,G3_Fearful_Careful,Considering,3.110910294482654,67.96,72.2,75.18,42.25,38.25,56.14,50.2,56.75,50.25
5887,synthetic_2765,1,fossil_fuel_or_biomass_heating_system,Activist,G1_Activist_Stubborn_Sentient,Considering,-0.03092732576126085,41.5,52.4,68.14,58.025,34,40.44,47.93333333333334,45.349999999999994,55.75
5888,synthetic_2765,2,elevator,Activist,G1_Activist_Stubborn_Sentient,Considering,-0.03092732576126085,44.56,42.725,70.8,54.825,45.75,42.38,51.06666666666666,61.35,56.75
5889,synthetic_2765,3,smart_home_devices,Activist,G1_Activist_Stubborn_Sentient,Done,-0.03092732576126085,36.16,57.75,61.6,63.25,45.55,56.58,49.5,43.849999999999994,71.7
5890,synthetic_2766,1,electricity_tariff_change,Careful,G3_Fearful_Careful,Considering,3.8740093964918505,62.86,69.725,73.75999999999999,48.725,66.1,59.18,49.833333333333336,56.85,59.95
5891,synthetic_2766,2,heat_pump_heating_system,Careful,G3_Fearful_Careful,Considering,3.8740093964918505,68.98,73.9,72.24000000000001,36.025,48.55,41.44,40.63333333333333,45.2,56.55
5892,synthetic_2766,3,energy_efficient_appliances,Careful,G3_Fearful_Careful,Done,3.8740093964918505,62.8,60.75,57.14,59.625,31.400000000000002,52.04,41.4,43.9,49.599999999999994
5893,synthetic_2767,1,fossil_fuel_or_biomass_heating_system,Homo_Economicus,G4_HomoEconomicus,Done,1.960739669728929,64.98,69.575,61.02,59.65,54,43.56,59.1,55.85,46.75
5894,synthetic_2767,2,smart_home_devices,Homo_Economicus,G4_HomoEconomicus,Knowledge,1.960739669728929,63.54,66.175,66.04,33.725,52.95,46.86,38.333333333333336,54.4,42.5
5895,synthetic_2767,3,electricity_tariff_change,Homo_Economicus,G4_HomoEconomicus,Knowledge,1.960739669728929,80.58,57.875,65.84,30.275,38.75,37.980000000000004,32.2,40.6,42.25
5896,synthetic_2768,1,domestic_hot_water_system,Influencer,G2_EarlyAdopter_Influencer,Considering,-0.03814928133463208,51.08,61.65,64.78,36.45,48.2,61.42,49.766666666666666,53.8,58.65
5897,synthetic_2768,2,energy_efficient_appliances,Influencer,G2_EarlyAdopter_Influencer,Knowledge,-0.03814928133463208,52.24,57.075,61.54,53.225,38.9,59.160000000000004,57.6,51.75,55.45
5898,synthetic_2768,3,fossil_fuel_or_biomass_heating_system,Influencer,G2_EarlyAdopter_Influencer,Considering,-0.03814928133463208,54.52,46.6,57.06,55.225,44.75,57.46,50.7,62,53.7
5899,synthetic_2769,1,micro_efficiency_measures,Homo_Economicus,G4_HomoEconomicus,Knowledge,-0.4512399501510959,54.14,62,63.06,33.85,32.5,32.8,41.93333333333334,48.75,44.5
5900,synthetic_2769,2,heat_recovery_mechanical_ventilation,Homo_Economicus,G4_HomoEconomicus,Done,-0.4512399501510959,59.9,47.95,47.54,54.35,35.150000000000006,48.72,48.2,32.650000000000006,30.15
5901,synthetic_2769,3,domestic_hot_water_system,Homo_Economicus,G4_HomoEconomicus,Done,-0.4512399501510959,54.620000000000005,54.175,52.1,60.05,52.55,36.480000000000004,55.53333333333333,38.85,42
5902,synthetic_277,1,heat_pump_heating_system,Uninterested,G5_Uninterested,Knowledge,4.379074714744274,47.76,64.2,53.88,49.775,79.6,46.28,36.43333333333334,43.7,42.650000000000006
5903,synthetic_277,2,electricity_tariff_change,Uninterested,G5_Uninterested,Knowledge,4.379074714744274,46.699999999999996,62.925,57.96,40,83.4,50.18,37.93333333333333,43.1,37.55
5904,synthetic_277,3,heat_pump_heating_system,Uninterested,G5_Uninterested,Considering,4.379074714744274,56.3,63.825,48.72,45.95,34.85,51.36,29.400000000000002,55.3,52.25
5905,synthetic_2770,1,smart_home_devices,Fearful,G3_Fearful_Careful,Considering,-5.106684844776143,43.66,55.949999999999996,62.76,30.675,41.85,47.94,43.333333333333336,24.549999999999997,32.1
5906,synthetic_2770,2,energy_community,Fearful,G3_Fearful_Careful,Considering,-5.106684844776143,58.94,59.375,62,29.95,42.7,45.84,34.233333333333334,30.650000000000002,45.15
5907,synthetic_2770,3,energy_community,Fearful,G3_Fearful_Careful,Knowledge,-5.106684844776143,61.779999999999994,64.97500000000001,54.1,29.875,57.45,33.839999999999996,30.733333333333334,41.150000000000006,47.25
5908,synthetic_2771,1,rooftop_solar_pv,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-2.59440239607661,28.34,49.05,60.18,44.6,43.849999999999994,50.3,56.56666666666666,79.1,46.6
5909,synthetic_2771,2,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Considering,-2.59440239607661,56.52,52.125,62.82,45.1,51.55,46.5,46.333333333333336,56.25,60.050000000000004
5910,synthetic_2771,3,heat_pump_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-2.59440239607661,48.82,51.449999999999996,67.34,39.9,32.3,51.58,64.83333333333333,59.8,49.75
5911,synthetic_2772,1,heat_pump_heating_system,Careful,G3_Fearful_Careful,Knowledge,-1.053230251918501,50.22,74.525,58.519999999999996,32.55,60.75,45.94,29.833333333333332,41.65,49.2
5912,synthetic_2772,2,smart_home_devices,Careful,G3_Fearful_Careful,Considering,-1.053230251918501,51.22,68.6,62.58,32.55,30.9,50.12,49.86666666666667,43.65,54.8
5913,synthetic_2772,3,domestic_hot_water_system,Careful,G3_Fearful_Careful,Knowledge,-1.053230251918501,56.62,81.39999999999999,52,23.4,62.199999999999996,44.8,22.666666666666664,48.099999999999994,55.95
5914,synthetic_2773,1,smart_home_devices,Careful,G3_Fearful_Careful,Considering,3.7425372362769473,55.9,67.775,75.12,44.05,43.8,58.019999999999996,42.46666666666667,58.25,45.1
5915,synthetic_2773,2,fossil_fuel_or_biomass_heating_system,Careful,G3_Fearful_Careful,Considering,3.7425372362769473,60.800000000000004,67.675,73.56,50.8,50.15,57.62,47.53333333333333,47.75,58.2
5916,synthetic_2773,3,energy_storage_systems,Careful,G3_Fearful_Careful,Considering,3.7425372362769473,59.34,77.6,69.2,43.825,40.2,49.76,49.666666666666664,62.15,44.7
5917,synthetic_2774,1,electricity_tariff_change,Careful,G3_Fearful_Careful,Knowledge,3.1652760761859065,59.12,83.55,58.739999999999995,33.85,60.05,50.54,40.4,51.3,45.900000000000006
5918,synthetic_2774,2,energy_storage_systems,Careful,G3_Fearful_Careful,Knowledge,3.1652760761859065,55.8,78.475,59.66,41.325,41.7,48.24,33.766666666666666,43.099999999999994,51.35
5919,synthetic_2774,3,heat_pump_heating_system,Careful,G3_Fearful_Careful,Knowledge,3.1652760761859065,62.199999999999996,65.675,56.78,38.775,57.8,43.86,38.93333333333333,44,57.55
5920,synthetic_2775,1,energy_efficient_appliances,Fearful,G3_Fearful_Careful,Done,-3.2251000511060903,49.739999999999995,56.175,53.3,41.525,26.5,38.8,35.13333333333333,42.900000000000006,36.8
5921,synthetic_2775,2,energy_storage_systems,Fearful,G3_Fearful_Careful,Considering,-3.2251000511060903,55,67.15,64.44,37.925,32.05,47.92,49.6,41,42.95
5922,synthetic_2775,3,elevator,Fearful,G3_Fearful_Careful,Knowledge,-3.2251000511060903,49.5,71.15,51.16,34.65,58.25,46.82,26.76666666666667,52.75,36.35
5923,synthetic_2776,1,envelope_renovation,Stubborn,G1_Activist_Stubborn_Sentient,Done,-1.905290893164837,37.3,45.85,53.12,65.475,53.1,56.82,56.93333333333334,43.75,58.3
5924,synthetic_2776,2,smart_home_devices,Stubborn,G1_Activist_Stubborn_Sentient,Done,-1.905290893164837,50.46,56.35,54.699999999999996,64.625,45.95,56.44,51.43333333333333,51.5,68.45
5925,synthetic_2776,3,envelope_renovation,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-1.905290893164837,36.28,49.025,63.84,44.4,30.85,45.300000000000004,38.266666666666666,52.5,57.2
5926,synthetic_2777,1,balcony_solar_kits,Homo_Economicus,G4_HomoEconomicus,Considering,6.948557596107789,65.12,79.5,62.699999999999996,36.575,58.65,48.68,53.300000000000004,46.75,50.150000000000006
5927,synthetic_2777,2,rooftop_solar_pv,Homo_Economicus,G4_HomoEconomicus,Considering,6.948557596107789,67.44,83.2,67.2,63.925,49.150000000000006,39.36,52.56666666666667,52.25,45.2
5928,synthetic_2777,3,electric_vehicle,Homo_Economicus,G4_HomoEconomicus,Done,6.948557596107789,52.46,70.95,55.72,52.45,54.9,41.52,57.36666666666667,43.7,44.15
5929,synthetic_2778,1,envelope_renovation,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-5.650068378784865,43.06,43.55,53.28,54,20.1,50.9,49.03333333333333,57.95,50.6
5930,synthetic_2778,2,micro_efficiency_measures,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-5.650068378784865,48.94,51.4,49.88,76.225,28.299999999999997,57.7,43.03333333333333,50.5,46.2
5931,synthetic_2778,3,energy_efficient_appliances,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-5.650068378784865,42.62,53.025,64.24,38.175,27.65,46.36,43.63333333333333,66.3,38.3
5932,synthetic_2779,1,domestic_hot_water_system,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.7174082527069313,57.839999999999996,61,64.6,72.175,48.5,49.32,48.93333333333334,65.25,61.85
5933,synthetic_2779,2,electric_vehicle,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.7174082527069313,58.96,65.925,68.88,69.575,34.55,48.76,53.43333333333333,72.9,51.65
5934,synthetic_2779,3,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Done,0.7174082527069313,57.059999999999995,43.225,59.48,67,34.849999999999994,57.1,52.9,62.55,57.4
5935,synthetic_278,1,elevator,Careful,G3_Fearful_Careful,Considering,2.149973195684862,63.58,59.574999999999996,76.84,34.775,29.049999999999997,54.300000000000004,63.93333333333334,53.3,40.15
5936,synthetic_278,2,micro_efficiency_measures,Careful,G3_Fearful_Careful,Knowledge,2.149973195684862,61.98,79.225,57.18,42.025,59.400000000000006,50.58,37.36666666666667,47.55,44.25
5937,synthetic_278,3,energy_community,Careful,G3_Fearful_Careful,Considering,2.149973195684862,60.68,70.675,76.02000000000001,51.625,53.3,50.12,41.233333333333334,44.5,49
5938,synthetic_2780,1,domestic_hot_water_system,Influencer,G2_EarlyAdopter_Influencer,Done,1.1106238382983693,61.86,61.725,74.22,61.825,47.849999999999994,47.06,57.56666666666667,55.9,80.6
5939,synthetic_2780,2,elevator,Influencer,G2_EarlyAdopter_Influencer,Knowledge,1.1106238382983693,52.22,59.55,63.239999999999995,36.15,41.85,62.62,38.53333333333333,52.65,35.6
5940,synthetic_2780,3,elevator,Influencer,G2_EarlyAdopter_Influencer,Done,1.1106238382983693,64.92,53.625,60.4,67.875,49.3,49.98,47.86666666666667,62.1,63.8
5941,synthetic_2781,1,energy_storage_systems,Influencer,G2_EarlyAdopter_Influencer,Done,-2.0068128936307845,44.92,47.725,67.72,56.85,39.1,54.46,57.4,55.099999999999994,72.9
5942,synthetic_2781,2,energy_efficient_appliances,Influencer,G2_EarlyAdopter_Influencer,Done,-2.0068128936307845,64.56,42.8,54.18,62.35,42.15,47.8,63.6,58.2,70.15
5943,synthetic_2781,3,electric_vehicle,Influencer,G2_EarlyAdopter_Influencer,Done,-2.0068128936307845,60.379999999999995,52.175000000000004,57.42,52.2,31.4,58.28,57.53333333333333,65.45,65.55
5944,synthetic_2782,1,cooling_system,Homo_Economicus,G4_HomoEconomicus,Considering,-5.489961836316841,48.84,61.85,61.72,33.675,42.2,41.58,22.233333333333334,38.25,32.4
5945,synthetic_2782,2,domestic_hot_water_system,Homo_Economicus,G4_HomoEconomicus,Knowledge,-5.489961836316841,59.44,57.65,53.56,28.95,34.25,43.24,30.766666666666666,26,31.5
5946,synthetic_2782,3,energy_efficient_appliances,Homo_Economicus,G4_HomoEconomicus,Knowledge,-5.489961836316841,58.56,53.775000000000006,57.160000000000004,34.9,23,41.28,39.4,34.5,32.05
5947,synthetic_2783,1,fossil_fuel_or_biomass_heating_system,Early_Adopter,G2_EarlyAdopter_Influencer,Knowledge,-1.5740698045045056,31.66,40.25,63.18,41.7,20.950000000000003,49.019999999999996,61.233333333333334,57.4,47.25
5948,synthetic_2783,2,micro_efficiency_measures,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.5740698045045056,44.7,60.325,67.92,71.525,39.05,56.36,51.800000000000004,68.35,56.2
5949,synthetic_2783,3,energy_storage_systems,Early_Adopter,G2_EarlyAdopter_Influencer,Done,-1.5740698045045056,44.64,46.325,59.8,71.525,53.400000000000006,55.46,50.96666666666667,64.2,53.650000000000006
5950,synthetic_2784,1,fossil_fuel_or_biomass_heating_system,Uninterested,G5_Uninterested,Knowledge,10.7540973222773,56.32,70.325,58.56,49.825,90.4,68.38,53.63333333333333,34.2,54.7
5951,synthetic_2784,2,heat_pump_heating_system,Uninterested,G5_Uninterested,Considering,10.7540973222773,66.16,62.825,52.84,53.425,47.400000000000006,65.84,60.43333333333333,81.85,55.099999999999994
5952,synthetic_2784,3,rooftop_solar_pv,Uninterested,G5_Uninterested,Knowledge,10.7540973222773,67.38,74.125,62.64,44.35,88.1,58.48,40.833333333333336,56.199999999999996,47.5
5953,synthetic_2785,1,electric_vehicle,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-0.4390671100922008,49.3,40.2,62.6,49.75,44.7,46.6,49.13333333333333,68.5,67.3
5954,synthetic_2785,2,rooftop_solar_pv,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-0.4390671100922008,60.26,52.05,62.62,51.275,47,52.86,53.5,51.35,60.5
5955,synthetic_2785,3,electric_vehicle,Stubborn,G1_Activist_Stubborn_Sentient,Considering,-0.4390671100922008,52.64,46.75,70.82,41.625,42.2,47.96,44.5,51,60.25
5956,synthetic_2786,1,micro_efficiency_measures,Fearful,G3_Fearful_Careful,Knowledge,-0.8924838648206546,52.94,84.3,56.86,24.15,47.1,48.72,34.6,47.75,53.1
5957,synthetic_2786,2,electric_vehicle,Fearful,G3_Fearful_Careful,Knowledge,-0.8924838648206546,51.92,81.725,58.86,41,42.75,48.54,44.333333333333336,51.05,54.5
5958,synthetic_2786,3,fossil_fuel_or_biomass_heating_system,Fearful,G3_Fearful_Careful,Considering,-0.8924838648206546,51.4,64.5,70.18,36.1,46.95,55.019999999999996,47.8,55.900000000000006,48.150000000000006
