bootstrap_id,target_sample_type,target_electoral_group,n,prop_bootstrap
823,voter,ESN,22,0.022
823,voter,GREENS_EFA,35,0.035
823,voter,GUE_NGL,32,0.032
823,voter,NI,23,0.023
823,voter,PFE,56,0.056
823,voter,RENEW,53,0.053
823,voter,SD,98,0.098
824,abstention,ABSTENTION,506,0.506
824,voter,ECR,53,0.053
824,voter,EPP,122,0.122
824,voter,ESN,22,0.022
824,voter,GREENS_EFA,35,0.035
824,voter,GUE_NGL,32,0.032
824,voter,NI,23,0.023
824,voter,PFE,56,0.056
824,voter,RENEW,53,0.053
824,voter,SD,98,0.098
825,abstention,ABSTENTION,506,0.506
825,voter,ECR,53,0.053
825,voter,EPP,122,0.122
825,voter,ESN,22,0.022
825,voter,GREENS_EFA,35,0.035
825,voter,GUE_NGL,32,0.032
825,voter,NI,23,0.023
825,voter,PFE,56,0.056
825,voter,RENEW,53,0.053
825,voter,SD,98,0.098
826,abstention,ABSTENTION,506,0.506
826,voter,ECR,53,0.053
826,voter,EPP,122,0.122
826,voter,ESN,22,0.022
826,voter,GREENS_EFA,35,0.035
826,voter,GUE_NGL,32,0.032
826,voter,NI,23,0.023
826,voter,PFE,56,0.056
826,voter,RENEW,53,0.053
826,voter,SD,98,0.098
827,abstention,ABSTENTION,506,0.506
827,voter,ECR,53,0.053
827,voter,EPP,122,0.122
827,voter,ESN,22,0.022
827,voter,GREENS_EFA,35,0.035
827,voter,GUE_NGL,32,0.032
827,voter,NI,23,0.023
827,voter,PFE,56,0.056
827,voter,RENEW,53,0.053
827,voter,SD,98,0.098
828,abstention,ABSTENTION,506,0.506
828,voter,ECR,53,0.053
828,voter,EPP,122,0.122
828,voter,ESN,22,0.022
828,voter,GREENS_EFA,35,0.035
828,voter,GUE_NGL,32,0.032
828,voter,NI,23,0.023
828,voter,PFE,56,0.056
828,voter,RENEW,53,0.053
828,voter,SD,98,0.098
829,abstention,ABSTENTION,506,0.506
829,voter,ECR,53,0.053
829,voter,EPP,122,0.122
829,voter,ESN,22,0.022
829,voter,GREENS_EFA,35,0.035
829,voter,GUE_NGL,32,0.032
829,voter,NI,23,0.023
829,voter,PFE,56,0.056
829,voter,RENEW,53,0.053
829,voter,SD,98,0.098
830,abstention,ABSTENTION,506,0.506
830,voter,ECR,53,0.053
830,voter,EPP,122,0.122
830,voter,ESN,22,0.022
830,voter,GREENS_EFA,35,0.035
830,voter,GUE_NGL,32,0.032
830,voter,NI,23,0.023
830,voter,PFE,56,0.056
830,voter,RENEW,53,0.053
830,voter,SD,98,0.098
831,abstention,ABSTENTION,506,0.506
831,voter,ECR,53,0.053
831,voter,EPP,122,0.122
831,voter,ESN,22,0.022
831,voter,GREENS_EFA,35,0.035
831,voter,GUE_NGL,32,0.032
831,voter,NI,23,0.023
831,voter,PFE,56,0.056
831,voter,RENEW,53,0.053
831,voter,SD,98,0.098
832,abstention,ABSTENTION,506,0.506
832,voter,ECR,53,0.053
832,voter,EPP,122,0.122
832,voter,ESN,22,0.022
832,voter,GREENS_EFA,35,0.035
832,voter,GUE_NGL,32,0.032
832,voter,NI,23,0.023
832,voter,PFE,56,0.056
832,voter,RENEW,53,0.053
832,voter,SD,98,0.098
833,abstention,ABSTENTION,506,0.506
833,voter,ECR,53,0.053
833,voter,EPP,122,0.122
833,voter,ESN,22,0.022
833,voter,GREENS_EFA,35,0.035
833,voter,GUE_NGL,32,0.032
833,voter,NI,23,0.023
833,voter,PFE,56,0.056
833,voter,RENEW,53,0.053
833,voter,SD,98,0.098
834,abstention,ABSTENTION,506,0.506
834,voter,ECR,53,0.053
834,voter,EPP,122,0.122
834,voter,ESN,22,0.022
834,voter,GREENS_EFA,35,0.035
834,voter,GUE_NGL,32,0.032
834,voter,NI,23,0.023
834,voter,PFE,56,0.056
834,voter,RENEW,53,0.053
834,voter,SD,98,0.098
835,abstention,ABSTENTION,506,0.506
835,voter,ECR,53,0.053
835,voter,EPP,122,0.122
835,voter,ESN,22,0.022
835,voter,GREENS_EFA,35,0.035
835,voter,GUE_NGL,32,0.032
835,voter,NI,23,0.023
835,voter,PFE,56,0.056
835,voter,RENEW,53,0.053
835,voter,SD,98,0.098
836,abstention,ABSTENTION,506,0.506
836,voter,ECR,53,0.053
836,voter,EPP,122,0.122
836,voter,ESN,22,0.022
836,voter,GREENS_EFA,35,0.035
836,voter,GUE_NGL,32,0.032
836,voter,NI,23,0.023
836,voter,PFE,56,0.056
836,voter,RENEW,53,0.053
836,voter,SD,98,0.098
837,abstention,ABSTENTION,506,0.506
837,voter,ECR,53,0.053
837,voter,EPP,122,0.122
837,voter,ESN,22,0.022
837,voter,GREENS_EFA,35,0.035
837,voter,GUE_NGL,32,0.032
837,voter,NI,23,0.023
837,voter,PFE,56,0.056
837,voter,RENEW,53,0.053
837,voter,SD,98,0.098
838,abstention,ABSTENTION,506,0.506
838,voter,ECR,53,0.053
838,voter,EPP,122,0.122
838,voter,ESN,22,0.022
838,voter,GREENS_EFA,35,0.035
838,voter,GUE_NGL,32,0.032
838,voter,NI,23,0.023
838,voter,PFE,56,0.056
838,voter,RENEW,53,0.053
838,voter,SD,98,0.098
839,abstention,ABSTENTION,506,0.506
839,voter,ECR,53,0.053
839,voter,EPP,122,0.122
839,voter,ESN,22,0.022
839,voter,GREENS_EFA,35,0.035
839,voter,GUE_NGL,32,0.032
839,voter,NI,23,0.023
839,voter,PFE,56,0.056
839,voter,RENEW,53,0.053
839,voter,SD,98,0.098
840,abstention,ABSTENTION,506,0.506
840,voter,ECR,53,0.053
840,voter,EPP,122,0.122
840,voter,ESN,22,0.022
840,voter,GREENS_EFA,35,0.035
840,voter,GUE_NGL,32,0.032
840,voter,NI,23,0.023
840,voter,PFE,56,0.056
840,voter,RENEW,53,0.053
840,voter,SD,98,0.098
841,abstention,ABSTENTION,506,0.506
841,voter,ECR,53,0.053
841,voter,EPP,122,0.122
841,voter,ESN,22,0.022
841,voter,GREENS_EFA,35,0.035
841,voter,GUE_NGL,32,0.032
841,voter,NI,23,0.023
841,voter,PFE,56,0.056
841,voter,RENEW,53,0.053
841,voter,SD,98,0.098
842,abstention,ABSTENTION,506,0.506
842,voter,ECR,53,0.053
842,voter,EPP,122,0.122
842,voter,ESN,22,0.022
842,voter,GREENS_EFA,35,0.035
842,voter,GUE_NGL,32,0.032
842,voter,NI,23,0.023
842,voter,PFE,56,0.056
842,voter,RENEW,53,0.053
842,voter,SD,98,0.098
843,abstention,ABSTENTION,506,0.506
843,voter,ECR,53,0.053
843,voter,EPP,122,0.122
843,voter,ESN,22,0.022
843,voter,GREENS_EFA,35,0.035
843,voter,GUE_NGL,32,0.032
843,voter,NI,23,0.023
843,voter,PFE,56,0.056
843,voter,RENEW,53,0.053
843,voter,SD,98,0.098
844,abstention,ABSTENTION,506,0.506
844,voter,ECR,53,0.053
844,voter,EPP,122,0.122
844,voter,ESN,22,0.022
844,voter,GREENS_EFA,35,0.035
844,voter,GUE_NGL,32,0.032
844,voter,NI,23,0.023
844,voter,PFE,56,0.056
844,voter,RENEW,53,0.053
844,voter,SD,98,0.098
845,abstention,ABSTENTION,506,0.506
845,voter,ECR,53,0.053
845,voter,EPP,122,0.122
845,voter,ESN,22,0.022
845,voter,GREENS_EFA,35,0.035
845,voter,GUE_NGL,32,0.032
845,voter,NI,23,0.023
845,voter,PFE,56,0.056
845,voter,RENEW,53,0.053
845,voter,SD,98,0.098
846,abstention,ABSTENTION,506,0.506
846,voter,ECR,53,0.053
846,voter,EPP,122,0.122
846,voter,ESN,22,0.022
846,voter,GREENS_EFA,35,0.035
846,voter,GUE_NGL,32,0.032
846,voter,NI,23,0.023
846,voter,PFE,56,0.056
846,voter,RENEW,53,0.053
846,voter,SD,98,0.098
847,abstention,ABSTENTION,506,0.506
847,voter,ECR,53,0.053
847,voter,EPP,122,0.122
847,voter,ESN,22,0.022
847,voter,GREENS_EFA,35,0.035
847,voter,GUE_NGL,32,0.032
847,voter,NI,23,0.023
847,voter,PFE,56,0.056
847,voter,RENEW,53,0.053
847,voter,SD,98,0.098
848,abstention,ABSTENTION,506,0.506
848,voter,ECR,53,0.053
848,voter,EPP,122,0.122
848,voter,ESN,22,0.022
848,voter,GREENS_EFA,35,0.035
848,voter,GUE_NGL,32,0.032
848,voter,NI,23,0.023
848,voter,PFE,56,0.056
848,voter,RENEW,53,0.053
848,voter,SD,98,0.098
849,abstention,ABSTENTION,506,0.506
849,voter,ECR,53,0.053
849,voter,EPP,122,0.122
849,voter,ESN,22,0.022
849,voter,GREENS_EFA,35,0.035
849,voter,GUE_NGL,32,0.032
849,voter,NI,23,0.023
849,voter,PFE,56,0.056
849,voter,RENEW,53,0.053
849,voter,SD,98,0.098
850,abstention,ABSTENTION,506,0.506
850,voter,ECR,53,0.053
850,voter,EPP,122,0.122
850,voter,ESN,22,0.022
850,voter,GREENS_EFA,35,0.035
850,voter,GUE_NGL,32,0.032
850,voter,NI,23,0.023
850,voter,PFE,56,0.056
850,voter,RENEW,53,0.053
850,voter,SD,98,0.098
851,abstention,ABSTENTION,506,0.506
851,voter,ECR,53,0.053
851,voter,EPP,122,0.122
851,voter,ESN,22,0.022
851,voter,GREENS_EFA,35,0.035
851,voter,GUE_NGL,32,0.032
851,voter,NI,23,0.023
851,voter,PFE,56,0.056
851,voter,RENEW,53,0.053
851,voter,SD,98,0.098
852,abstention,ABSTENTION,506,0.506
852,voter,ECR,53,0.053
852,voter,EPP,122,0.122
852,voter,ESN,22,0.022
852,voter,GREENS_EFA,35,0.035
852,voter,GUE_NGL,32,0.032
852,voter,NI,23,0.023
852,voter,PFE,56,0.056
852,voter,RENEW,53,0.053
852,voter,SD,98,0.098
853,abstention,ABSTENTION,506,0.506
853,voter,ECR,53,0.053
853,voter,EPP,122,0.122
853,voter,ESN,22,0.022
853,voter,GREENS_EFA,35,0.035
853,voter,GUE_NGL,32,0.032
853,voter,NI,23,0.023
853,voter,PFE,56,0.056
853,voter,RENEW,53,0.053
853,voter,SD,98,0.098
854,abstention,ABSTENTION,506,0.506
854,voter,ECR,53,0.053
854,voter,EPP,122,0.122
854,voter,ESN,22,0.022
854,voter,GREENS_EFA,35,0.035
854,voter,GUE_NGL,32,0.032
854,voter,NI,23,0.023
854,voter,PFE,56,0.056
854,voter,RENEW,53,0.053
854,voter,SD,98,0.098
855,abstention,ABSTENTION,506,0.506
855,voter,ECR,53,0.053
855,voter,EPP,122,0.122
855,voter,ESN,22,0.022
855,voter,GREENS_EFA,35,0.035
855,voter,GUE_NGL,32,0.032
855,voter,NI,23,0.023
855,voter,PFE,56,0.056
855,voter,RENEW,53,0.053
855,voter,SD,98,0.098
856,abstention,ABSTENTION,506,0.506
856,voter,ECR,53,0.053
856,voter,EPP,122,0.122
856,voter,ESN,22,0.022
856,voter,GREENS_EFA,35,0.035
856,voter,GUE_NGL,32,0.032
856,voter,NI,23,0.023
856,voter,PFE,56,0.056
856,voter,RENEW,53,0.053
856,voter,SD,98,0.098
857,abstention,ABSTENTION,506,0.506
857,voter,ECR,53,0.053
857,voter,EPP,122,0.122
857,voter,ESN,22,0.022
857,voter,GREENS_EFA,35,0.035
857,voter,GUE_NGL,32,0.032
857,voter,NI,23,0.023
857,voter,PFE,56,0.056
857,voter,RENEW,53,0.053
857,voter,SD,98,0.098
858,abstention,ABSTENTION,506,0.506
858,voter,ECR,53,0.053
858,voter,EPP,122,0.122
858,voter,ESN,22,0.022
858,voter,GREENS_EFA,35,0.035
858,voter,GUE_NGL,32,0.032
858,voter,NI,23,0.023
858,voter,PFE,56,0.056
858,voter,RENEW,53,0.053
858,voter,SD,98,0.098
859,abstention,ABSTENTION,506,0.506
859,voter,ECR,53,0.053
859,voter,EPP,122,0.122
859,voter,ESN,22,0.022
859,voter,GREENS_EFA,35,0.035
859,voter,GUE_NGL,32,0.032
859,voter,NI,23,0.023
859,voter,PFE,56,0.056
859,voter,RENEW,53,0.053
859,voter,SD,98,0.098
860,abstention,ABSTENTION,506,0.506
860,voter,ECR,53,0.053
860,voter,EPP,122,0.122
860,voter,ESN,22,0.022
860,voter,GREENS_EFA,35,0.035
860,voter,GUE_NGL,32,0.032
860,voter,NI,23,0.023
860,voter,PFE,56,0.056
860,voter,RENEW,53,0.053
860,voter,SD,98,0.098
861,abstention,ABSTENTION,506,0.506
861,voter,ECR,53,0.053
861,voter,EPP,122,0.122
861,voter,ESN,22,0.022
861,voter,GREENS_EFA,35,0.035
861,voter,GUE_NGL,32,0.032
861,voter,NI,23,0.023
861,voter,PFE,56,0.056
861,voter,RENEW,53,0.053
861,voter,SD,98,0.098
862,abstention,ABSTENTION,506,0.506
862,voter,ECR,53,0.053
862,voter,EPP,122,0.122
862,voter,ESN,22,0.022
862,voter,GREENS_EFA,35,0.035
862,voter,GUE_NGL,32,0.032
862,voter,NI,23,0.023
862,voter,PFE,56,0.056
862,voter,RENEW,53,0.053
862,voter,SD,98,0.098
863,abstention,ABSTENTION,506,0.506
863,voter,ECR,53,0.053
863,voter,EPP,122,0.122
863,voter,ESN,22,0.022
863,voter,GREENS_EFA,35,0.035
863,voter,GUE_NGL,32,0.032
863,voter,NI,23,0.023
863,voter,PFE,56,0.056
863,voter,RENEW,53,0.053
863,voter,SD,98,0.098
864,abstention,ABSTENTION,506,0.506
864,voter,ECR,53,0.053
864,voter,EPP,122,0.122
864,voter,ESN,22,0.022
864,voter,GREENS_EFA,35,0.035
864,voter,GUE_NGL,32,0.032
864,voter,NI,23,0.023
864,voter,PFE,56,0.056
864,voter,RENEW,53,0.053
864,voter,SD,98,0.098
865,abstention,ABSTENTION,506,0.506
865,voter,ECR,53,0.053
865,voter,EPP,122,0.122
865,voter,ESN,22,0.022
865,voter,GREENS_EFA,35,0.035
865,voter,GUE_NGL,32,0.032
865,voter,NI,23,0.023
865,voter,PFE,56,0.056
865,voter,RENEW,53,0.053
865,voter,SD,98,0.098
866,abstention,ABSTENTION,506,0.506
866,voter,ECR,53,0.053
866,voter,EPP,122,0.122
866,voter,ESN,22,0.022
866,voter,GREENS_EFA,35,0.035
866,voter,GUE_NGL,32,0.032
866,voter,NI,23,0.023
866,voter,PFE,56,0.056
866,voter,RENEW,53,0.053
866,voter,SD,98,0.098
867,abstention,ABSTENTION,506,0.506
867,voter,ECR,53,0.053
867,voter,EPP,122,0.122
867,voter,ESN,22,0.022
867,voter,GREENS_EFA,35,0.035
867,voter,GUE_NGL,32,0.032
867,voter,NI,23,0.023
867,voter,PFE,56,0.056
867,voter,RENEW,53,0.053
867,voter,SD,98,0.098
868,abstention,ABSTENTION,506,0.506
868,voter,ECR,53,0.053
868,voter,EPP,122,0.122
868,voter,ESN,22,0.022
868,voter,GREENS_EFA,35,0.035
868,voter,GUE_NGL,32,0.032
868,voter,NI,23,0.023
868,voter,PFE,56,0.056
868,voter,RENEW,53,0.053
868,voter,SD,98,0.098
869,abstention,ABSTENTION,506,0.506
869,voter,ECR,53,0.053
869,voter,EPP,122,0.122
869,voter,ESN,22,0.022
869,voter,GREENS_EFA,35,0.035
869,voter,GUE_NGL,32,0.032
869,voter,NI,23,0.023
869,voter,PFE,56,0.056
869,voter,RENEW,53,0.053
869,voter,SD,98,0.098
870,abstention,ABSTENTION,506,0.506
870,voter,ECR,53,0.053
870,voter,EPP,122,0.122
870,voter,ESN,22,0.022
870,voter,GREENS_EFA,35,0.035
870,voter,GUE_NGL,32,0.032
870,voter,NI,23,0.023
870,voter,PFE,56,0.056
870,voter,RENEW,53,0.053
870,voter,SD,98,0.098
871,abstention,ABSTENTION,506,0.506
871,voter,ECR,53,0.053
871,voter,EPP,122,0.122
871,voter,ESN,22,0.022
871,voter,GREENS_EFA,35,0.035
871,voter,GUE_NGL,32,0.032
871,voter,NI,23,0.023
871,voter,PFE,56,0.056
871,voter,RENEW,53,0.053
871,voter,SD,98,0.098
872,abstention,ABSTENTION,506,0.506
872,voter,ECR,53,0.053
872,voter,EPP,122,0.122
872,voter,ESN,22,0.022
872,voter,GREENS_EFA,35,0.035
872,voter,GUE_NGL,32,0.032
872,voter,NI,23,0.023
872,voter,PFE,56,0.056
872,voter,RENEW,53,0.053
872,voter,SD,98,0.098
873,abstention,ABSTENTION,506,0.506
873,voter,ECR,53,0.053
873,voter,EPP,122,0.122
873,voter,ESN,22,0.022
873,voter,GREENS_EFA,35,0.035
873,voter,GUE_NGL,32,0.032
873,voter,NI,23,0.023
873,voter,PFE,56,0.056
873,voter,RENEW,53,0.053
873,voter,SD,98,0.098
874,abstention,ABSTENTION,506,0.506
874,voter,ECR,53,0.053
874,voter,EPP,122,0.122
874,voter,ESN,22,0.022
874,voter,GREENS_EFA,35,0.035
874,voter,GUE_NGL,32,0.032
874,voter,NI,23,0.023
874,voter,PFE,56,0.056
874,voter,RENEW,53,0.053
874,voter,SD,98,0.098
875,abstention,ABSTENTION,506,0.506
875,voter,ECR,53,0.053
875,voter,EPP,122,0.122
875,voter,ESN,22,0.022
875,voter,GREENS_EFA,35,0.035
875,voter,GUE_NGL,32,0.032
875,voter,NI,23,0.023
875,voter,PFE,56,0.056
875,voter,RENEW,53,0.053
875,voter,SD,98,0.098
876,abstention,ABSTENTION,506,0.506
876,voter,ECR,53,0.053
876,voter,EPP,122,0.122
876,voter,ESN,22,0.022
876,voter,GREENS_EFA,35,0.035
876,voter,GUE_NGL,32,0.032
876,voter,NI,23,0.023
876,voter,PFE,56,0.056
876,voter,RENEW,53,0.053
876,voter,SD,98,0.098
877,abstention,ABSTENTION,506,0.506
877,voter,ECR,53,0.053
877,voter,EPP,122,0.122
877,voter,ESN,22,0.022
877,voter,GREENS_EFA,35,0.035
877,voter,GUE_NGL,32,0.032
877,voter,NI,23,0.023
877,voter,PFE,56,0.056
877,voter,RENEW,53,0.053
877,voter,SD,98,0.098
878,abstention,ABSTENTION,506,0.506
878,voter,ECR,53,0.053
878,voter,EPP,122,0.122
878,voter,ESN,22,0.022
878,voter,GREENS_EFA,35,0.035
878,voter,GUE_NGL,32,0.032
878,voter,NI,23,0.023
878,voter,PFE,56,0.056
878,voter,RENEW,53,0.053
878,voter,SD,98,0.098
879,abstention,ABSTENTION,506,0.506
879,voter,ECR,53,0.053
879,voter,EPP,122,0.122
879,voter,ESN,22,0.022
879,voter,GREENS_EFA,35,0.035
879,voter,GUE_NGL,32,0.032
879,voter,NI,23,0.023
879,voter,PFE,56,0.056
879,voter,RENEW,53,0.053
879,voter,SD,98,0.098
880,abstention,ABSTENTION,506,0.506
880,voter,ECR,53,0.053
880,voter,EPP,122,0.122
880,voter,ESN,22,0.022
880,voter,GREENS_EFA,35,0.035
880,voter,GUE_NGL,32,0.032
880,voter,NI,23,0.023
880,voter,PFE,56,0.056
880,voter,RENEW,53,0.053
880,voter,SD,98,0.098
881,abstention,ABSTENTION,506,0.506
881,voter,ECR,53,0.053
881,voter,EPP,122,0.122
881,voter,ESN,22,0.022
881,voter,GREENS_EFA,35,0.035
881,voter,GUE_NGL,32,0.032
881,voter,NI,23,0.023
881,voter,PFE,56,0.056
881,voter,RENEW,53,0.053
881,voter,SD,98,0.098
882,abstention,ABSTENTION,506,0.506
882,voter,ECR,53,0.053
882,voter,EPP,122,0.122
882,voter,ESN,22,0.022
882,voter,GREENS_EFA,35,0.035
882,voter,GUE_NGL,32,0.032
882,voter,NI,23,0.023
882,voter,PFE,56,0.056
882,voter,RENEW,53,0.053
882,voter,SD,98,0.098
883,abstention,ABSTENTION,506,0.506
883,voter,ECR,53,0.053
883,voter,EPP,122,0.122
883,voter,ESN,22,0.022
883,voter,GREENS_EFA,35,0.035
883,voter,GUE_NGL,32,0.032
883,voter,NI,23,0.023
883,voter,PFE,56,0.056
883,voter,RENEW,53,0.053
883,voter,SD,98,0.098
884,abstention,ABSTENTION,506,0.506
884,voter,ECR,53,0.053
884,voter,EPP,122,0.122
884,voter,ESN,22,0.022
884,voter,GREENS_EFA,35,0.035
884,voter,GUE_NGL,32,0.032
884,voter,NI,23,0.023
884,voter,PFE,56,0.056
884,voter,RENEW,53,0.053
884,voter,SD,98,0.098
885,abstention,ABSTENTION,506,0.506
885,voter,ECR,53,0.053
885,voter,EPP,122,0.122
885,voter,ESN,22,0.022
885,voter,GREENS_EFA,35,0.035
885,voter,GUE_NGL,32,0.032
885,voter,NI,23,0.023
885,voter,PFE,56,0.056
885,voter,RENEW,53,0.053
885,voter,SD,98,0.098
886,abstention,ABSTENTION,506,0.506
886,voter,ECR,53,0.053
886,voter,EPP,122,0.122
886,voter,ESN,22,0.022
886,voter,GREENS_EFA,35,0.035
886,voter,GUE_NGL,32,0.032
886,voter,NI,23,0.023
886,voter,PFE,56,0.056
886,voter,RENEW,53,0.053
886,voter,SD,98,0.098
887,abstention,ABSTENTION,506,0.506
887,voter,ECR,53,0.053
887,voter,EPP,122,0.122
887,voter,ESN,22,0.022
887,voter,GREENS_EFA,35,0.035
887,voter,GUE_NGL,32,0.032
887,voter,NI,23,0.023
887,voter,PFE,56,0.056
887,voter,RENEW,53,0.053
887,voter,SD,98,0.098
888,abstention,ABSTENTION,506,0.506
888,voter,ECR,53,0.053
888,voter,EPP,122,0.122
888,voter,ESN,22,0.022
888,voter,GREENS_EFA,35,0.035
888,voter,GUE_NGL,32,0.032
888,voter,NI,23,0.023
888,voter,PFE,56,0.056
888,voter,RENEW,53,0.053
888,voter,SD,98,0.098
889,abstention,ABSTENTION,506,0.506
889,voter,ECR,53,0.053
889,voter,EPP,122,0.122
889,voter,ESN,22,0.022
889,voter,GREENS_EFA,35,0.035
889,voter,GUE_NGL,32,0.032
889,voter,NI,23,0.023
889,voter,PFE,56,0.056
889,voter,RENEW,53,0.053
889,voter,SD,98,0.098
890,abstention,ABSTENTION,506,0.506
890,voter,ECR,53,0.053
890,voter,EPP,122,0.122
890,voter,ESN,22,0.022
890,voter,GREENS_EFA,35,0.035
890,voter,GUE_NGL,32,0.032
890,voter,NI,23,0.023
890,voter,PFE,56,0.056
890,voter,RENEW,53,0.053
890,voter,SD,98,0.098
891,abstention,ABSTENTION,506,0.506
891,voter,ECR,53,0.053
891,voter,EPP,122,0.122
891,voter,ESN,22,0.022
891,voter,GREENS_EFA,35,0.035
891,voter,GUE_NGL,32,0.032
891,voter,NI,23,0.023
891,voter,PFE,56,0.056
891,voter,RENEW,53,0.053
891,voter,SD,98,0.098
892,abstention,ABSTENTION,506,0.506
892,voter,ECR,53,0.053
892,voter,EPP,122,0.122
892,voter,ESN,22,0.022
892,voter,GREENS_EFA,35,0.035
892,voter,GUE_NGL,32,0.032
892,voter,NI,23,0.023
892,voter,PFE,56,0.056
892,voter,RENEW,53,0.053
892,voter,SD,98,0.098
893,abstention,ABSTENTION,506,0.506
893,voter,ECR,53,0.053
893,voter,EPP,122,0.122
893,voter,ESN,22,0.022
893,voter,GREENS_EFA,35,0.035
893,voter,GUE_NGL,32,0.032
893,voter,NI,23,0.023
893,voter,PFE,56,0.056
893,voter,RENEW,53,0.053
893,voter,SD,98,0.098
894,abstention,ABSTENTION,506,0.506
894,voter,ECR,53,0.053
894,voter,EPP,122,0.122
894,voter,ESN,22,0.022
894,voter,GREENS_EFA,35,0.035
894,voter,GUE_NGL,32,0.032
894,voter,NI,23,0.023
894,voter,PFE,56,0.056
894,voter,RENEW,53,0.053
894,voter,SD,98,0.098
895,abstention,ABSTENTION,506,0.506
895,voter,ECR,53,0.053
895,voter,EPP,122,0.122
895,voter,ESN,22,0.022
895,voter,GREENS_EFA,35,0.035
895,voter,GUE_NGL,32,0.032
895,voter,NI,23,0.023
895,voter,PFE,56,0.056
895,voter,RENEW,53,0.053
895,voter,SD,98,0.098
896,abstention,ABSTENTION,506,0.506
896,voter,ECR,53,0.053
896,voter,EPP,122,0.122
896,voter,ESN,22,0.022
896,voter,GREENS_EFA,35,0.035
896,voter,GUE_NGL,32,0.032
896,voter,NI,23,0.023
896,voter,PFE,56,0.056
896,voter,RENEW,53,0.053
896,voter,SD,98,0.098
897,abstention,ABSTENTION,506,0.506
897,voter,ECR,53,0.053
897,voter,EPP,122,0.122
897,voter,ESN,22,0.022
897,voter,GREENS_EFA,35,0.035
897,voter,GUE_NGL,32,0.032
897,voter,NI,23,0.023
897,voter,PFE,56,0.056
897,voter,RENEW,53,0.053
897,voter,SD,98,0.098
898,abstention,ABSTENTION,506,0.506
898,voter,ECR,53,0.053
898,voter,EPP,122,0.122
898,voter,ESN,22,0.022
898,voter,GREENS_EFA,35,0.035
898,voter,GUE_NGL,32,0.032
898,voter,NI,23,0.023
898,voter,PFE,56,0.056
898,voter,RENEW,53,0.053
898,voter,SD,98,0.098
899,abstention,ABSTENTION,506,0.506
899,voter,ECR,53,0.053
899,voter,EPP,122,0.122
899,voter,ESN,22,0.022
899,voter,GREENS_EFA,35,0.035
899,voter,GUE_NGL,32,0.032
899,voter,NI,23,0.023
899,voter,PFE,56,0.056
899,voter,RENEW,53,0.053
899,voter,SD,98,0.098
900,abstention,ABSTENTION,506,0.506
900,voter,ECR,53,0.053
900,voter,EPP,122,0.122
900,voter,ESN,22,0.022
900,voter,GREENS_EFA,35,0.035
900,voter,GUE_NGL,32,0.032
900,voter,NI,23,0.023
900,voter,PFE,56,0.056
900,voter,RENEW,53,0.053
900,voter,SD,98,0.098
901,abstention,ABSTENTION,506,0.506
901,voter,ECR,53,0.053
901,voter,EPP,122,0.122
901,voter,ESN,22,0.022
901,voter,GREENS_EFA,35,0.035
901,voter,GUE_NGL,32,0.032
901,voter,NI,23,0.023
901,voter,PFE,56,0.056
901,voter,RENEW,53,0.053
901,voter,SD,98,0.098
902,abstention,ABSTENTION,506,0.506
902,voter,ECR,53,0.053
902,voter,EPP,122,0.122
902,voter,ESN,22,0.022
902,voter,GREENS_EFA,35,0.035
902,voter,GUE_NGL,32,0.032
902,voter,NI,23,0.023
902,voter,PFE,56,0.056
902,voter,RENEW,53,0.053
902,voter,SD,98,0.098
903,abstention,ABSTENTION,506,0.506
903,voter,ECR,53,0.053
903,voter,EPP,122,0.122
903,voter,ESN,22,0.022
903,voter,GREENS_EFA,35,0.035
903,voter,GUE_NGL,32,0.032
903,voter,NI,23,0.023
903,voter,PFE,56,0.056
903,voter,RENEW,53,0.053
903,voter,SD,98,0.098
904,abstention,ABSTENTION,506,0.506
904,voter,ECR,53,0.053
904,voter,EPP,122,0.122
904,voter,ESN,22,0.022
904,voter,GREENS_EFA,35,0.035
904,voter,GUE_NGL,32,0.032
904,voter,NI,23,0.023
904,voter,PFE,56,0.056
904,voter,RENEW,53,0.053
904,voter,SD,98,0.098
905,abstention,ABSTENTION,506,0.506
905,voter,ECR,53,0.053
905,voter,EPP,122,0.122
905,voter,ESN,22,0.022
905,voter,GREENS_EFA,35,0.035
905,voter,GUE_NGL,32,0.032
905,voter,NI,23,0.023
905,voter,PFE,56,0.056
905,voter,RENEW,53,0.053
905,voter,SD,98,0.098
906,abstention,ABSTENTION,506,0.506
906,voter,ECR,53,0.053
906,voter,EPP,122,0.122
906,voter,ESN,22,0.022
906,voter,GREENS_EFA,35,0.035
906,voter,GUE_NGL,32,0.032
906,voter,NI,23,0.023
906,voter,PFE,56,0.056
906,voter,RENEW,53,0.053
906,voter,SD,98,0.098
907,abstention,ABSTENTION,506,0.506
907,voter,ECR,53,0.053
907,voter,EPP,122,0.122
907,voter,ESN,22,0.022
907,voter,GREENS_EFA,35,0.035
907,voter,GUE_NGL,32,0.032
907,voter,NI,23,0.023
907,voter,PFE,56,0.056
907,voter,RENEW,53,0.053
907,voter,SD,98,0.098
908,abstention,ABSTENTION,506,0.506
908,voter,ECR,53,0.053
908,voter,EPP,122,0.122
908,voter,ESN,22,0.022
908,voter,GREENS_EFA,35,0.035
908,voter,GUE_NGL,32,0.032
908,voter,NI,23,0.023
908,voter,PFE,56,0.056
908,voter,RENEW,53,0.053
