"","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful"
"pattern_18856",20,13,10,9,10,19,10
"pattern_18857",20,9,16,13,14,15,14
"pattern_18860",16,11,10,11,14,17,8
"pattern_18861",20,11,14,11,10,17,12
"pattern_18862",16,19,20,19,12,17,18
"pattern_18863",18,17,12,9,12,17,10
"pattern_18866",24,13,12,13,10,19,12
"pattern_18869",20,11,14,11,14,19,14
"pattern_18873",20,11,14,11,16,23,14
"pattern_18883",14,17,16,15,14,17,16
"pattern_18885",18,15,16,15,16,23,12
"pattern_18886",18,13,12,13,12,17,14
"pattern_18888",18,13,14,13,16,15,16
"pattern_18890",22,11,18,11,8,17,8
"pattern_18892",16,15,16,13,14,17,12
"pattern_18893",16,13,12,9,16,21,12
"pattern_18896",20,15,12,15,8,19,12
"pattern_18898",18,11,14,13,14,17,12
"pattern_18900",20,15,12,11,10,17,10
"pattern_18907",18,13,14,11,10,21,10
"pattern_18909",14,13,18,19,16,11,18
"pattern_18911",22,11,12,11,12,19,10
"pattern_18912",16,11,14,11,14,17,12
"pattern_18920",14,15,14,11,14,19,12
"pattern_18925",22,11,8,9,12,19,12
"pattern_18926",15,14,7,10,11,18,9
"pattern_18929",22,11,14,11,14,21,12
"pattern_18930",18,11,14,15,14,19,16
"pattern_18940",16,17,10,9,12,19,12
"pattern_18947",22,13,16,13,16,21,14
"pattern_18949",22,13,12,11,10,19,8
"pattern_18953",18,13,10,13,12,19,16
"pattern_18959",22,13,16,15,14,21,14
"pattern_18977",16,17,14,11,14,19,10
"pattern_18978",20,13,18,13,12,21,14
"pattern_18982",18,11,12,9,10,19,10
"pattern_18986",20,13,12,13,12,17,12
"pattern_18987",20,15,12,11,10,17,10
"pattern_18989",20,11,12,9,12,17,10
"pattern_18992",16,17,14,13,16,19,12
"pattern_18994",22,11,12,13,12,21,12
"pattern_18995",22,11,12,7,14,21,8
"pattern_18998",14,13,12,11,14,15,12
"pattern_18999",22,15,10,11,10,19,12
"pattern_19002",14,17,14,17,16,17,18
"pattern_19013",18,13,14,13,16,17,12
"pattern_19016",20,11,12,11,16,21,14
"pattern_19017",18,13,10,9,14,17,10
"pattern_19019",22,13,12,11,10,19,12
"pattern_19022",20,15,14,13,14,15,12
"pattern_19025",18,13,16,15,12,15,14
"pattern_19026",15,12,13,14,11,16,9
"pattern_19028",18,13,12,11,16,21,10
"pattern_19031",18,13,14,9,12,19,12
"pattern_19035",22,7,14,7,12,19,8
"pattern_19037",18,13,16,11,12,19,8
"pattern_19041",22,11,16,13,14,17,12
"pattern_19043",20,13,16,15,14,19,14
"pattern_19044",18,15,12,15,12,19,14
"pattern_19046",18,13,12,9,10,19,12
"pattern_19052",14,15,18,17,18,11,18
"pattern_19054",20,11,16,9,12,21,12
"pattern_19055",18,13,12,11,14,17,10
"pattern_19057",18,17,12,11,12,19,8
"pattern_19059",20,13,14,13,12,19,12
"pattern_19064",18,13,12,13,12,19,10
"pattern_19065",20,11,14,9,14,19,12
"pattern_19066",18,15,14,9,12,15,12
"pattern_19068",20,11,10,9,14,19,12
"pattern_19069",24,13,14,13,12,19,10
"pattern_19071",18,13,10,11,14,19,12
"pattern_19074",18,11,16,13,12,19,14
"pattern_19075",20,13,14,11,14,21,12
"pattern_19076",18,13,10,9,12,15,12
"pattern_19078",20,15,10,13,10,19,10
"pattern_19081",16,13,14,15,16,17,14
"pattern_19082",18,13,16,9,14,15,10
"pattern_19084",18,11,10,13,16,17,14
"pattern_19088",18,13,8,9,12,21,10
"pattern_19092",18,13,16,13,12,19,12
"pattern_19094",14,15,14,15,12,17,18
"pattern_19095",14,17,16,15,12,19,12
"pattern_19097",24,11,10,9,14,21,12
"pattern_19098",22,13,10,9,16,23,10
"pattern_19099",20,11,12,11,12,21,8
"pattern_19100",20,13,14,11,14,17,12
"pattern_19103",20,13,14,9,16,23,10
"pattern_19104",16,15,12,11,14,17,10
"pattern_19106",20,13,12,9,18,19,12
"pattern_19109",16,13,14,9,14,19,12
"pattern_19110",18,15,14,15,14,19,14
"pattern_19112",18,15,10,11,10,17,12
"pattern_19114",22,11,12,11,10,21,12
"pattern_19116",18,15,10,13,8,17,8
"pattern_19120",20,13,14,13,10,19,12
"pattern_19124",16,11,16,13,14,15,12
"pattern_19130",16,19,12,13,10,17,12
"pattern_19131",16,7,10,11,12,17,10
"pattern_19134",20,11,12,9,10,21,8
"pattern_19138",18,13,18,13,8,17,12
"pattern_19146",18,15,12,17,12,15,14
"pattern_19148",20,15,14,13,14,19,10
"pattern_19151",20,11,12,9,12,23,12
"pattern_19152",22,11,8,11,14,19,12
"pattern_19155",20,13,18,11,14,17,12
"pattern_19158",22,11,16,13,14,19,12
"pattern_19168",22,9,14,9,12,21,12
"pattern_19170",16,13,12,11,16,21,12
"pattern_19175",20,13,10,11,12,19,10
"pattern_19177",18,15,14,13,12,21,10
"pattern_19178",20,11,16,13,14,19,14
"pattern_19179",20,15,14,15,12,17,14
"pattern_19181",18,15,14,11,12,23,8
"pattern_19182",22,15,10,11,10,21,10
"pattern_19184",22,13,14,9,10,17,12
"pattern_19185",20,11,16,11,12,17,14
"pattern_19188",18,13,10,9,16,19,12
"pattern_19189",14,17,14,15,12,19,12
"pattern_19191",22,9,12,7,12,17,12
"pattern_19192",18,11,14,13,14,17,10
"pattern_19195",18,13,16,11,10,15,12
"pattern_19196",18,11,14,13,12,17,12
"pattern_19198",22,11,18,11,10,15,8
"pattern_19202",16,13,12,11,6,17,8
"pattern_19204",20,15,14,11,12,21,10
"pattern_19205",18,13,10,15,14,15,18
"pattern_19208",18,13,14,7,14,17,8
"pattern_19210",16,13,14,15,14,15,14
"pattern_19211",18,13,16,13,12,21,10
"pattern_19213",22,11,14,11,16,19,12
"pattern_19217",18,13,12,9,10,17,12
"pattern_19218",20,15,12,9,10,19,12
"pattern_19226",16,13,12,13,8,17,8
"pattern_19228",18,13,14,9,14,21,6
"pattern_19229",20,13,14,13,14,17,14
"pattern_19230",20,13,12,13,10,21,12
"pattern_19232",22,13,14,11,12,19,10
"pattern_19234",18,15,12,11,10,15,14
"pattern_19235",18,15,12,9,12,19,10
"pattern_19236",22,13,12,15,14,17,16
"pattern_19237",18,15,14,13,10,17,12
"pattern_19239",22,15,14,11,12,23,10
"pattern_19243",20,11,10,11,16,21,10
"pattern_19244",22,11,12,9,14,19,12
"pattern_19247",20,13,14,13,14,19,12
"pattern_19248",11,12,11,14,13,12,15
"pattern_19249",18,15,18,13,14,17,12
"pattern_19250",20,17,12,13,12,17,14
"pattern_19251",22,9,10,9,16,19,12
"pattern_19253",20,13,12,11,12,19,12
"pattern_19255",13,16,17,20,17,10,19
"pattern_19257",16,15,10,13,18,15,16
"pattern_19258",20,13,16,13,12,19,10
"pattern_19260",18,13,14,9,18,21,12
"pattern_19263",14,17,16,15,18,17,14
"pattern_19268",20,15,10,15,10,21,14
"pattern_19272",22,13,16,13,8,19,10
"pattern_19273",16,11,10,11,12,19,10
"pattern_19275",17,16,9,14,7,18,13
"pattern_19279",20,13,14,11,10,21,10
"pattern_19283",16,13,12,11,10,19,10
"pattern_19284",16,15,10,11,16,23,10
"pattern_19286",18,13,14,11,14,19,10
"pattern_19288",22,9,10,9,16,17,10
"pattern_19290",11,10,17,16,13,8,17
"pattern_19291",20,15,14,13,10,17,12
"pattern_19304",18,15,16,13,12,15,14
"pattern_19309",18,11,8,9,14,21,12
"pattern_19310",18,13,16,13,16,17,12
"pattern_19312",20,9,8,11,16,19,16
"pattern_19316",18,15,16,13,16,21,12
"pattern_19318",18,11,14,9,14,17,12
"pattern_19319",18,17,18,15,14,19,14
"pattern_19320",20,15,14,11,14,17,12
"pattern_19330",22,15,14,15,12,21,12
"pattern_19334",16,17,12,13,16,21,12
"pattern_19337",16,13,14,13,16,17,12
"pattern_19341",18,13,8,9,10,19,8
"pattern_19343",18,17,12,11,12,21,8
"pattern_19345",22,13,14,13,12,21,12
"pattern_19346",18,9,12,9,14,19,10
"pattern_19347",20,11,10,7,14,19,10
"pattern_19350",20,15,12,13,14,19,16
"pattern_19351",16,15,14,11,12,19,14
"pattern_19361",14,13,14,11,14,17,14
"pattern_19366",15,12,15,14,9,16,9
"pattern_19368",20,15,16,13,14,19,12
"pattern_19371",18,13,12,13,18,21,14
"pattern_19373",16,17,12,13,14,21,10
"pattern_19374",16,11,14,13,16,15,16
"pattern_19377",20,11,10,7,12,19,8
"pattern_19380",16,17,12,13,14,21,12
"pattern_19384",20,11,12,9,12,17,10
"pattern_19388",18,9,12,11,14,15,10
"pattern_19390",16,15,16,15,18,15,14
"pattern_19392",14,13,16,15,16,17,14
"pattern_19396",22,15,12,11,10,17,12
"pattern_19397",18,15,14,13,12,19,12
"pattern_19398",16,17,14,13,12,17,12
"pattern_19399",16,13,14,11,16,19,14
"pattern_19402",14,15,16,17,16,11,12
"pattern_19404",20,13,16,11,16,21,10
"pattern_19405",20,13,12,15,10,17,16
"pattern_19407",18,13,16,11,14,19,10
"pattern_19409",16,11,16,13,16,15,10
"pattern_19412",20,15,18,13,14,21,12
"pattern_19415",16,15,14,13,12,17,12
"pattern_19417",18,11,10,9,12,21,10
"pattern_19419",18,11,14,11,10,19,10
"pattern_19420",20,15,14,9,14,23,12
"pattern_19423",22,13,14,11,10,17,8
"pattern_19425",16,13,14,11,14,17,14
"pattern_19429",16,15,14,11,10,17,10
"pattern_19430",18,11,12,9,12,17,10
"pattern_19432",18,11,12,13,16,11,12
"pattern_19437",20,11,10,9,14,17,10
"pattern_19439",14,17,14,15,14,17,12
"pattern_19443",20,15,6,7,14,21,8
"pattern_19445",16,13,12,17,14,13,16
"pattern_19451",22,11,12,11,10,19,10
"pattern_19452",20,11,12,9,10,19,10
"pattern_19453",16,15,16,13,12,19,14
"pattern_19455",18,15,14,13,10,17,12
"pattern_19456",18,17,14,13,12,19,12
"pattern_19457",20,13,14,11,10,17,12
"pattern_19458",20,11,8,9,14,19,10
"pattern_19460",18,11,14,13,12,13,14
"pattern_19462",24,11,14,11,12,19,12
"pattern_19463",18,11,16,9,12,15,10
"pattern_19464",11,8,9,14,7,10,13
"pattern_19466",22,13,10,11,14,21,12
"pattern_19470",24,13,16,11,10,21,8
"pattern_19475",18,17,10,13,10,19,8
"pattern_19478",20,11,12,11,14,19,12
"pattern_19481",18,9,14,9,12,17,12
"pattern_19488",22,11,16,11,12,23,12
"pattern_19491",11,12,9,12,11,14,13
"pattern_19493",13,12,9,14,13,14,17
"pattern_19499",18,15,12,13,14,17,10
"pattern_19505",20,13,10,13,12,17,14
"pattern_19506",18,13,12,9,12,19,8
"pattern_19509",18,15,18,13,14,17,12
"pattern_19512",20,13,16,13,18,17,16
"pattern_19513",20,13,12,15,16,19,16
"pattern_19517",18,17,16,19,12,21,20
"pattern_19521",14,15,14,11,14,19,12
"pattern_19524",22,13,10,15,12,21,12
"pattern_19525",16,15,12,19,10,17,14
"pattern_19528",20,15,12,9,18,17,12
"pattern_19530",18,11,14,11,12,17,10
"pattern_19531",22,15,14,15,12,19,12
"pattern_19542",16,13,14,11,14,15,14
"pattern_19543",18,11,12,11,12,19,10
"pattern_19545",18,15,14,13,10,19,10
"pattern_19546",18,11,12,7,14,19,8
"pattern_19554",22,13,10,9,12,21,8
"pattern_19557",20,11,12,11,12,19,14
"pattern_19562",22,11,10,11,14,19,12
"pattern_19567",18,17,12,11,14,19,12
"pattern_19568",18,13,14,13,14,17,12
"pattern_19569",22,15,14,13,14,21,10
"pattern_19571",13,12,7,10,9,14,11
"pattern_19573",18,11,12,9,14,19,8
"pattern_19577",14,19,16,19,14,19,16
"pattern_19578",18,15,14,13,14,21,14
"pattern_19579",18,11,12,11,12,19,10
"pattern_19581",18,13,12,13,12,19,10
"pattern_19582",18,15,16,13,14,17,14
"pattern_19583",18,11,16,11,14,13,12
"pattern_19584",18,9,14,7,14,21,10
"pattern_19590",14,15,14,13,12,17,14
"pattern_19594",22,13,12,13,16,19,12
"pattern_19595",18,13,14,11,16,17,12
"pattern_19596",20,17,10,11,12,21,12
"pattern_19602",16,13,10,9,12,19,12
"pattern_19610",18,15,14,11,12,19,10
"pattern_19611",20,11,12,7,14,15,10
"pattern_19614",18,15,14,11,12,17,14
"pattern_19618",12,19,16,15,12,15,16
"pattern_19620",20,11,14,9,14,19,14
"pattern_19627",20,15,12,11,16,23,12
"pattern_19630",16,11,10,13,18,13,18
"pattern_19633",14,15,12,11,12,17,14
"pattern_19634",20,11,12,11,14,21,12
"pattern_19636",14,15,16,15,14,17,14
"pattern_19648",18,13,16,11,12,15,12
"pattern_19650",18,15,10,11,12,21,12
"pattern_19651",22,13,14,15,18,15,14
"pattern_19655",18,13,12,9,12,17,12
"pattern_19658",18,13,16,13,8,15,12
"pattern_19660",11,12,9,12,13,16,13
"pattern_19661",18,13,16,13,14,17,14
"pattern_19663",16,13,12,11,14,17,12
"pattern_19667",18,15,14,9,10,19,10
"pattern_19669",18,11,16,9,12,19,10
"pattern_19671",20,13,14,9,14,19,12
"pattern_19673",18,13,12,9,14,19,12
"pattern_19674",18,11,14,11,10,19,10
"pattern_19680",18,11,16,11,8,17,12
"pattern_19681",18,13,14,9,14,19,12
"pattern_19683",16,13,14,13,16,19,14
"pattern_19684",18,15,8,13,8,19,10
"pattern_19685",22,11,14,9,12,19,10
"pattern_19687",12,15,14,13,18,17,14
"pattern_19692",14,9,8,9,12,15,10
"pattern_19697",18,15,12,13,12,17,10
"pattern_19698",20,11,8,11,14,17,14
"pattern_19699",16,13,18,17,18,13,16
"pattern_19701",16,17,14,13,14,19,12
"pattern_19702",22,13,14,11,10,21,12
"pattern_19704",18,9,8,7,14,19,8
"pattern_19705",18,13,12,9,10,19,12
"pattern_19707",13,16,13,20,9,16,15
"pattern_19708",16,11,12,13,14,15,14
"pattern_19709",20,13,14,11,14,17,10
"pattern_19710",18,15,14,11,16,17,12
"pattern_19711",14,13,18,13,16,17,12
"pattern_19722",22,9,14,9,14,19,8
"pattern_19725",24,9,16,11,10,21,10
"pattern_19726",10,11,12,15,6,13,12
"pattern_19731",18,9,14,9,14,17,12
"pattern_19732",16,13,14,9,10,17,10
"pattern_19735",11,16,9,12,11,16,15
"pattern_19737",13,12,11,12,9,14,9
"pattern_19738",20,13,18,13,12,19,10
"pattern_19741",18,15,12,13,8,19,14
"pattern_19742",18,17,12,17,14,15,18
"pattern_19745",20,11,16,9,8,19,8
"pattern_19746",18,15,14,11,14,21,10
"pattern_19749",18,11,12,13,14,19,12
"pattern_19750",16,15,14,13,18,19,14
"pattern_19752",18,13,16,11,12,19,12
"pattern_19754",18,11,14,9,12,19,10
"pattern_19756",16,11,18,15,14,13,14
"pattern_19757",16,17,16,13,14,19,14
"pattern_19759",16,13,12,9,10,17,14
"pattern_19762",18,9,12,7,12,19,10
"pattern_19769",16,15,18,17,14,15,16
"pattern_19771",18,13,8,11,14,19,12
"pattern_19774",20,11,12,7,14,21,8
"pattern_19776",20,13,16,13,10,15,12
"pattern_19781",18,11,12,9,12,17,10
"pattern_19786",24,11,14,11,10,19,14
"pattern_19791",12,17,18,17,16,13,18
"pattern_19795",22,17,16,17,12,19,14
"pattern_19802",24,11,16,11,12,17,12
"pattern_19804",18,17,16,15,12,21,12
"pattern_19806",16,15,14,13,12,19,10
"pattern_19808",20,13,12,11,16,19,12
"pattern_19810",18,13,16,13,14,21,14
"pattern_19816",20,17,12,11,10,15,12
"pattern_19819",18,13,14,11,12,17,8
"pattern_19821",18,11,12,7,16,21,8
"pattern_19829",18,13,14,13,14,15,10
"pattern_19830",20,15,12,13,8,21,10
"pattern_19832",24,9,18,13,10,17,12
"pattern_19834",16,15,16,13,10,17,8
"pattern_19838",16,15,14,11,12,17,10
"pattern_19841",22,9,16,11,12,19,12
"pattern_19842",22,15,14,13,8,19,10
"pattern_19843",18,15,12,13,14,19,16
"pattern_19848",18,11,16,15,16,13,14
"pattern_19849",16,11,12,13,14,17,12
"pattern_19853",18,13,10,7,14,21,8
"pattern_19855",20,13,12,13,10,19,12
"pattern_19863",22,13,10,11,14,23,8
"pattern_19866",18,15,14,13,8,19,12
"pattern_19868",18,13,8,11,12,19,14
"pattern_19872",14,13,16,11,16,21,12
"pattern_19873",18,13,12,9,14,21,10
"pattern_19875",18,15,16,13,10,17,12
"pattern_19876",18,15,12,9,16,19,8
"pattern_19877",18,13,10,9,14,23,10
"pattern_19880",19,14,13,16,11,18,11
"pattern_19882",18,11,8,9,14,19,14
"pattern_19884",18,11,14,11,12,17,12
"pattern_19886",20,15,14,13,12,21,12
"pattern_19887",14,19,16,15,16,15,16
"pattern_19892",20,13,12,11,14,19,14
"pattern_19893",22,13,12,9,10,19,12
"pattern_19898",16,17,12,11,14,19,10
"pattern_19900",20,11,14,11,12,21,10
"pattern_19901",18,11,10,7,12,19,8
"pattern_19903",24,9,14,11,12,21,12
"pattern_19905",18,11,10,7,12,19,12
"pattern_19906",24,9,14,9,10,21,12
"pattern_19908",18,17,10,17,12,21,16
"pattern_19912",20,13,14,13,12,17,14
"pattern_19919",18,13,18,15,14,15,10
"pattern_19920",16,13,14,11,10,17,10
"pattern_19924",16,13,14,11,12,15,10
"pattern_19925",18,13,16,13,12,15,12
"pattern_19927",17,12,11,10,11,16,9
"pattern_19930",18,11,12,9,16,19,12
"pattern_19935",18,13,14,13,12,21,10
"pattern_19936",18,11,20,13,10,17,10
"pattern_19941",18,13,12,9,16,21,12
"pattern_19944",20,13,12,11,14,17,10
"pattern_19949",18,13,10,11,18,19,10
"pattern_19951",22,13,10,9,12,23,10
"pattern_19954",14,17,16,11,14,17,12
"pattern_19955",16,13,10,9,12,19,12
"pattern_19957",20,17,6,11,12,21,10
"pattern_19960",18,11,16,13,12,17,12
"pattern_19961",22,13,16,13,14,17,12
"pattern_19962",18,13,16,13,16,21,16
"pattern_19966",16,15,12,15,20,11,18
"pattern_19967",18,15,14,13,10,19,8
"pattern_19975",18,11,16,11,12,15,10
"pattern_19977",20,13,14,11,14,23,10
"pattern_19978",18,13,12,11,14,19,12
"pattern_19980",18,15,14,13,8,17,14
"pattern_19985",20,13,14,15,14,21,14
"pattern_19986",16,15,14,17,12,17,18
"pattern_19989",16,17,18,17,12,15,16
"pattern_19993",16,13,14,11,16,21,10
"pattern_19996",14,17,14,13,16,19,12
"pattern_19997",24,11,16,13,10,19,12
"pattern_19999",18,15,10,13,10,19,14
"pattern_20004",18,13,14,9,14,19,8
"pattern_20006",18,15,12,7,14,21,10
"pattern_20007",18,13,10,11,16,19,14
"pattern_20009",20,11,10,9,12,19,10
"pattern_20013",20,13,12,11,12,21,8
"pattern_20014",16,11,10,9,12,19,8
"pattern_20019",18,11,14,9,14,15,14
"pattern_20025",14,13,16,13,18,17,14
"pattern_20026",20,11,14,9,16,19,10
"pattern_20027",18,11,14,15,16,11,16
"pattern_20028",22,11,14,11,14,19,10
"pattern_20030",16,11,10,13,12,15,18
"pattern_20033",22,11,12,11,16,15,10
"pattern_20035",18,11,14,11,12,17,10
"pattern_20037",16,15,16,11,14,15,12
"pattern_20039",14,17,14,11,16,19,10
"pattern_20041",16,15,14,13,12,21,12
"pattern_20042",15,12,11,16,17,18,17
"pattern_20043",20,13,12,9,10,17,10
"pattern_20046",18,15,16,15,10,15,14
"pattern_20053",18,15,12,11,14,19,10
"pattern_20054",18,15,16,15,12,19,14
"pattern_20060",16,15,16,13,16,21,12
"pattern_20063",18,15,10,13,14,15,12
"pattern_20065",16,15,14,11,14,17,12
"pattern_20067",18,13,14,9,14,19,8
"pattern_20070",16,17,16,15,16,21,14
"pattern_20075",20,15,20,15,14,19,14
"pattern_20079",22,15,12,13,8,17,14
"pattern_20080",22,13,16,13,12,19,12
"pattern_20082",20,11,16,9,10,17,8
"pattern_20088",14,11,18,13,16,13,14
"pattern_20091",20,11,10,7,10,19,8
"pattern_20097",20,11,12,9,16,17,10
"pattern_20099",16,15,14,11,12,17,12
"pattern_20104",20,13,8,9,14,19,12
"pattern_20107",22,13,14,11,12,19,8
"pattern_20110",16,15,14,11,14,21,8
"pattern_20111",16,17,16,21,12,17,18
"pattern_20112",20,15,14,15,14,15,12
"pattern_20116",22,15,12,13,10,21,12
"pattern_20120",22,13,12,11,10,19,14
"pattern_20124",16,13,10,9,14,17,14
"pattern_20128",20,11,10,7,16,19,12
"pattern_20130",20,13,12,9,12,19,10
"pattern_20131",16,11,10,11,16,21,10
"pattern_20134",20,13,14,13,12,21,14
"pattern_20139",14,13,10,13,10,17,12
"pattern_20151",18,13,18,13,10,15,10
"pattern_20156",18,15,16,11,10,17,10
"pattern_20157",22,13,12,13,16,21,14
"pattern_20163",22,13,6,13,14,19,16
"pattern_20165",18,15,14,15,12,17,12
"pattern_20167",20,11,12,9,14,19,12
"pattern_20169",20,11,16,11,12,19,12
"pattern_20170",20,13,14,11,10,19,10
"pattern_20172",22,11,12,11,12,17,10
"pattern_20174",18,17,12,13,10,19,12
"pattern_20176",10,9,10,15,12,11,18
"pattern_20179",18,17,14,19,12,19,18
"pattern_20180",18,13,8,9,12,19,10
"pattern_20181",18,13,12,11,10,21,12
"pattern_20182",16,11,10,9,18,19,12
"pattern_20187",22,11,14,11,10,17,12
"pattern_20190",18,13,12,11,12,19,8
"pattern_20191",18,11,16,13,16,19,12
"pattern_20196",16,15,12,11,12,19,14
"pattern_20199",16,13,14,17,14,11,14
"pattern_20200",18,15,12,11,14,19,12
"pattern_20204",20,15,14,13,10,19,14
"pattern_20208",24,13,10,9,14,21,12
"pattern_20211",18,11,16,11,14,19,12
"pattern_20219",12,11,10,15,6,11,16
"pattern_20221",18,15,14,11,10,19,10
"pattern_20222",20,9,14,9,14,21,12
"pattern_20223",16,13,18,13,8,15,12
"pattern_20224",16,13,12,13,8,17,14
"pattern_20226",20,13,14,13,12,23,10
"pattern_20232",18,13,12,11,12,17,6
"pattern_20233",18,13,12,15,16,17,12
"pattern_20238",18,15,12,13,8,19,8
"pattern_20239",18,13,12,9,14,21,8
"pattern_20240",18,13,12,11,12,17,12
"pattern_20243",16,15,12,15,18,13,20
"pattern_20244",16,15,12,9,12,17,10
"pattern_20245",20,11,14,11,12,19,12
"pattern_20247",16,15,12,11,14,21,10
"pattern_20248",20,9,14,11,12,17,14
"pattern_20250",20,15,18,15,14,17,14
"pattern_20255",18,19,14,17,16,17,18
"pattern_20259",18,13,14,13,10,19,10
"pattern_20260",18,13,14,13,12,19,12
"pattern_20263",18,11,12,11,12,17,12
"pattern_20267",14,15,12,11,14,21,12
"pattern_20270",16,13,12,11,14,19,8
"pattern_20275",20,13,14,13,16,21,16
"pattern_20277",14,17,20,17,14,15,14
"pattern_20282",16,17,16,15,14,19,16
"pattern_20287",14,15,16,17,12,19,12
"pattern_20290",18,15,12,13,16,17,16
"pattern_20291",15,12,13,14,13,18,11
"pattern_20292",20,11,12,9,16,23,12
"pattern_20294",14,11,14,11,14,17,10
"pattern_20296",18,17,12,11,12,19,10
"pattern_20302",15,14,9,10,11,16,15
"pattern_20303",22,11,12,11,14,19,12
"pattern_20312",20,13,14,11,10,19,10
"pattern_20315",22,13,16,11,10,21,12
"pattern_20317",20,13,12,9,12,21,8
"pattern_20318",18,13,12,15,12,19,16
"pattern_20321",18,17,14,17,14,17,12
"pattern_20322",20,11,16,11,10,15,10
"pattern_20324",20,15,10,9,12,19,10
"pattern_20327",18,13,14,9,12,17,14
"pattern_20329",18,13,18,13,12,21,10
"pattern_20330",18,9,16,13,14,13,12
"pattern_20334",20,11,8,9,18,21,10
"pattern_20336",20,15,14,13,10,21,10
"pattern_20340",14,17,14,11,12,19,14
"pattern_20341",22,13,10,13,12,19,12
"pattern_20342",18,15,14,13,10,19,10
"pattern_20343",18,11,10,9,14,19,8
"pattern_20350",16,15,12,13,14,17,10
"pattern_20351",20,13,14,9,14,19,8
"pattern_20352",16,13,14,13,16,17,12
"pattern_20353",16,15,14,15,16,21,14
"pattern_20358",16,17,14,13,12,21,12
"pattern_20359",14,13,16,13,16,19,14
"pattern_20360",14,15,18,15,14,21,16
"pattern_20362",18,17,10,11,14,23,8
"pattern_20364",16,13,14,11,10,17,10
"pattern_20365",16,15,12,9,12,21,8
"pattern_20367",16,17,14,17,10,17,14
"pattern_20374",20,9,12,9,14,17,12
"pattern_20376",16,13,16,13,10,17,10
"pattern_20378",16,15,12,13,14,19,12
"pattern_20380",16,13,12,15,18,19,16
"pattern_20386",17,16,15,20,13,20,17
"pattern_20389",12,17,14,17,14,17,14
"pattern_20391",20,11,14,11,16,21,12
"pattern_20393",12,13,12,15,8,15,10
"pattern_20397",16,13,12,11,14,17,10
"pattern_20398",20,13,10,7,12,19,8
"pattern_20399",11,10,11,14,9,14,11
"pattern_20404",16,15,12,13,12,19,10
"pattern_20410",16,13,14,11,12,17,10
"pattern_20412",18,13,18,15,14,13,14
"pattern_20415",14,13,16,15,18,13,18
"pattern_20418",20,9,12,7,14,17,8
"pattern_20421",16,17,12,13,12,17,10
"pattern_20422",18,13,14,11,14,19,12
"pattern_20424",18,9,16,11,14,15,10
"pattern_20427",20,15,12,13,12,19,10
"pattern_20429",18,11,16,11,12,21,10
"pattern_20430",22,13,14,11,12,17,10
"pattern_20435",14,13,14,13,14,19,10
"pattern_20437",18,11,12,9,14,21,10
"pattern_20439",18,13,16,11,10,17,10
"pattern_20447",10,19,18,19,18,11,18
"pattern_20449",19,12,9,8,13,20,9
"pattern_20457",20,11,14,9,10,21,10
"pattern_20459",18,9,14,9,16,21,10
"pattern_20462",20,15,12,15,12,17,14
"pattern_20463",18,11,10,7,14,19,10
"pattern_20464",12,9,10,11,8,9,16
"pattern_20469",22,13,12,11,8,19,12
"pattern_20471",22,13,16,13,14,21,12
"pattern_20472",18,13,14,13,14,19,16
"pattern_20473",18,13,14,13,10,19,14
"pattern_20474",16,17,18,17,12,17,14
"pattern_20480",18,13,12,9,12,21,6
"pattern_20484",18,13,12,9,16,19,12
"pattern_20491",14,15,16,17,14,13,18
"pattern_20493",20,13,12,11,16,23,10
"pattern_20494",16,19,16,17,12,19,14
"pattern_20498",20,11,12,13,16,17,16
"pattern_20499",16,15,10,15,10,17,10
"pattern_20500",18,7,18,11,14,15,12
"pattern_20502",20,15,18,13,14,17,12
"pattern_20509",20,13,12,13,10,19,10
"pattern_20511",22,15,10,9,14,21,12
"pattern_20516",16,15,12,11,12,19,10
"pattern_20521",16,15,12,11,14,19,12
"pattern_20523",20,13,14,13,14,21,8
"pattern_20524",14,17,20,17,14,17,12
"pattern_20525",20,15,10,9,14,17,8
"pattern_20531",18,15,12,9,14,21,8
"pattern_20533",18,11,14,11,12,15,12
"pattern_20539",22,11,14,11,18,17,14
"pattern_20544",18,13,14,9,12,17,10
"pattern_20545",16,13,18,13,14,17,12
"pattern_20546",20,13,16,11,14,17,12
"pattern_20547",18,17,14,15,12,21,12
"pattern_20554",18,11,12,11,12,17,10
"pattern_20556",18,13,12,11,12,15,10
"pattern_20558",18,17,16,17,10,17,14
"pattern_20560",22,9,12,7,12,17,10
"pattern_20564",10,11,8,13,10,13,16
"pattern_20566",20,17,12,13,14,23,12
"pattern_20568",18,13,16,13,12,17,12
"pattern_20570",20,15,14,11,10,17,12
"pattern_20573",18,13,14,11,8,19,8
"pattern_20576",18,15,12,11,12,17,8
"pattern_20579",20,13,8,9,14,21,12
"pattern_20581",18,11,12,11,12,17,14
"pattern_20582",14,13,16,11,16,19,14
"pattern_20584",18,11,12,9,14,17,12
"pattern_20588",14,13,16,11,16,15,12
"pattern_20589",20,13,8,9,14,21,14
"pattern_20593",20,11,14,9,10,17,10
"pattern_20594",16,11,18,15,16,15,12
"pattern_20595",22,11,10,9,14,21,10
"pattern_20596",16,11,12,9,14,17,10
"pattern_20597",18,11,16,11,16,19,12
"pattern_20601",18,11,16,11,14,19,14
