"","Early Adopter","Uninterested","Homo Economicus","Fearful","Stubborn","Influencer","Careful"
"pattern_14632",12,16,16,16,14,14,15
"pattern_14633",20,14,10,10,14,22,13
"pattern_14634",18,10,14,10,14,20,11
"pattern_14635",14,12,10,8,8,16,7
"pattern_14636",11,19,13,17,17,13,14
"pattern_14637",12,12,18,16,16,12,13
"pattern_14638",16,14,12,12,16,18,15
"pattern_14639",14,16,14,14,16,16,15
"pattern_14640",11,11,13,15,11,11,16
"pattern_14641",16,14,14,14,6,16,11
"pattern_14642",12,16,14,16,14,12,17
"pattern_14643",18,12,14,10,12,18,9
"pattern_14644",18,10,10,6,14,20,11
"pattern_14645",20,14,18,16,14,20,15
"pattern_14646",18,12,12,10,14,16,13
"pattern_14647",14,10,10,10,8,14,11
"pattern_14648",16,12,12,10,12,18,9
"pattern_14649",18,12,10,8,12,20,7
"pattern_14650",14,16,14,18,12,14,17
"pattern_14651",16,16,12,12,14,22,9
"pattern_14652",16,16,16,14,14,20,13
"pattern_14653",12,16,18,16,14,16,15
"pattern_14654",12,12,8,10,8,14,9
"pattern_14655",16,18,14,14,12,20,13
"pattern_14656",12,16,16,16,16,14,13
"pattern_14657",17,13,15,11,11,15,12
"pattern_14658",18,14,14,10,14,22,13
"pattern_14659",14,14,12,10,14,14,13
"pattern_14660",18,12,10,8,12,18,9
"pattern_14661",17,13,11,9,5,19,8
"pattern_14662",14,14,16,14,12,14,9
"pattern_14663",18,14,12,12,12,20,11
"pattern_14664",12,12,16,14,12,14,13
"pattern_14665",18,14,14,12,16,20,11
"pattern_14666",15,11,13,11,11,15,10
"pattern_14667",14,14,14,12,14,14,11
"pattern_14668",18,12,16,12,10,16,13
"pattern_14669",16,14,12,10,12,16,9
"pattern_14670",16,12,10,10,10,18,5
"pattern_14671",11,15,15,15,11,11,12
"pattern_14672",7,13,17,17,13,9,18
"pattern_14673",18,14,12,12,14,22,11
"pattern_14674",11,11,15,17,11,13,16
"pattern_14675",16,14,16,12,10,18,7
"pattern_14676",18,14,16,12,12,18,11
"pattern_14677",10,12,10,12,8,14,11
"pattern_14678",19,13,15,11,9,17,12
"pattern_14679",11,15,15,17,17,13,16
"pattern_14680",18,12,14,14,16,20,13
"pattern_14681",18,16,12,10,10,16,5
"pattern_14682",15,15,11,9,9,15,8
"pattern_14683",14,14,6,10,12,14,11
"pattern_14684",18,14,16,12,14,18,15
"pattern_14685",16,16,16,14,12,22,11
"pattern_14686",20,12,10,8,12,16,13
"pattern_14687",18,12,10,10,14,20,13
"pattern_14688",11,11,9,9,11,15,10
"pattern_14689",18,12,10,8,12,18,5
"pattern_14690",12,8,14,12,8,14,11
"pattern_14691",9,13,15,15,13,9,18
"pattern_14692",18,12,16,12,14,20,15
"pattern_14693",14,16,14,16,12,12,15
"pattern_14694",20,12,14,10,12,20,9
"pattern_14695",16,18,12,18,10,18,13
"pattern_14696",13,15,17,19,11,11,18
"pattern_14697",22,12,16,10,12,20,9
"pattern_14698",13,11,15,13,11,15,16
"pattern_14699",9,13,13,15,15,13,18
"pattern_14700",11,17,17,19,15,11,20
"pattern_14701",14,14,12,10,14,14,15
"pattern_14702",12,12,14,14,12,12,15
"pattern_14703",7,15,17,17,13,11,16
"pattern_14704",16,14,12,10,12,20,5
"pattern_14705",16,14,10,8,14,16,11
"pattern_14706",12,16,16,16,12,14,17
"pattern_14707",18,14,12,10,10,18,9
"pattern_14708",16,16,12,12,12,22,9
"pattern_14709",8,14,18,18,12,10,17
"pattern_14710",14,14,12,10,14,16,11
"pattern_14711",16,14,10,10,8,18,5
"pattern_14712",14,10,10,8,16,18,13
"pattern_14713",16,12,14,12,8,18,11
"pattern_14714",18,14,14,12,10,18,13
"pattern_14715",15,11,7,7,11,17,6
"pattern_14716",9,15,17,19,15,9,18
"pattern_14717",10,16,14,18,16,12,21
"pattern_14718",10,10,16,14,12,12,11
"pattern_14719",14,12,16,12,12,14,13
"pattern_14720",10,16,16,18,20,16,15
"pattern_14721",15,11,9,9,13,17,10
"pattern_14722",16,14,10,8,10,18,5
"pattern_14723",18,10,14,10,12,16,9
"pattern_14724",14,14,14,12,16,16,15
"pattern_14725",14,18,16,14,12,20,11
"pattern_14726",18,10,16,10,10,20,11
"pattern_14727",18,14,10,10,14,16,11
"pattern_14728",18,12,10,8,12,20,7
"pattern_14729",14,16,12,12,14,14,11
"pattern_14730",18,16,16,18,8,18,13
"pattern_14731",12,12,8,10,10,16,7
"pattern_14732",15,11,9,7,11,15,10
"pattern_14733",18,12,8,6,14,18,7
"pattern_14734",15,9,11,11,9,17,8
"pattern_14735",14,14,12,10,10,16,11
"pattern_14736",14,14,14,12,14,12,15
"pattern_14737",11,15,15,19,15,9,18
"pattern_14738",16,16,16,14,12,16,9
"pattern_14739",18,16,12,12,12,22,9
"pattern_14740",13,13,13,13,15,11,12
"pattern_14741",18,14,12,12,12,20,11
"pattern_14742",12,6,6,8,12,14,9
"pattern_14743",14,14,20,18,18,10,17
"pattern_14744",20,12,12,8,12,20,11
"pattern_14745",16,12,16,12,12,20,11
"pattern_14746",8,14,16,16,14,10,19
"pattern_14747",16,12,10,8,12,20,11
"pattern_14748",14,14,14,16,14,12,15
"pattern_14749",20,16,12,12,14,20,9
"pattern_14750",16,12,10,10,14,18,13
"pattern_14751",20,12,14,10,10,18,13
"pattern_14752",11,11,13,13,13,15,14
"pattern_14753",18,12,16,10,12,20,11
"pattern_14754",18,12,10,6,8,18,9
"pattern_14755",20,12,12,10,12,18,9
"pattern_14756",18,10,14,8,12,18,9
"pattern_14757",10,18,14,14,18,12,19
"pattern_14758",10,6,10,10,10,12,13
"pattern_14759",13,9,11,13,9,11,14
"pattern_14760",15,11,11,7,11,15,10
"pattern_14761",13,13,21,19,15,9,20
"pattern_14762",12,8,12,12,10,10,13
"pattern_14763",10,14,18,18,12,12,17
"pattern_14764",16,14,10,10,14,14,9
"pattern_14765",13,11,15,13,7,15,8
"pattern_14766",13,13,9,9,9,15,10
"pattern_14767",16,14,14,10,10,18,5
"pattern_14768",18,12,8,8,14,20,9
"pattern_14769",16,14,12,10,10,18,9
"pattern_14770",18,10,8,6,14,16,11
"pattern_14771",13,17,19,19,11,17,16
"pattern_14772",16,14,12,12,12,18,7
"pattern_14773",18,16,12,10,14,22,9
"pattern_14774",12,14,14,16,14,10,15
"pattern_14775",18,10,12,8,12,18,9
"pattern_14776",17,15,15,11,7,15,10
"pattern_14777",18,18,16,20,18,16,19
"pattern_14778",18,12,14,12,12,18,15
"pattern_14779",18,12,12,8,14,14,11
"pattern_14780",10,14,16,16,12,12,17
"pattern_14781",15,11,11,9,11,17,10
"pattern_14782",15,13,13,13,7,13,8
"pattern_14783",11,17,15,17,13,9,18
"pattern_14784",16,12,12,8,12,14,11
"pattern_14785",16,14,14,12,8,16,11
"pattern_14786",17,13,11,7,9,17,8
"pattern_14787",20,12,14,10,12,16,7
"pattern_14788",18,12,10,8,12,20,5
"pattern_14789",12,8,8,8,10,14,9
"pattern_14790",18,14,14,12,12,20,11
"pattern_14791",17,15,11,7,11,19,8
"pattern_14792",20,14,12,10,8,22,7
"pattern_14793",16,12,10,10,12,18,7
"pattern_14794",16,10,10,8,10,16,7
"pattern_14795",12,16,14,18,16,10,15
"pattern_14796",18,18,14,12,6,20,7
"pattern_14797",10,8,10,10,10,14,9
"pattern_14798",17,15,9,9,13,19,8
"pattern_14799",20,12,16,14,10,16,15
"pattern_14800",22,12,12,10,10,20,13
"pattern_14801",16,12,14,8,12,14,11
"pattern_14802",18,12,14,10,12,20,9
"pattern_14803",16,12,12,10,14,16,11
"pattern_14804",16,14,8,10,12,20,9
"pattern_14805",14,14,12,12,14,14,11
"pattern_14806",18,16,10,10,10,18,7
"pattern_14807",15,11,9,9,9,17,8
"pattern_14808",13,13,9,9,7,15,8
"pattern_14809",14,10,12,10,14,12,13
"pattern_14810",10,8,12,12,10,10,17
"pattern_14811",16,12,16,12,12,16,11
"pattern_14812",11,17,15,13,15,13,14
"pattern_14813",16,14,14,12,10,16,9
"pattern_14814",18,12,10,8,14,18,9
"pattern_14815",16,14,12,10,16,14,15
"pattern_14816",20,12,10,8,14,20,9
"pattern_14817",16,16,14,12,8,16,11
"pattern_14818",16,16,16,14,10,16,11
"pattern_14819",11,11,13,13,13,11,12
"pattern_14820",14,14,16,16,14,14,17
"pattern_14821",20,14,14,12,14,20,13
"pattern_14822",16,14,8,8,12,20,11
"pattern_14823",17,13,9,7,13,17,8
"pattern_14824",14,16,10,14,16,14,15
"pattern_14825",16,14,16,12,12,14,13
"pattern_14826",15,17,15,19,15,13,18
"pattern_14827",16,14,10,6,12,14,11
"pattern_14828",18,12,10,8,16,20,11
"pattern_14829",18,14,10,10,12,20,7
"pattern_14830",18,14,12,8,8,20,5
"pattern_14831",10,12,10,12,10,14,11
"pattern_14832",16,14,14,10,12,14,13
"pattern_14833",18,14,12,10,14,16,13
"pattern_14834",12,14,12,12,12,14,13
"pattern_14835",10,16,16,16,12,12,15
"pattern_14836",18,14,16,14,12,20,11
"pattern_14837",14,12,10,10,6,14,7
"pattern_14838",18,14,14,10,8,20,5
"pattern_14839",15,11,13,11,11,15,14
"pattern_14840",18,16,12,10,10,18,9
"pattern_14841",15,13,15,17,11,11,16
"pattern_14842",8,14,14,16,14,6,17
"pattern_14843",22,12,12,12,12,20,13
"pattern_14844",11,5,9,11,13,13,14
"pattern_14845",11,15,17,17,15,11,16
"pattern_14846",12,8,12,12,8,14,9
"pattern_14847",15,15,13,11,13,17,12
"pattern_14848",10,14,14,14,12,12,15
"pattern_14849",13,9,13,13,11,9,18
"pattern_14850",22,10,16,12,12,20,11
"pattern_14851",18,16,14,14,10,16,13
"pattern_14852",8,10,16,16,10,10,15
"pattern_14853",20,12,16,12,14,18,11
"pattern_14854",12,12,14,12,16,12,15
"pattern_14855",20,14,16,14,12,20,13
"pattern_14856",18,10,14,12,14,20,13
"pattern_14857",10,10,10,14,10,12,15
"pattern_14858",12,18,12,12,14,14,13
"pattern_14859",11,13,15,15,15,11,14
"pattern_14860",18,14,18,14,12,18,11
"pattern_14861",14,8,12,10,12,16,11
"pattern_14862",13,7,11,11,9,13,12
"pattern_14863",14,16,14,12,8,14,9
"pattern_14864",20,12,18,14,12,16,11
"pattern_14865",16,16,10,10,12,16,9
"pattern_14866",9,15,17,19,13,7,18
"pattern_14867",16,14,10,10,10,16,7
"pattern_14868",14,16,14,14,14,18,13
"pattern_14869",8,14,14,18,14,10,17
"pattern_14870",16,14,12,8,8,16,7
"pattern_14871",16,14,20,16,18,14,21
"pattern_14872",14,12,10,8,10,16,7
"pattern_14873",18,12,14,12,10,18,11
"pattern_14874",20,12,16,10,12,22,11
"pattern_14875",20,12,12,10,14,20,11
"pattern_14876",16,12,16,14,12,16,9
"pattern_14877",18,14,14,14,14,20,11
"pattern_14878",20,10,14,8,12,20,7
"pattern_14879",16,12,16,12,12,16,13
"pattern_14880",14,12,12,12,8,16,9
"pattern_14881",18,10,10,6,12,18,9
"pattern_14882",20,10,16,10,10,20,9
"pattern_14883",18,14,14,12,14,18,11
"pattern_14884",16,14,12,16,18,16,17
"pattern_14885",18,16,12,10,12,22,9
"pattern_14886",20,12,10,10,12,20,9
"pattern_14887",17,11,17,15,15,13,14
"pattern_14888",11,13,11,11,9,13,10
"pattern_14889",16,14,14,10,12,20,9
"pattern_14890",20,14,14,12,12,20,13
"pattern_14891",18,12,12,8,12,20,9
"pattern_14892",12,18,14,14,14,12,13
"pattern_14893",14,10,12,12,12,18,9
"pattern_14894",11,17,11,15,15,13,14
"pattern_14895",12,12,16,18,14,10,19
"pattern_14896",13,13,13,13,11,17,14
"pattern_14897",12,14,18,16,14,14,19
"pattern_14898",13,17,17,21,17,11,20
"pattern_14899",16,14,12,10,12,18,7
"pattern_14900",20,10,10,8,10,18,11
"pattern_14901",20,12,12,8,10,20,11
"pattern_14902",18,10,12,8,12,18,7
"pattern_14903",20,14,14,12,8,18,9
"pattern_14904",18,14,14,10,16,18,11
"pattern_14905",20,12,14,10,10,16,9
"pattern_14906",14,16,14,14,16,14,13
"pattern_14907",10,16,16,16,12,14,17
"pattern_14908",18,12,10,12,18,20,15
"pattern_14909",22,12,12,12,12,20,15
"pattern_14910",16,14,12,12,12,16,7
"pattern_14911",14,14,12,12,12,14,9
"pattern_14912",16,8,12,8,10,16,9
"pattern_14913",18,14,14,10,6,18,7
"pattern_14914",13,5,13,13,15,13,16
"pattern_14915",16,12,14,10,14,16,9
"pattern_14916",18,14,16,16,14,12,15
"pattern_14917",15,13,15,11,7,17,8
"pattern_14918",15,13,9,9,11,17,10
"pattern_14919",9,17,15,17,15,13,18
"pattern_14920",12,16,14,14,16,14,15
"pattern_14921",16,14,12,10,8,18,7
"pattern_14922",10,12,14,16,14,12,15
"pattern_14923",16,20,18,24,18,16,23
"pattern_14924",18,12,12,10,14,20,9
"pattern_14925",15,15,15,13,9,17,12
"pattern_14926",18,16,16,14,12,18,15
"pattern_14927",18,12,16,12,14,22,11
"pattern_14928",16,14,12,10,10,20,9
"pattern_14929",16,10,12,10,8,18,7
"pattern_14930",16,14,12,8,10,16,9
"pattern_14931",15,13,11,9,9,17,8
"pattern_14932",18,12,14,12,12,20,13
"pattern_14933",13,13,13,15,11,11,16
"pattern_14934",14,14,16,14,14,14,15
"pattern_14935",18,14,12,10,12,22,9
"pattern_14936",14,18,12,16,14,14,15
"pattern_14937",12,12,18,16,12,14,19
"pattern_14938",13,11,9,7,7,15,6
"pattern_14939",14,16,12,12,14,14,13
"pattern_14940",16,14,12,10,12,20,11
"pattern_14941",18,14,14,10,6,18,11
"pattern_14942",14,12,8,6,14,18,11
"pattern_14943",13,15,13,13,11,11,10
"pattern_14944",20,12,16,12,16,20,11
"pattern_14945",14,14,14,14,14,16,13
"pattern_14946",9,15,17,19,15,5,18
"pattern_14947",11,13,17,19,13,11,16
"pattern_14948",16,18,12,12,16,16,11
"pattern_14949",20,12,14,10,14,18,9
"pattern_14950",20,12,14,10,14,20,11
"pattern_14951",20,14,12,10,10,20,9
"pattern_14952",12,14,10,12,12,10,11
"pattern_14953",14,18,14,16,16,14,15
"pattern_14954",18,12,14,10,14,20,15
"pattern_14955",16,12,14,10,12,16,11
"pattern_14956",14,10,12,12,12,12,11
"pattern_14957",20,10,12,8,14,20,11
"pattern_14958",14,12,14,12,16,14,15
"pattern_14959",15,11,13,11,7,15,8
"pattern_14960",13,11,11,13,9,9,12
"pattern_14961",6,12,16,16,14,8,17
"pattern_14962",15,15,15,13,13,15,12
"pattern_14963",20,10,12,8,10,18,13
"pattern_14964",9,11,17,15,11,11,14
"pattern_14965",14,10,12,12,12,16,11
"pattern_14966",9,13,13,15,15,11,16
"pattern_14967",18,14,12,16,12,18,15
"pattern_14968",16,14,14,10,16,18,9
"pattern_14969",18,10,12,8,14,18,11
"pattern_14970",9,15,17,15,11,11,14
"pattern_14971",10,16,12,14,14,12,15
"pattern_14972",13,11,17,17,15,11,16
"pattern_14973",20,10,12,10,12,18,11
"pattern_14974",18,12,14,8,14,18,11
"pattern_14975",14,12,10,8,8,16,7
"pattern_14976",15,11,7,7,13,17,8
"pattern_14977",18,12,12,8,18,22,13
"pattern_14978",16,18,14,18,10,18,13
"pattern_14979",20,12,14,8,12,18,11
"pattern_14980",16,18,16,16,14,20,13
"pattern_14981",13,7,11,9,9,15,8
"pattern_14982",18,14,14,14,14,24,11
"pattern_14983",12,8,10,12,14,14,13
"pattern_14984",11,15,17,19,15,9,16
"pattern_14985",20,12,12,10,14,18,11
"pattern_14986",12,10,12,12,10,16,11
"pattern_14987",12,12,10,10,10,16,11
"pattern_14988",16,14,14,12,12,18,11
"pattern_14989",16,10,10,10,10,18,7
"pattern_14990",20,12,16,12,12,18,11
"pattern_14991",14,14,16,10,14,18,11
"pattern_14992",16,16,12,10,12,16,9
"pattern_14993",18,14,14,12,12,18,11
"pattern_14994",18,12,14,12,12,16,15
"pattern_14995",18,12,10,8,14,16,11
"pattern_14996",20,14,14,12,8,22,9
"pattern_14997",18,12,14,10,12,16,7
"pattern_14998",13,11,13,9,7,15,8
"pattern_14999",18,14,14,12,8,18,13
"pattern_15000",19,15,15,11,11,19,6
"pattern_15001",13,15,17,17,15,11,14
"pattern_15002",18,14,14,10,6,20,5
"pattern_15003",22,10,12,8,14,18,11
"pattern_15004",12,12,12,14,10,12,15
"pattern_15005",18,10,10,8,12,18,11
"pattern_15006",11,13,17,15,13,13,16
"pattern_15007",18,12,14,12,12,20,13
"pattern_15008",14,18,12,14,20,16,15
"pattern_15009",9,13,19,19,11,11,18
"pattern_15010",11,5,9,11,11,11,14
"pattern_15011",18,14,14,12,14,24,9
"pattern_15012",12,16,18,18,10,12,17
"pattern_15013",18,14,12,10,14,18,9
"pattern_15014",18,12,12,10,14,18,13
"pattern_15015",15,7,11,9,9,17,8
"pattern_15016",16,12,16,14,12,16,17
"pattern_15017",16,14,10,8,12,20,9
"pattern_15018",20,10,12,8,14,20,7
"pattern_15019",18,16,14,12,10,16,11
"pattern_15020",15,15,9,9,13,15,12
"pattern_15021",10,12,14,16,12,10,17
"pattern_15022",14,16,12,12,12,20,11
"pattern_15023",15,11,11,11,11,17,6
"pattern_15024",8,18,18,18,14,14,17
"pattern_15025",19,11,13,9,11,19,6
"pattern_15026",9,15,15,17,13,11,16
"pattern_15027",16,14,12,10,14,20,13
"pattern_15028",9,15,15,15,17,13,18
"pattern_15029",15,11,11,7,11,17,8
"pattern_15030",20,12,12,10,14,20,11
"pattern_15031",18,14,14,12,16,22,11
"pattern_15032",18,12,16,10,10,18,9
"pattern_15033",11,11,15,17,15,7,16
"pattern_15034",15,9,13,9,7,15,8
"pattern_15035",14,14,16,14,16,12,15
"pattern_15036",22,10,14,10,10,20,11
"pattern_15037",18,16,8,10,12,18,9
"pattern_15038",8,18,12,14,16,12,17
"pattern_15039",16,16,14,10,12,22,9
"pattern_15040",16,14,10,8,12,18,9
"pattern_15041",20,12,14,12,16,20,13
"pattern_15042",20,12,14,10,12,22,9
"pattern_15043",15,13,7,7,9,17,6
"pattern_15044",10,8,8,10,8,12,11
"pattern_15045",16,16,18,14,10,16,15
"pattern_15046",16,10,12,8,12,18,9
"pattern_15047",18,14,14,12,12,20,9
"pattern_15048",17,13,11,11,13,19,8
"pattern_15049",16,12,12,10,6,16,11
"pattern_15050",16,14,16,14,8,18,13
"pattern_15051",16,14,12,12,14,20,13
"pattern_15052",20,10,14,8,12,18,7
"pattern_15053",16,16,14,12,12,16,7
"pattern_15054",11,13,19,19,15,11,16
"pattern_15055",16,14,16,14,12,18,17
"pattern_15056",10,6,12,12,12,12,13
"pattern_15057",12,16,14,14,18,14,15
"pattern_15058",16,12,12,10,12,16,7
"pattern_15059",7,11,17,17,11,7,16
"pattern_15060",10,8,14,14,10,12,13
"pattern_15061",20,10,10,10,12,18,9
"pattern_15062",17,9,9,7,11,17,8
"pattern_15063",8,12,14,16,12,8,17
"pattern_15064",18,14,10,8,12,18,7
"pattern_15065",20,10,16,10,8,16,9
"pattern_15066",18,12,14,12,14,20,13
"pattern_15067",18,12,14,8,10,16,11
"pattern_15068",16,10,8,8,14,20,9
"pattern_15069",15,9,7,7,13,17,8
"pattern_15070",10,14,20,16,14,10,15
"pattern_15071",13,11,15,15,13,15,14
"pattern_15072",20,14,12,10,12,20,13
"pattern_15073",18,16,14,10,14,18,9
"pattern_15074",11,15,13,15,11,11,18
"pattern_15075",18,14,12,10,12,20,7
"pattern_15076",16,14,14,12,12,16,9
"pattern_15077",18,18,14,14,14,22,11
"pattern_15078",16,12,14,10,8,16,7
"pattern_15079",16,14,14,12,8,16,11
"pattern_15080",16,14,12,8,10,18,7
"pattern_15081",16,16,16,14,16,18,15
"pattern_15082",18,12,12,8,12,18,9
"pattern_15083",15,13,13,11,9,17,8
"pattern_15084",11,17,17,17,15,13,14
"pattern_15085",12,12,12,12,8,10,13
"pattern_15086",16,14,14,10,10,20,11
"pattern_15087",14,18,14,14,16,16,15
"pattern_15088",16,16,16,12,12,20,11
"pattern_15089",18,14,14,10,10,16,7
"pattern_15090",17,15,11,11,15,15,10
"pattern_15091",14,10,8,10,10,16,7
"pattern_15092",13,15,11,15,13,9,14
"pattern_15093",10,16,12,12,14,12,15
"pattern_15094",16,10,10,6,14,16,9
"pattern_15095",16,16,14,16,16,20,13
"pattern_15096",14,10,8,8,12,16,5
"pattern_15097",10,16,18,16,12,14,17
"pattern_15098",10,14,18,18,12,14,17
"pattern_15099",11,15,17,15,13,13,18
"pattern_15100",16,12,14,10,12,18,9
"pattern_15101",17,7,11,9,11,17,10
"pattern_15102",18,12,18,12,12,18,13
"pattern_15103",16,14,12,10,10,18,5
"pattern_15104",16,10,16,10,12,18,11
"pattern_15105",14,14,18,18,12,12,19
"pattern_15106",18,12,10,8,16,20,9
"pattern_15107",20,12,18,12,12,18,11
"pattern_15108",20,12,12,10,14,18,15
"pattern_15109",9,15,13,15,15,7,16
"pattern_15110",18,12,14,10,12,16,9
"pattern_15111",16,14,14,12,16,16,15
"pattern_15112",18,12,12,12,14,18,11
"pattern_15113",16,16,12,10,10,16,9
"pattern_15114",17,11,11,7,11,17,6
"pattern_15115",13,11,15,13,9,15,10
"pattern_15116",12,10,10,12,10,16,11
"pattern_15117",20,14,16,14,16,20,11
"pattern_15118",13,9,11,11,9,13,10
"pattern_15119",20,14,12,10,12,18,9
"pattern_15120",16,12,14,10,10,18,9
"pattern_15121",18,14,14,14,18,20,13
"pattern_15122",14,16,16,14,6,16,11
"pattern_15123",14,12,16,10,10,16,9
"pattern_15124",20,14,16,12,14,20,11
"pattern_15125",18,16,16,14,8,20,13
"pattern_15126",16,12,12,10,16,20,13
"pattern_15127",22,12,16,12,14,22,11
"pattern_15128",18,14,14,12,16,22,11
"pattern_15129",16,16,16,12,12,16,9
"pattern_15130",12,10,16,16,14,10,19
"pattern_15131",14,12,14,12,12,14,11
"pattern_15132",13,11,11,9,11,17,10
"pattern_15133",16,12,14,10,10,20,9
"pattern_15134",20,14,16,12,14,18,11
"pattern_15135",9,9,13,17,9,9,16
"pattern_15136",15,13,17,15,11,15,18
"pattern_15137",12,16,16,14,14,20,11
"pattern_15138",16,14,14,12,14,20,11
"pattern_15139",18,14,16,14,12,20,13
"pattern_15140",14,14,18,16,12,14,19
"pattern_15141",16,16,10,10,16,22,11
"pattern_15142",18,16,16,12,12,18,9
"pattern_15143",14,12,14,12,16,18,11
"pattern_15144",16,10,16,10,10,18,11
"pattern_15145",16,12,12,10,8,18,9
"pattern_15146",12,12,12,14,10,8,13
"pattern_15147",9,11,17,17,13,7,16
"pattern_15148",12,14,10,12,14,14,15
"pattern_15149",13,13,13,11,11,13,10
"pattern_15150",18,14,12,10,10,18,9
"pattern_15151",16,16,14,12,16,16,11
"pattern_15152",18,12,16,10,10,18,11
"pattern_15153",20,10,16,10,10,16,9
"pattern_15154",11,13,15,17,15,9,16
"pattern_15155",10,6,10,12,8,10,11
"pattern_15156",18,10,16,14,12,18,13
"pattern_15157",14,8,12,10,8,14,13
"pattern_15158",20,12,18,12,12,18,13
"pattern_15159",16,10,12,10,10,18,9
"pattern_15160",10,14,18,20,14,6,19
"pattern_15161",20,14,12,12,12,20,11
"pattern_15162",10,10,16,14,12,12,11
"pattern_15163",11,11,17,17,9,11,16
"pattern_15164",20,12,14,10,14,20,7
"pattern_15165",13,11,11,11,11,17,10
"pattern_15166",16,14,16,12,14,20,11
"pattern_15167",18,10,14,10,10,18,13
"pattern_15168",15,7,13,9,11,15,10
"pattern_15169",14,12,16,16,12,16,17
"pattern_15170",15,15,11,11,11,15,12
"pattern_15171",12,12,14,16,10,14,15
"pattern_15172",18,14,14,10,14,20,9
"pattern_15173",16,16,10,8,12,16,9
"pattern_15174",16,12,16,12,12,20,11
"pattern_15175",18,14,14,12,12,20,11
"pattern_15176",14,16,12,16,18,14,17
"pattern_15177",15,13,11,9,11,17,10
"pattern_15178",18,10,10,10,14,16,9
"pattern_15179",9,15,15,15,15,13,16
"pattern_15180",12,14,10,12,14,14,15
"pattern_15181",15,11,9,9,9,17,8
"pattern_15182",11,11,11,13,9,15,10
"pattern_15183",15,13,11,9,7,13,10
"pattern_15184",18,14,14,12,12,16,9
"pattern_15185",12,10,10,14,10,10,11
"pattern_15186",20,12,12,10,12,16,11
"pattern_15187",15,13,9,9,9,17,6
"pattern_15188",18,10,8,6,14,18,9
"pattern_15189",10,14,16,16,12,10,13
"pattern_15190",9,11,17,15,13,9,14
"pattern_15191",18,16,16,14,10,20,13
"pattern_15192",11,9,9,11,11,15,12
"pattern_15193",18,12,8,4,12,18,7
"pattern_15194",14,10,12,14,10,10,13
"pattern_15195",16,12,12,8,10,20,9
"pattern_15196",22,10,14,10,12,20,9
"pattern_15197",18,16,14,10,10,18,5
"pattern_15198",20,12,10,8,14,22,9
"pattern_15199",10,14,16,18,14,10,19
"pattern_15200",15,13,13,11,13,15,12
"pattern_15201",18,14,10,10,12,20,7
"pattern_15202",14,10,12,10,8,16,5
"pattern_15203",16,12,14,12,12,16,11
"pattern_15204",16,14,16,12,12,18,13
"pattern_15205",11,15,19,17,13,13,18
"pattern_15206",18,14,14,12,16,20,11
"pattern_15207",16,14,10,10,8,18,9
"pattern_15208",11,15,17,17,17,11,14
"pattern_15209",16,14,20,20,16,16,19
"pattern_15210",14,10,8,8,10,16,9
"pattern_15211",9,11,13,15,11,11,16
"pattern_15212",12,12,12,10,6,14,11
"pattern_15213",16,14,16,12,10,18,11
"pattern_15214",18,14,14,12,10,20,11
"pattern_15215",16,16,16,14,8,16,11
"pattern_15216",14,12,16,12,14,18,13
"pattern_15217",16,14,16,10,14,18,11
"pattern_15218",16,8,10,8,12,16,9
"pattern_15219",14,18,16,12,12,20,13
"pattern_15220",18,14,22,20,16,14,15
"pattern_15221",15,13,7,11,13,15,12
"pattern_15222",9,13,15,17,13,7,14
"pattern_15223",16,12,14,10,14,20,7
"pattern_15224",16,10,10,8,14,18,11
"pattern_15225",11,15,17,17,11,13,16
"pattern_15226",15,11,13,11,7,13,10
"pattern_15227",20,12,16,12,14,22,13
"pattern_15228",15,9,11,9,7,15,10
"pattern_15229",20,10,12,8,16,18,11
"pattern_15230",11,11,13,15,13,11,16
"pattern_15231",16,14,10,10,14,18,13
"pattern_15232",13,13,17,17,9,13,14
"pattern_15233",12,8,8,10,12,14,11
"pattern_15234",11,9,11,13,9,13,12
"pattern_15235",18,12,14,10,10,18,7
"pattern_15236",15,11,13,13,9,19,14
"pattern_15237",18,12,14,12,12,18,9
"pattern_15238",14,16,24,20,18,14,15
"pattern_15239",18,12,16,12,12,20,13
"pattern_15240",12,14,14,14,10,12,13
"pattern_15241",18,10,14,8,12,20,11
"pattern_15242",13,13,9,9,7,15,8
"pattern_15243",7,15,15,19,15,11,18
"pattern_15244",18,10,14,10,12,18,11
"pattern_15245",8,18,12,18,20,16,19
"pattern_15246",20,14,14,12,8,18,7
"pattern_15247",18,12,10,10,14,18,9
"pattern_15248",18,14,16,12,10,20,13
"pattern_15249",16,14,12,10,12,22,9
"pattern_15250",9,15,15,17,15,7,16
"pattern_15251",18,12,12,8,10,16,9
"pattern_15252",13,9,5,7,13,13,12
"pattern_15253",15,13,13,9,9,17,8
"pattern_15254",16,14,14,12,12,14,9
"pattern_15255",16,14,14,10,14,18,9
"pattern_15256",13,15,13,15,11,13,14
"pattern_15257",18,12,18,12,12,22,11
"pattern_15258",13,15,15,13,15,15,14
"pattern_15259",9,11,17,17,13,9,18
"pattern_15260",15,17,15,13,9,15,8
"pattern_15261",16,14,16,12,10,16,9
"pattern_15262",16,8,10,8,10,16,9
"pattern_15263",16,16,10,8,8,18,5
"pattern_15264",14,16,14,14,12,12,11
"pattern_15265",14,14,10,10,8,14,9
